number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.31835870313037495,2026-06-24 12:34:31.500783,2026-06-24 12:34:31.862310,0 days 00:00:00.361527,,,,,,,,,,,,12,{},COMPLETE
1,0.2896134330925353,2026-06-24 12:34:31.876740,2026-06-24 12:34:33.007507,0 days 00:00:01.130767,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,128,,COMPLETE
2,0.2763802889576883,2026-06-24 12:34:33.021456,2026-06-24 12:34:33.375072,0 days 00:00:00.353616,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,46,,COMPLETE
3,0.2835648148148149,2026-06-24 12:34:33.387784,2026-06-24 12:34:34.022949,0 days 00:00:00.635165,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,178,,COMPLETE
4,0.2839589783281734,2026-06-24 12:34:34.031629,2026-06-24 12:34:34.929467,0 days 00:00:00.897838,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,285,,COMPLETE
5,0.274187306501548,2026-06-24 12:34:34.938474,2026-06-24 12:34:35.213562,0 days 00:00:00.275088,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,13,,COMPLETE
6,0.2774731968810916,2026-06-24 12:34:35.228384,2026-06-24 12:34:35.870940,0 days 00:00:00.642556,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,132,,COMPLETE
7,0.2936303176241257,2026-06-24 12:34:35.880202,2026-06-24 12:34:36.225619,0 days 00:00:00.345417,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,38,,COMPLETE
8,0.28127866643733523,2026-06-24 12:34:36.235116,2026-06-24 12:34:36.535732,0 days 00:00:00.300616,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,7,,COMPLETE
9,0.27950851393188847,2026-06-24 12:34:36.544669,2026-06-24 12:34:37.009783,0 days 00:00:00.465114,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,80,,COMPLETE
10,0.2721054064900814,2026-06-24 12:34:37.018793,2026-06-24 12:34:37.310210,0 days 00:00:00.291417,0.8201989861865416,0.9630659181130071,lossguide,0.08841659637313287,8.0,7.0,9.0,3.857346839423388,4.7988577526525065,2.588720128252829,0.9729161367647149,33,,COMPLETE
11,0.27288298360279784,2026-06-24 12:34:37.322451,2026-06-24 12:34:37.739119,0 days 00:00:00.416668,0.8217490968503663,0.9973928488427499,lossguide,0.08544073803822434,8.0,7.0,8.0,4.8053033036668475,4.992295492373733,2.623266224696257,0.9969682344023094,132,,COMPLETE
12,0.2758822096089899,2026-06-24 12:34:37.748993,2026-06-24 12:34:38.004880,0 days 00:00:00.255887,0.8184711608541513,0.9984066126989741,lossguide,0.09901784592949069,10.0,7.0,9.0,4.653580379762918,4.9549641603581165,2.5983143768246766,0.9979430229675567,7,,COMPLETE
13,0.28119266712532964,2026-06-24 12:34:38.013878,2026-06-24 12:34:38.375693,0 days 00:00:00.361815,0.8450536084944434,0.9232264137788657,lossguide,0.06038054274785549,12.0,7.0,17.0,0.07462416514955929,4.980085345107131,2.6283128369744864,0.9962127965104369,2,,COMPLETE
14,0.2769607843137255,2026-06-24 12:34:38.384838,2026-06-24 12:34:38.751879,0 days 00:00:00.367041,0.7832453270117895,0.9040858454180679,lossguide,0.0859808614114119,12.0,6.0,8.0,1.871629587153116,4.163086583787751,1.8979113470692501,0.9424917373313503,33,,COMPLETE
15,0.28047958949661733,2026-06-24 12:34:38.761113,2026-06-24 12:34:39.385917,0 days 00:00:00.624804,0.890510482055726,0.9980626540949448,lossguide,0.04355262462507488,8.0,7.0,19.0,0.07506741159618659,4.077013235760726,3.332711542974665,0.948088229885417,97,,COMPLETE
16,0.2765128712303635,2026-06-24 12:34:39.395856,2026-06-24 12:34:39.911895,0 days 00:00:00.516039,0.7736344273176079,0.9062442644361335,lossguide,0.03918360066441182,25.0,8.0,15.0,1.4219603851493687,4.245174782005808,1.8034599171080825,0.9533446455995561,78,,COMPLETE
17,0.2674184439857814,2026-06-24 12:34:39.921200,2026-06-24 12:34:40.270034,0 days 00:00:00.348834,0.8913971486868238,0.9522575103213569,lossguide,0.06316525714330189,12.0,6.0,39.0,4.115982406391581,3.529088049765842,3.148813919577927,0.8941315554059397,27,,COMPLETE
18,0.27992776057791535,2026-06-24 12:34:40.283609,2026-06-24 12:34:40.806939,0 days 00:00:00.523330,0.9054341388865934,0.866429717197078,lossguide,0.055031391837140224,31.0,5.0,41.0,0.15847195772915262,3.3140970515970265,3.355040474532739,0.8813929442776345,77,,COMPLETE
19,0.2789746015365211,2026-06-24 12:34:40.816283,2026-06-24 12:34:41.359420,0 days 00:00:00.543137,0.8742569604004607,0.723819408991232,depthwise,0.03520990984195479,12.0,6.0,133.0,1.5860151707225048,3.6480941407195884,0.08689028168849333,0.9215606325104604,111,,COMPLETE
20,0.2731015651874785,2026-06-24 12:34:41.369308,2026-06-24 12:34:41.804822,0 days 00:00:00.435514,0.942750094702476,0.9407425510060294,lossguide,0.07141258476248778,35.0,6.0,30.0,2.3353052918265345,2.5336532896564297,3.1187996871552666,0.7187120653407506,53,,COMPLETE
21,0.2716252436647174,2026-06-24 12:34:41.814147,2026-06-24 12:34:42.238836,0 days 00:00:00.424689,0.7901474315830395,0.9592127150901539,lossguide,0.08046857530096907,10.0,8.0,12.0,4.857150848406076,4.561217774722344,2.119814193654774,0.9710366447973371,99,,COMPLETE
22,0.2762656232083476,2026-06-24 12:34:42.248000,2026-06-24 12:34:42.620805,0 days 00:00:00.372805,0.7740466757384359,0.9578611961892616,lossguide,0.05142313645621463,11.0,8.0,63.0,0.9950574164248713,4.435860666469466,2.0385912107364104,0.9648711742277166,32,,COMPLETE
23,0.27687120169705304,2026-06-24 12:34:42.630605,2026-06-24 12:34:43.142644,0 days 00:00:00.512039,0.7342251599107635,0.8660698517703787,lossguide,0.07635665313041747,15.0,9.0,27.0,2.8538175274115143,3.8128528237225376,1.380261111665897,0.8630826230398995,142,,COMPLETE
24,0.27534113060428855,2026-06-24 12:34:43.154193,2026-06-24 12:34:43.731252,0 days 00:00:00.577059,0.7987034888318894,0.9646540222739953,lossguide,0.032414352238618785,10.0,9.0,13.0,0.7614108812951667,4.485306877336069,3.7903636060694414,0.9178072315286305,111,,COMPLETE
25,0.2681530214424951,2026-06-24 12:34:43.740579,2026-06-24 12:34:44.039736,0 days 00:00:00.299157,0.8611760457420548,0.8964652649793652,lossguide,0.07137732635895705,14.0,7.0,182.0,4.768339197164385,3.6499693541299707,2.9272994424415906,0.9677476293931768,11,,COMPLETE
