number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.0185081340620583,2026-06-24 01:29:03.924685,2026-06-24 01:29:05.871204,0 days 00:00:01.946519,,,,,,,,,,,,,,69,{},COMPLETE
1,0.02755963424047416,2026-06-24 01:29:05.884832,2026-06-24 01:29:08.736429,0 days 00:00:02.851597,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,1000,,COMPLETE
2,0.02460939759308594,2026-06-24 01:29:08.744635,2026-06-24 01:29:13.111612,0 days 00:00:04.366977,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,1000,,COMPLETE
3,0.02472020839373494,2026-06-24 01:29:13.119562,2026-06-24 01:29:15.081693,0 days 00:00:01.962131,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,0.0440606785682234,2026-06-24 01:29:15.090073,2026-06-24 01:29:16.814649,0 days 00:00:01.724576,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,1000,,COMPLETE
5,0.021583414222925187,2026-06-24 01:29:16.823177,2026-06-24 01:29:18.702837,0 days 00:00:01.879660,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,962,,COMPLETE
6,0.02394621708292747,2026-06-24 01:29:18.711129,2026-06-24 01:29:20.372377,0 days 00:00:01.661248,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,1000,,COMPLETE
7,0.022661666968532463,2026-06-24 01:29:20.380438,2026-06-24 01:29:24.344728,0 days 00:00:03.964290,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,1000,,COMPLETE
8,0.019970503606478007,2026-06-24 01:29:24.352945,2026-06-24 01:29:26.687821,0 days 00:00:02.334876,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,970,,COMPLETE
9,0.023563595750047624,2026-06-24 01:29:26.696181,2026-06-24 01:29:28.590188,0 days 00:00:01.894007,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,1000,,COMPLETE
10,0.03177214789463015,2026-06-24 01:29:28.598240,2026-06-24 01:29:34.245385,0 days 00:00:05.647145,0.7022641957948879,1.0,0.03512175732792625,54.3011943484829,True,0.6839963928728011,0.028575443310857374,0.8799544141361122,0.0055871933556752105,99.0,18.0,27.0,8.0,1000,,COMPLETE
11,0.022546086597522077,2026-06-24 01:29:34.253621,2026-06-24 01:29:36.330241,0 days 00:00:02.076620,0.9964395781014328,1.0,0.005297319074489265,0.003067614502323185,False,0.8092964828356793,0.6091129560474012,0.9921330202082117,0.042844939530146495,30.0,4.0,18.0,146.0,1000,,COMPLETE
12,0.01698620970635794,2026-06-24 01:29:36.338520,2026-06-24 01:29:39.239832,0 days 00:00:02.901312,0.7847585472411853,1.0,0.01916129049119028,0.0013419844206405704,False,0.8519346364158834,0.21653822222812408,1.9928214355933487,0.040851082831757854,28.0,21.0,12.0,8.0,977,,COMPLETE
13,0.01643676999968767,2026-06-24 01:29:39.251704,2026-06-24 01:29:42.163970,0 days 00:00:02.912266,0.7784149030534738,1.0,0.029147700650528047,0.18265499970366575,False,0.6442578930152721,0.19329980363263743,1.938542777112231,0.04451506475158212,23.0,22.0,11.0,7.0,984,,COMPLETE
14,0.01729098351649498,2026-06-24 01:29:42.175550,2026-06-24 01:29:45.077710,0 days 00:00:02.902160,0.7869847505930592,1.0,0.025980185125489465,0.09590790816998437,False,0.6338767197944345,0.1921278304620317,1.9660531494843625,0.04360998022338296,24.0,24.0,12.0,8.0,999,,COMPLETE
