number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.01008159861616642,2026-06-24 03:11:55.980092,2026-06-24 03:12:09.401457,0 days 00:00:13.421365,,,,,,,,,,,,26,{},COMPLETE
1,0.00836934746189244,2026-06-24 03:12:09.416354,2026-06-24 03:13:25.885381,0 days 00:01:16.469027,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,299,,COMPLETE
2,0.008609252316663651,2026-06-24 03:13:25.897600,2026-06-24 03:13:37.519494,0 days 00:00:11.621894,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,76,,COMPLETE
3,0.008308194039325811,2026-06-24 03:13:37.528453,2026-06-24 03:14:25.331635,0 days 00:00:47.803182,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,217,,COMPLETE
4,0.00952816912346277,2026-06-24 03:14:25.345262,2026-06-24 03:14:48.546872,0 days 00:00:23.201610,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,311,,COMPLETE
5,0.009013364817197278,2026-06-24 03:14:48.555540,2026-06-24 03:15:32.967649,0 days 00:00:44.412109,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,564,,COMPLETE
6,0.008911114601259595,2026-06-24 03:15:32.975597,2026-06-24 03:15:58.622987,0 days 00:00:25.647390,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,244,,COMPLETE
7,0.010276228922242447,2026-06-24 03:15:58.631216,2026-06-24 03:16:24.262110,0 days 00:00:25.630894,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,467,,COMPLETE
8,0.00881050813982065,2026-06-24 03:16:24.270902,2026-06-24 03:16:56.451862,0 days 00:00:32.180960,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,384,,COMPLETE
9,0.008295979581010693,2026-06-24 03:16:56.460316,2026-06-24 03:17:17.718879,0 days 00:00:21.258563,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,169,,COMPLETE
10,0.008700495674068165,2026-06-24 03:17:17.730228,2026-06-24 03:17:41.904786,0 days 00:00:24.174558,0.8062687886189569,0.9630659181130071,depthwise,0.08778240234405048,31.0,7.0,257.0,0.0010663930543587375,4.7988577526525065,2.336797458371832,0.6071847502459279,164,,COMPLETE
11,0.009145650091798352,2026-06-24 03:17:41.914526,2026-06-24 03:18:05.264893,0 days 00:00:23.350367,0.8365438184845889,0.731786335173666,depthwise,0.031790458723690476,92.0,7.0,487.0,0.01204984104596513,3.482856493951349,0.042744750851818614,0.9936211226321411,144,,COMPLETE
12,0.008704384765918283,2026-06-24 03:18:05.273964,2026-06-24 03:18:43.093458,0 days 00:00:37.819494,0.6026425170183641,0.9005988232681414,lossguide,0.031002261148545214,33.0,7.0,233.0,0.019314596151057493,1.6441178832778967,2.5749005730633137,0.6949238051624903,158,,COMPLETE
13,0.009556626471715401,2026-06-24 03:18:43.102605,2026-06-24 03:19:05.866817,0 days 00:00:22.764212,0.7976548468278398,0.6861566944610918,depthwise,0.007223541604445361,82.0,6.0,261.0,0.0011818001514340352,3.690517900796951,1.4352614493122275,0.6052561262871233,219,,COMPLETE
14,0.00907861174288016,2026-06-24 03:19:05.875835,2026-06-24 03:20:03.060445,0 days 00:00:57.184610,0.86500683939344,0.8885227719625354,lossguide,0.046050307808350566,30.0,8.0,922.0,0.04218239033805909,2.53560334527816,2.8538768919635995,0.7942586545363085,229,,COMPLETE
15,0.008641592406292364,2026-06-24 03:20:03.069550,2026-06-24 03:20:37.283168,0 days 00:00:34.213618,0.7325394731136274,0.6009196686241622,lossguide,0.01961090695651407,45.0,6.0,138.0,0.003982728820218357,1.331344822109691,1.567359566556103,0.6869390880659673,233,,COMPLETE
16,0.009036233036927133,2026-06-24 03:20:37.293002,2026-06-24 03:21:17.476826,0 days 00:00:40.183824,0.7480765942412996,0.7290807707576658,depthwise,0.009151843338230383,22.0,8.0,460.0,0.0031675634239161153,4.397553815783182,0.7218858442270621,0.9609770664791568,321,,COMPLETE
17,0.008729656535691133,2026-06-24 03:21:17.485229,2026-06-24 03:21:39.085304,0 days 00:00:21.600075,0.9189991401785472,0.9117712809246714,depthwise,0.022966591471779263,12.0,5.0,407.0,0.06285249854770311,1.1779017087893153,3.198533115796834,0.7399787742630001,193,,COMPLETE
18,0.00870748339743277,2026-06-24 03:21:39.093489,2026-06-24 03:22:01.472767,0 days 00:00:22.379278,0.6161098280475429,0.8512617680215315,lossguide,0.04427598533640027,72.0,6.0,170.0,0.010746839771819503,2.7696704894282336,2.0450644552445114,0.6413824161512086,104,,COMPLETE
19,0.008421899859997639,2026-06-24 03:22:01.481165,2026-06-24 03:23:04.347169,0 days 00:01:02.866004,0.6788696453014718,0.7511617847264949,depthwise,0.008968124597279048,11.0,10.0,569.0,0.002521978352038419,3.660515197094619,0.8637803219900749,0.8250152592019255,469,,COMPLETE
20,0.008753051239752674,2026-06-24 03:23:04.355648,2026-06-24 03:24:06.534824,0 days 00:01:02.179176,0.786169799770249,0.9989879313923895,lossguide,0.01915730388411692,42.0,8.0,70.0,0.06570533774669032,2.132552515650514,1.9296524250468816,0.7293363056497617,244,,COMPLETE
21,0.008677104448645112,2026-06-24 03:24:06.543822,2026-06-24 03:24:31.827985,0 days 00:00:25.284163,0.6495472583723241,0.6676511374463016,lossguide,0.013917196107198913,9.0,10.0,883.0,4.553457725168927,0.007707322623064339,3.7190659406417694,0.8566633501784705,136,,COMPLETE
22,0.008942913573479871,2026-06-24 03:24:31.838254,2026-06-24 03:25:34.684174,0 days 00:01:02.845920,0.6696056096217644,0.6712503410406138,lossguide,0.02774015998531647,13.0,9.0,724.0,0.1820340365183737,0.8076882034748885,4.24847825632004,0.9175806872923638,201,,COMPLETE
23,0.00882902359635973,2026-06-24 03:25:34.693816,2026-06-24 03:26:07.442568,0 days 00:00:32.748752,0.6268151441077683,0.619413538505959,lossguide,0.039693208147413,23.0,9.0,343.0,1.1903093107624279,1.2248525791787508,4.914999375636254,0.7989095288326049,112,,COMPLETE
