number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.252047826870613,2026-06-24 13:19:05.659302,2026-06-24 13:19:08.170849,0 days 00:00:02.511547,,,,,,,,,,,,,,100,{},COMPLETE
1,0.26499144144894815,2026-06-24 13:19:08.185522,2026-06-24 13:19:12.820432,0 days 00:00:04.634910,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,485,,COMPLETE
2,0.2589417961707404,2026-06-24 13:19:12.830902,2026-06-24 13:19:15.759677,0 days 00:00:02.928775,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,313,,COMPLETE
3,0.25166047731755037,2026-06-24 13:19:15.768251,2026-06-24 13:19:22.795446,0 days 00:00:07.027195,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,435,,COMPLETE
4,0.2679542389863603,2026-06-24 13:19:22.808671,2026-06-24 13:19:25.473825,0 days 00:00:02.665154,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,356,,COMPLETE
5,0.25235779955872495,2026-06-24 13:19:25.482748,2026-06-24 13:19:41.737831,0 days 00:00:16.255083,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,454,,COMPLETE
6,0.3185506837969724,2026-06-24 13:19:41.747836,2026-06-24 13:19:46.005563,0 days 00:00:04.257727,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,270,,COMPLETE
7,0.301275558944325,2026-06-24 13:19:46.013742,2026-06-24 13:20:25.580477,0 days 00:00:39.566735,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,594,,COMPLETE
8,0.24889813561691776,2026-06-24 13:20:25.591742,2026-06-24 13:21:08.200337,0 days 00:00:42.608595,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,827,,COMPLETE
9,0.2589595514279981,2026-06-24 13:21:08.213084,2026-06-24 13:21:25.342418,0 days 00:00:17.129334,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,205,,COMPLETE
