number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.1319290288162701,2026-06-24 06:11:46.770363,2026-06-24 06:11:49.055697,0 days 00:00:02.285334,,,,,,,,,,,,,,100,{},COMPLETE
1,0.1281677901666265,2026-06-24 06:11:49.070064,2026-06-24 06:11:55.680097,0 days 00:00:06.610033,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,789,,COMPLETE
2,0.131523582685091,2026-06-24 06:11:55.692530,2026-06-24 06:11:57.700107,0 days 00:00:02.007577,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,330,,COMPLETE
3,0.13136261206697508,2026-06-24 06:11:57.708670,2026-06-24 06:12:08.524824,0 days 00:00:10.816154,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.13140813988534217,2026-06-24 06:12:08.533518,2026-06-24 06:12:10.517770,0 days 00:00:01.984252,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,367,,COMPLETE
5,0.131750697821436,2026-06-24 06:12:10.526555,2026-06-24 06:12:28.430076,0 days 00:00:17.903521,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,893,,COMPLETE
6,0.13203208028560953,2026-06-24 06:12:28.438724,2026-06-24 06:12:31.288065,0 days 00:00:02.849341,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,322,,COMPLETE
7,0.13720814464738995,2026-06-24 06:12:31.296179,2026-06-24 06:12:48.658033,0 days 00:00:17.361854,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,660,,COMPLETE
8,0.13196656906344384,2026-06-24 06:12:48.666139,2026-06-24 06:13:18.384884,0 days 00:00:29.718745,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.14187723388369444,2026-06-24 06:13:18.394455,2026-06-24 06:13:25.625775,0 days 00:00:07.231320,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,270,,COMPLETE
10,0.14393659839244077,2026-06-24 06:13:25.634183,2026-06-24 06:13:30.296603,0 days 00:00:04.662420,Plain,Bernoulli,0.9942739726130633,8.0,SymmetricTree,0.0025843128549611844,18.0,0.027075555569701922,254.0,3.0,1.3180934075316322,8.0,0.701799154886745,279,,COMPLETE
11,0.12829367889482646,2026-06-24 06:13:30.305780,2026-06-24 06:13:36.846720,0 days 00:00:06.540940,Plain,Bernoulli,0.8601730401643931,4.0,SymmetricTree,0.09774549841052531,1.0,0.015753387726212563,254.0,2.0,0.10586390145586963,51.0,0.7979239426070239,1000,,COMPLETE
12,0.12852121602554445,2026-06-24 06:13:36.855562,2026-06-24 06:13:42.156751,0 days 00:00:05.301189,Plain,Bernoulli,0.852683028092594,5.0,SymmetricTree,0.4093084119407297,5.0,0.022990961643687132,254.0,3.0,0.39346540561549875,65.0,0.8583336679090096,613,,COMPLETE
13,0.1291981464610681,2026-06-24 06:13:42.164713,2026-06-24 06:13:47.138420,0 days 00:00:04.973707,Plain,Bernoulli,0.8564518351982421,5.0,SymmetricTree,0.0011283551613015107,1.0,0.022545240787025623,254.0,3.0,0.10915742379281106,54.0,0.7680735958106676,700,,COMPLETE
14,0.12828916410599556,2026-06-24 06:13:47.148023,2026-06-24 06:13:54.955200,0 days 00:00:07.807177,Plain,Bernoulli,0.8706675677019329,4.0,SymmetricTree,2.6946193556436624,4.0,0.015029376233924608,254.0,2.0,0.23460339096822785,93.0,0.8953683793126899,1000,,COMPLETE
15,0.1294589816759838,2026-06-24 06:13:54.963408,2026-06-24 06:13:58.612918,0 days 00:00:03.649510,Plain,Bernoulli,0.8768612955766905,5.0,SymmetricTree,0.9809444627511072,4.0,0.0403057502917834,254.0,2.0,0.25563948818956117,95.0,0.9938276775318233,418,,COMPLETE
16,0.12786798539807187,2026-06-24 06:13:58.621462,2026-06-24 06:14:08.150306,0 days 00:00:09.528844,Plain,Bernoulli,0.8833519535351692,4.0,SymmetricTree,0.010536137407663909,18.0,0.01420853163813545,254.0,3.0,0.487613895972843,11.0,0.9121583435699054,940,,COMPLETE
17,0.1334473050829833,2026-06-24 06:14:08.162163,2026-06-24 06:14:12.377111,0 days 00:00:04.214948,Plain,Bernoulli,0.9157420360453207,6.0,SymmetricTree,0.0004095940283023085,18.0,0.03849688952311725,254.0,3.0,0.7773736496828038,10.0,0.9389436066826314,320,,COMPLETE
18,0.1280161471447704,2026-06-24 06:14:12.385766,2026-06-24 06:14:22.194497,0 days 00:00:09.808731,Plain,Bernoulli,0.8939998498999547,5.0,SymmetricTree,0.008249310648694936,7.0,0.008527104624039354,254.0,3.0,0.4892970076931844,12.0,0.9003060105682782,1000,,COMPLETE
19,0.12901904633778782,2026-06-24 06:14:22.203162,2026-06-24 06:14:31.790403,0 days 00:00:09.587241,Plain,Bernoulli,0.9516096967735328,6.0,SymmetricTree,0.00738836580729759,7.0,0.008583587896511724,254.0,3.0,0.42299637844710297,12.0,0.8902340925515658,1000,,COMPLETE
20,0.13191591351434317,2026-06-24 06:14:31.798795,2026-06-24 06:14:41.782711,0 days 00:00:09.983916,Plain,Bernoulli,0.8899718522358547,5.0,SymmetricTree,0.008576384287313832,7.0,0.0056848855416576334,254.0,4.0,0.5133609957268597,12.0,0.858724393055911,1000,,COMPLETE
21,0.12848954544633262,2026-06-24 06:14:41.791637,2026-06-24 06:14:48.596795,0 days 00:00:06.805158,Plain,Bernoulli,0.8896229766905719,4.0,SymmetricTree,0.000631144703937891,14.0,0.016250530943592623,254.0,3.0,0.5666591306647817,8.0,0.9673162354879036,780,,COMPLETE
22,0.12861883771088,2026-06-24 06:14:48.606666,2026-06-24 06:14:58.793571,0 days 00:00:10.186905,Plain,Bernoulli,0.8698523524629859,5.0,SymmetricTree,0.002990809756523539,20.0,0.010286351579195373,254.0,3.0,0.9500510838080073,22.0,0.9199138857505584,1000,,COMPLETE
23,0.1281244577809555,2026-06-24 06:14:58.802896,2026-06-24 06:15:07.954900,0 days 00:00:09.152004,Plain,Bernoulli,0.9127600937673717,4.0,SymmetricTree,0.026015661822684038,13.0,0.012860797209526365,254.0,3.0,0.36234044772013485,14.0,0.9148699192599283,1000,,COMPLETE
24,0.13273334406789883,2026-06-24 06:15:07.963615,2026-06-24 06:15:18.376979,0 days 00:00:10.413364,Plain,Bernoulli,0.9161837297418861,5.0,SymmetricTree,0.027426189984773808,7.0,0.005012968307213025,254.0,4.0,0.35477439153433293,12.0,0.8790580443048036,1000,,COMPLETE
25,0.13147000491987648,2026-06-24 06:15:18.386452,2026-06-24 06:15:29.055664,0 days 00:00:10.669212,Plain,Bernoulli,0.9331259244493836,4.0,SymmetricTree,0.08852252052838257,14.0,0.00805207713614191,254.0,3.0,0.2901316139632396,14.0,0.9166095771254319,1000,,COMPLETE
