number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.010999197866152777,2026-06-24 04:44:32.022381,2026-06-24 04:44:37.191563,0 days 00:00:05.169182,,,,,,,,,,,,,,100,{},COMPLETE
1,0.013035774482538787,2026-06-24 04:44:37.204838,2026-06-24 04:44:46.286416,0 days 00:00:09.081578,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,649,,COMPLETE
2,0.008598299291010192,2026-06-24 04:44:46.294986,2026-06-24 04:44:55.338692,0 days 00:00:09.043706,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,663,,COMPLETE
3,0.011751336295741432,2026-06-24 04:44:55.350816,2026-06-24 04:45:09.936454,0 days 00:00:14.585638,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.008230083744708572,2026-06-24 04:45:09.946455,2026-06-24 04:45:18.796855,0 days 00:00:08.850400,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,765,,COMPLETE
5,0.008468156942644578,2026-06-24 04:45:18.808182,2026-06-24 04:46:03.173895,0 days 00:00:44.365713,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.01054064844617797,2026-06-24 04:46:03.181932,2026-06-24 04:46:15.646302,0 days 00:00:12.464370,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,576,,COMPLETE
7,0.012109777470159844,2026-06-24 04:46:15.655574,2026-06-24 04:46:34.962713,0 days 00:00:19.307139,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,145,,COMPLETE
8,0.011416880119283435,2026-06-24 04:46:34.972097,2026-06-24 04:47:12.310567,0 days 00:00:37.338470,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,340,,COMPLETE
9,0.009516695539629416,2026-06-24 04:47:12.319448,2026-06-24 04:47:37.011359,0 days 00:00:24.691911,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,318,,COMPLETE
10,0.007693663729023581,2026-06-24 04:47:37.019784,2026-06-24 04:47:55.683851,0 days 00:00:18.664067,Plain,Bernoulli,0.9960251846987156,8.0,SymmetricTree,0.004741852087302937,1.0,0.034321113130611855,254.0,5.0,0.11435780773318148,8.0,0.701799154886745,807,,COMPLETE
11,0.00739826942881372,2026-06-24 04:47:55.696788,2026-06-24 04:48:17.175035,0 days 00:00:21.478247,Plain,Bernoulli,0.99449267934606,8.0,SymmetricTree,0.00603023340415315,1.0,0.036695966425610134,254.0,5.0,0.10124160009401961,8.0,0.7061529043360109,894,,COMPLETE
12,0.008469463903678975,2026-06-24 04:48:17.186585,2026-06-24 04:48:33.097796,0 days 00:00:15.911211,Plain,Bernoulli,0.9985971110940465,8.0,SymmetricTree,0.0031927310681152976,1.0,0.033569969081260496,254.0,5.0,0.11196603529239658,8.0,0.7021348110474194,534,,COMPLETE
13,0.0081185149894194,2026-06-24 04:48:33.105809,2026-06-24 04:48:52.030740,0 days 00:00:18.924931,Plain,Bernoulli,0.9995843094243464,8.0,SymmetricTree,0.002863226008660282,1.0,0.034648144591421466,254.0,5.0,0.1882966397060365,8.0,0.7512338223244978,785,,COMPLETE
14,0.007322515538300101,2026-06-24 04:48:52.038623,2026-06-24 04:49:13.067274,0 days 00:00:21.028651,Plain,Bernoulli,0.9730708379780038,8.0,SymmetricTree,0.13349059801280933,4.0,0.03305932801352535,254.0,4.0,0.10302065088161232,11.0,0.7672461879548412,434,,COMPLETE
