number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,740.7701370862865,2026-06-24 02:18:53.506616,2026-06-24 02:18:54.506414,0 days 00:00:00.999798,,,,,,,,,,,,,,57,{},COMPLETE
1,728.3343597076903,2026-06-24 02:18:54.520927,2026-06-24 02:18:58.151100,0 days 00:00:03.630173,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,473,,COMPLETE
2,732.7090543396517,2026-06-24 02:18:58.163762,2026-06-24 02:19:00.089198,0 days 00:00:01.925436,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,991,,COMPLETE
3,748.7947338449633,2026-06-24 02:19:00.128170,2026-06-24 02:19:00.886313,0 days 00:00:00.758143,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,754.0883532985702,2026-06-24 02:19:00.894914,2026-06-24 02:19:01.621859,0 days 00:00:00.726945,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,999,,COMPLETE
5,740.650290247006,2026-06-24 02:19:01.630422,2026-06-24 02:19:06.229727,0 days 00:00:04.599305,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,44,,COMPLETE
6,739.1123870645538,2026-06-24 02:19:06.238402,2026-06-24 02:19:07.020112,0 days 00:00:00.781710,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,993,,COMPLETE
7,743.8588729907706,2026-06-24 02:19:07.028617,2026-06-24 02:19:09.998377,0 days 00:00:02.969760,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,976,,COMPLETE
8,729.970065149595,2026-06-24 02:19:10.006423,2026-06-24 02:19:12.587641,0 days 00:00:02.581218,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,89,,COMPLETE
9,747.4349605329429,2026-06-24 02:19:12.596078,2026-06-24 02:19:13.408598,0 days 00:00:00.812520,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,116,,COMPLETE
10,731.6318362422148,2026-06-24 02:19:13.416921,2026-06-24 02:19:16.552642,0 days 00:00:03.135721,0.7022641957948879,1.0,0.06432414175835927,57.71736365719864,False,0.7311216826067799,0.6782859743712771,1.891624858975429,0.00556850707848256,8.0,18.0,85.0,12.0,1000,,COMPLETE
11,742.4993091886686,2026-06-24 02:19:16.560938,2026-06-24 02:19:18.920308,0 days 00:00:02.359370,0.997185108046352,1.0,0.005234939090735748,0.003067614502323185,False,0.997017217496806,0.05619573850050308,0.9843201610931961,0.036130176327022874,30.0,1.0,22.0,32.0,170,,COMPLETE
12,740.5233463024308,2026-06-24 02:19:18.928823,2026-06-24 02:19:24.034307,0 days 00:00:05.105484,0.9160269836051458,1.0,0.0213358431058263,0.0013419844206405704,False,0.8595566678354043,0.2831294266642498,1.0486797790265414,0.040851082831757854,97.0,4.0,27.0,197.0,89,,COMPLETE
13,735.1816530667047,2026-06-24 02:19:24.042941,2026-06-24 02:19:27.075502,0 days 00:00:03.032561,0.7964112275156837,1.0,0.20553494054411556,0.13681772724526498,False,0.8453733905329051,0.6618040375958354,0.9863942205986849,0.04451506475158212,23.0,3.0,41.0,66.0,94,,COMPLETE
