feature_name,raw_gain,percentage_share
total_day_minutes,5327.2431640625,20.38450427232833
number_customer_service_calls,4503.22802734375,17.231440002947906
international_plan,3395.91455078125,12.994344830332993
total_day_charge,2719.8203125,10.407294556053639
total_eve_minutes,2459.003662109375,9.409289028532784
total_intl_calls,1911.9149169921875,7.315873631725639
total_intl_minutes,1529.0518798828125,5.850861997129811
voice_mail_plan,1226.798828125,4.694301570820516
total_eve_charge,624.3218994140625,2.3889452825744497
total_night_minutes,570.1857299804688,2.181795178267021
total_intl_charge,486.2914733886719,1.860776824260602
state,475.306396484375,1.81874282277216
number_vmail_messages,362.90252685546875,1.3886334603661539
total_night_charge,277.0694885253906,1.0601964278031193
account_length,89.08123779296875,0.34086615092491823
total_night_calls,85.30682373046875,0.32642349133288
total_eve_calls,42.4254150390625,0.1623393240153071
total_day_calls,34.254722595214844,0.1310744633922602
area_code,13.667104721069336,0.05229668441951526
