feature_name,raw_gain,percentage_share
pca_embed_8,11.131103545436488,11.13110354543649
pca_embed_1,10.859157152448947,10.85915715244895
pca_embed_3,7.037691808401445,7.037691808401446
pca_embed_0,5.771187758578888,5.771187758578889
pca_embed_6,4.361744713472791,4.361744713472791
pca_embed_9,4.195989925799676,4.195989925799677
pca_embed_20,3.6815441464915812,3.6815441464915817
pca_embed_5,3.2856921433764645,3.2856921433764654
pca_embed_2,3.194029406079453,3.1940294060794536
pca_embed_10,2.8573369850555355,2.857336985055536
pca_embed_7,2.8298930137814007,2.829893013781401
pca_embed_27,2.6883461172748992,2.6883461172748997
pca_embed_21,2.5495336141074336,2.549533614107434
pca_embed_24,2.433615830415643,2.4336158304156434
pca_embed_16,2.363269403200952,2.3632694032009525
pca_embed_22,2.32871755199001,2.3287175519900103
pca_embed_30,2.270186332545962,2.2701863325459626
pca_embed_26,2.1128821470330235,2.112882147033024
pca_embed_18,2.0878037103695375,2.087803710369538
pca_embed_19,2.050446965539401,2.050446965539401
pca_embed_12,2.037464210316616,2.0374642103166165
pca_embed_29,1.8142598754982548,1.814259875498255
pca_embed_4,1.8125058445558084,1.8125058445558087
pca_embed_31,1.7975206303989846,1.7975206303989848
pca_embed_13,1.759788007259499,1.7597880072594991
pca_embed_25,1.7203041085394535,1.7203041085394537
pca_embed_17,1.656524999018707,1.6565249990187072
pca_embed_14,1.6202931645834744,1.6202931645834746
pca_embed_28,1.5145509457321187,1.514550945732119
pca_embed_15,1.5016250869791152,1.5016250869791155
pca_embed_23,1.406246298575753,1.4062462985757531
pca_embed_11,1.2687445571426668,1.268744557142667
