feature_name,raw_gain,percentage_share
pca_embed_1,21.709110225148365,21.709110225148365
pca_embed_3,11.775981604648843,11.775981604648843
pca_embed_0,10.658714583921096,10.658714583921096
pca_embed_8,5.8446615642412665,5.8446615642412665
pca_embed_10,5.458702685159734,5.458702685159734
pca_embed_7,5.293788052280442,5.293788052280442
pca_embed_5,5.159953074519456,5.159953074519456
pca_embed_4,4.281454062719787,4.281454062719787
pca_embed_2,3.8285071030943953,3.8285071030943953
pca_embed_16,3.644883071401024,3.6448830714010243
pca_embed_15,3.52554843172185,3.52554843172185
pca_embed_18,1.6907641860230753,1.6907641860230753
pca_embed_17,1.6865021965656561,1.6865021965656561
pca_embed_14,1.6698563147850949,1.6698563147850949
pca_embed_30,1.2832244431248196,1.2832244431248196
pca_embed_22,1.1768248958289904,1.1768248958289904
pca_embed_6,1.1750211757675466,1.1750211757675466
pca_embed_11,1.1739506214259408,1.1739506214259408
pca_embed_27,1.0820491501454375,1.0820491501454375
pca_embed_25,0.9841823799101819,0.9841823799101819
pca_embed_23,0.7540826986297908,0.7540826986297908
pca_embed_29,0.7182166370451977,0.7182166370451977
pca_embed_19,0.7137144745245748,0.7137144745245748
pca_embed_26,0.647123729182362,0.647123729182362
pca_embed_20,0.5744419421143794,0.5744419421143794
pca_embed_24,0.5073994484338247,0.5073994484338247
pca_embed_32,0.4937532856205483,0.4937532856205483
pca_embed_12,0.47916609101614593,0.479166091016146
pca_embed_9,0.4574030306510412,0.4574030306510412
pca_embed_28,0.45548039334656854,0.45548039334656854
pca_embed_31,0.43375679477175066,0.43375679477175066
pca_embed_21,0.3489811821063322,0.3489811821063322
pca_embed_13,0.3128004701245035,0.3128004701245035
