feature_name,raw_gain,percentage_share
pca_embed_0,70.39696838284598,70.396968382846
pca_embed_1,5.5983923381001475,5.598392338100149
pca_embed_2,4.266723302988412,4.266723302988413
pca_embed_3,4.099223197568361,4.099223197568362
pca_embed_4,1.6207786689947987,1.6207786689947994
pca_embed_6,1.361095777737149,1.3610957777371495
pca_embed_21,0.5413124951282958,0.5413124951282959
pca_embed_5,0.5386612177983309,0.538661217798331
pca_embed_7,0.5235098658600593,0.5235098658600594
pca_embed_9,0.49145666187493425,0.49145666187493436
pca_embed_22,0.4689936900029608,0.46899369000296093
pca_embed_29,0.4386829040034734,0.43868290400347354
pca_embed_14,0.4337798335528371,0.4337798335528373
pca_embed_20,0.4265141119058493,0.4265141119058494
pca_embed_11,0.4119689653320664,0.4119689653320665
pca_embed_40,0.41142226213142086,0.411422262131421
pca_embed_10,0.41128703075874035,0.41128703075874046
pca_embed_13,0.38650013110007275,0.38650013110007286
pca_embed_33,0.38127479109076756,0.3812747910907677
pca_embed_19,0.37391381295982257,0.3739138129598227
pca_embed_18,0.36584936476076896,0.36584936476076907
pca_embed_37,0.36280424263125444,0.36280424263125455
pca_embed_12,0.35456152174613964,0.3545615217461397
pca_embed_27,0.33967377745666333,0.33967377745666344
pca_embed_16,0.33814013659743825,0.3381401365974383
pca_embed_8,0.3302754060321594,0.3302754060321595
pca_embed_30,0.3228032855352066,0.3228032855352067
pca_embed_24,0.3222247899098805,0.32222478990988057
pca_embed_15,0.3189984698785758,0.3189984698785759
pca_embed_32,0.316572306314757,0.3165723063147571
pca_embed_36,0.3075916747666306,0.3075916747666307
pca_embed_31,0.2905038809252115,0.29050388092521157
pca_embed_35,0.29009605165625146,0.2900960516562516
pca_embed_25,0.28497676682800943,0.28497676682800954
pca_embed_26,0.2847226337791151,0.28472263377911516
pca_embed_38,0.2798705371178903,0.27987053711789034
pca_embed_17,0.2668676235298577,0.2668676235298578
pca_embed_23,0.2622857328394887,0.2622857328394888
pca_embed_39,0.2613374655279913,0.2613374655279914
pca_embed_28,0.2591382181725385,0.25913821817253857
pca_embed_34,0.2582466722596521,0.25824667225965214
