dataset,task_type,algorithm,mode,dataset_samples_count,dataset_raw_features_count,pca_n_components,feat_total_count,primary_metric,tabpfn_primary_score,eval_primary_value,eval_primary_delta,eval_primary_delta_pct,secondary_metric,tabpfn_secondary_score,eval_secondary_value,eval_secondary_delta,eval_secondary_delta_pct,optimal_trees,tuning_completed,tuning_best_idx,tuning_val_score_0,tuning_val_score_best,tuning_overall_gain,tuning_gain_pct,eval_overfitting_ratio,feat_share_embedded_pct,feat_share_raw_pct,feat_active_embedded_pct,feat_active_raw_pct,feat_cr5_pct,feat_cr10_pct,time_train_secs,time_infer_secs,time_train_secs_per_1K,time_infer_secs_per_1K,time_tuning_search_secs,time_total_secs
blood-transfusion-service-center,binary,catboost,combined,748,4,22,26,1-AUROC,0.2147904483430799,0.2272173489278752,0.0124269005847953,5.785592739648336,Accuracy,0.7933333333333333,0.7733333333333333,-0.02,-2.5210084033613467,100,3,0,0.2906131750945993,0.2906131750945993,0.0,0.0,0.7818549480900594,88.53465706685284,11.465342933147154,100.0,100.0,29.997867890214494,52.39642297452827,0.5933561325073242,0.0079073905944824,0.9922343352965288,0.0527159372965494,10.83634352684021,18.68476414680481
blood-transfusion-service-center,binary,catboost,embed-only,748,4,22,22,1-AUROC,0.2147904483430799,0.2298976608187134,0.0151072124756335,7.033465683494038,Accuracy,0.7933333333333333,0.78,-0.0133333333333333,-1.6806722689075595,100,3,0,0.3038714023621144,0.3038714023621144,0.0,0.0,0.7565623452277069,100.0,0.0,100.0,0.0,34.12541557408177,58.17852563529615,0.5778443813323975,0.0070104598999023,0.9662949520608654,0.0467363993326822,10.960834980010986,18.258554697036743
blood-transfusion-service-center,binary,catboost,raw-only,748,4,22,4,1-AUROC,0.2147904483430799,0.2221003898635477,0.0073099415204678,3.40328984685195,Accuracy,0.7933333333333333,0.78,-0.0133333333333333,-1.6806722689075595,346,3,1,0.2690560142185529,0.2664796181630547,0.0025763960554981,0.957568654609372,0.8334610781663907,0.0,100.0,0.0,100.0,100.0,100.0,0.6491577625274658,0.0038161277770996,1.0855480978720164,0.0254408518473307,8.54038143157959,16.496150970458984
blood-transfusion-service-center,binary,lightgbm,combined,748,4,22,26,1-AUROC,0.2147904483430799,0.2363547758284601,0.0215643274853801,10.0397050482133,Accuracy,0.7933333333333333,0.76,-0.0333333333333333,-4.201680672268907,54,3,2,0.2645947999082674,0.2574496904024768,0.0071451095057906,2.700396798526562,0.9180619928459088,75.60315369830857,24.396846301691408,100.0,100.0,58.52600308927386,78.03321332217351,0.1133420467376709,0.0011320114135742,0.1895351952134965,0.0075467427571614,9.310370445251465,17.870558738708496
blood-transfusion-service-center,binary,lightgbm,embed-only,748,4,22,22,1-AUROC,0.2147904483430799,0.300438596491228,0.0856481481481481,39.87521270561543,Accuracy,0.7933333333333333,0.76,-0.0333333333333333,-4.201680672268907,7,3,2,0.2708512498566677,0.2504156633413599,0.0204355865153078,7.544948205379226,1.1997596016255512,99.99999999999996,0.0,86.36363636363636,0.0,57.71075200593764,82.84875500101097,0.6768159866333008,0.0006670951843261,1.1317993087513392,0.0044473012288411,16.26337170600891,24.499240398406982
blood-transfusion-service-center,binary,lightgbm,raw-only,748,4,22,4,1-AUROC,0.2147904483430799,0.2746101364522418,0.0598196881091619,27.85025524673858,Accuracy,0.7933333333333333,0.76,-0.0333333333333333,-4.201680672268907,9,3,2,0.3027534113060428,0.284865554408898,0.0178878568971447,5.908391525624322,0.9639990943168388,0.0,100.0,0.0,75.0,100.0,100.0,0.0297367572784423,0.0039670467376708,0.0497270188602715,0.0264469782511393,12.451510667800903,20.191086053848267
blood-transfusion-service-center,binary,xgboost,combined,748,4,22,26,1-AUROC,0.2147904483430799,0.2318469785575048,0.0170565302144248,7.941009642654534,Accuracy,0.7933333333333333,0.7666666666666667,-0.0266666666666666,-3.3613445378151194,44,3,2,0.271532077743378,0.2677266081871345,0.0038054695562435,1.401480660358666,0.8659840728100109,82.01885790178349,17.981142098216516,100.0,100.0,43.22411720490776,63.87030121439744,0.0376760959625244,0.0009160041809082,0.0630035049540542,0.006106694539388,13.91704487800598,21.664205074310303
blood-transfusion-service-center,binary,xgboost,embed-only,748,4,22,22,1-AUROC,0.2147904483430799,0.2540204678362573,0.0392300194931773,18.264322178105505,Accuracy,0.7933333333333333,0.7733333333333333,-0.02,-2.5210084033613467,37,3,2,0.2859871287696365,0.2773441979130834,0.0086429308565531,3.022139805289981,0.9159033062442666,100.0,0.0,100.0,0.0,50.62857331483068,72.3720373253372,0.0255391597747802,0.0007374286651611,0.0427076250414385,0.0049161911010742,14.456901550292969,21.51964569091797
blood-transfusion-service-center,binary,xgboost,raw-only,748,4,22,4,1-AUROC,0.2147904483430799,0.2403752436647173,0.0255847953216373,11.911514463981826,Accuracy,0.7933333333333333,0.76,-0.0333333333333333,-4.201680672268907,46,3,2,0.3183587031303749,0.2763802889576883,0.0419784141726866,13.185885530980936,0.8697264358874627,0.0,100.0,0.0,100.0,100.0,100.0,0.0577118396759033,0.0008437633514404,0.0965080931035172,0.0056250890096028,9.95521330833435,17.98380422592163
churn,binary,catboost,combined,5000,19,20,39,1-AUROC,0.0859567863010757,0.074406162534367,-0.0115506237667086,-13.437710114302082,Accuracy,0.973,0.974,0.001,0.1027749229188079,100,3,0,0.0619265301790685,0.0619265301790685,0.0,0.0,1.2015231972340772,84.34357376310169,15.656426236898296,100.0,100.0,56.79234271172104,71.26840630036835,1.09914231300354,0.0072629451751708,0.274785578250885,0.0072629451751708,21.816537141799927,26.78129839897156
churn,binary,catboost,embed-only,5000,19,20,20,1-AUROC,0.0859567863010757,0.0767096822133603,-0.0092471040877153,-10.757852271635723,Accuracy,0.973,0.973,0.0,0.0,400,3,2,0.0579403986667333,0.0570548037506767,0.0008855949160566,1.5284584442549425,1.3444912114424814,100.0,0.0,100.0,0.0,56.40831639234826,74.6043910843344,1.0254812240600586,0.0040833950042724,0.2563703060150146,0.0040833950042724,13.844488620758057,18.977379083633423
churn,binary,catboost,raw-only,5000,19,20,19,1-AUROC,0.0859567863010757,0.0787077172037418,-0.0072490690973339,-8.43338776294292,Accuracy,0.973,0.96,-0.013,-1.3360739979445029,100,3,0,0.0733696222436804,0.0733696222436804,0.0,0.0,1.0727562006838751,0.0,99.99999999999996,0.0,94.73684210526316,65.4661915497966,89.6612297360644,0.5830590724945068,0.0078330039978027,0.1457647681236267,0.0078330039978027,26.81092071533203,31.346184968948364
churn,binary,lightgbm,combined,5000,19,20,39,1-AUROC,0.0859567863010757,0.0855769945260446,-0.0003797917750311,-0.4418403611564059,Accuracy,0.973,0.972,-0.001,-0.1027749229188079,114,3,0,0.0577156777058512,0.0577156777058512,0.0,0.0,1.4827339455700217,92.31108385543628,7.688916144563724,100.0,89.47368421052632,77.91418899993617,84.80363787566651,0.2998299598693847,0.0077824592590332,0.0749574899673461,0.0077824592590332,32.823540925979614,38.42701935768128
churn,binary,lightgbm,embed-only,5000,19,20,20,1-AUROC,0.0859567863010757,0.0803177040761564,-0.0056390822249192,-6.560368840649288,Accuracy,0.973,0.974,0.001,0.1027749229188079,946,3,1,0.0525705336534848,0.0495466949798755,0.0030238386736093,5.751964957291029,1.6210506898346957,100.0,0.0,100.0,0.0,80.52378083044286,88.60971293066858,2.816539764404297,0.0189392566680908,0.7041349411010742,0.0189392566680908,24.076605319976807,31.431554079055783
churn,binary,lightgbm,raw-only,5000,19,20,19,1-AUROC,0.0859567863010757,0.0996458028880686,0.0136890165869929,15.92546345211796,Accuracy,0.973,0.95,-0.023,-2.3638232271325816,119,3,0,0.0752219203713635,0.0752219203713635,0.0,0.0,1.3246910261812876,0.0,100.0,0.0,89.47368421052632,70.53661891313564,90.78754768019944,0.2523632049560547,0.0076394081115722,0.0630908012390136,0.0076394081115722,11.581085443496704,15.33148455619812
