feature_name,raw_gain,percentage_share
pca_embed_45,1027.039794921875,5.279034666542922
pca_embed_30,870.5419921875,4.474628323227466
pca_embed_3,649.097900390625,3.336394884682136
pca_embed_9,536.4750366210938,2.7575078687900967
pca_embed_36,520.8280029296875,2.6770813520242283
pca_embed_23,488.011474609375,2.5084027949760124
pca_embed_1,470.1728515625,2.4167114019711207
pca_embed_13,430.208251953125,2.2112914096635716
pca_embed_27,401.3055114746094,2.06272991311924
pca_embed_40,370.2995910644531,1.9033579690888374
pca_embed_31,357.1814880371094,1.8359302793507806
pca_embed_29,346.9637145996094,1.7834104252437186
pca_embed_25,341.6064758300781,1.755873956529325
pca_embed_26,287.87799072265625,1.4797069210694278
pca_embed_0,284.6573486328125,1.4631526635568395
pca_embed_19,272.0948791503906,1.398580957355195
pca_embed_21,263.9676818847656,1.3568067667939316
pca_embed_44,259.7817077636719,1.3352906555314792
molecule_structure_property_1459,259.1045227050781,1.3318098912829495
pca_embed_12,256.4036560058594,1.317927304643771
pca_embed_15,250.10202026367188,1.2855365894023383
pca_embed_32,224.7558135986328,1.155255850221944
pca_embed_35,216.34786987304688,1.1120386091557528
pca_embed_46,207.58306884765625,1.0669871041535464
molecule_structure_property_191,203.10118103027344,1.0439499820512619
pca_embed_14,201.2172088623047,1.0342662731680383
pca_embed_20,200.3322296142578,1.02971743664514
pca_embed_47,199.7571258544922,1.0267613752542641
pca_embed_38,198.09535217285156,1.0182197774342916
pca_embed_42,197.0104522705078,1.0126433389919651
pca_embed_48,195.95327758789062,1.0072094095320532
pca_embed_4,190.1669921875,0.9774676201971066
molecule_structure_property_68,185.77598571777344,0.9548976326568828
pca_embed_43,179.96168518066406,0.9250118441520329
pca_embed_39,176.4698944091797,0.9070638691834653
molecule_structure_property_1168,168.54147338867188,0.8663113982225985
pca_embed_10,164.1094512939453,0.843530588368268
pca_embed_17,163.9925994873047,0.8429299643796416
pca_embed_22,154.75006103515625,0.7954228656898006
pca_embed_18,154.12489318847656,0.7922094724490051
molecule_structure_property_1155,151.18191528320312,0.7770824223954186
pca_embed_2,147.2443084716797,0.7568429312247488
pca_embed_24,140.7489013671875,0.7234562217248197
pca_embed_16,140.06980895996094,0.7199656536112367
pca_embed_8,131.2803192138672,0.67478724737978
pca_embed_41,121.89923095703125,0.626567995932466
pca_embed_37,118.48749542236328,0.6090315087879162
pca_embed_11,116.1313705444336,0.5969209119339344
molecule_structure_property_668,115.32140350341797,0.592757641815853
molecule_structure_property_1103,114.24529266357422,0.5872263795836918
molecule_structure_property_1479,106.56544494628906,0.5477515875320336
molecule_structure_property_1249,103.07756042480469,0.5298236908790951
pca_embed_34,101.1042709350586,0.5196808866031548
molecule_structure_property_671,92.9677505493164,0.47785877474951094
molecule_structure_property_215,92.57341003417969,0.4758318452574677
molecule_structure_property_1219,90.0874252319336,0.4630537620551958
pca_embed_33,89.81062316894531,0.4616309859431982
pca_embed_6,89.08535766601562,0.45790308586440454
pca_embed_5,88.40780639648438,0.4544204392737846
molecule_structure_property_953,85.23851013183594,0.43813010180843187
molecule_structure_property_761,81.67695617675781,0.419823540671674
molecule_structure_property_950,75.97308349609375,0.390505356737951
molecule_structure_property_369,73.39545440673828,0.37725621742759735
molecule_structure_property_1117,69.3076400756836,0.3562446522762488
pca_embed_7,66.30775451660156,0.34082509410493156
molecule_structure_property_918,66.20211791992188,0.34028211684281867
molecule_structure_property_612,60.59389114379883,0.3114555575260593
molecule_structure_property_1277,59.28273391723633,0.3047161453956479
pca_embed_28,55.199432373046875,0.28372777618901546
molecule_structure_property_846,51.05876922607422,0.2624445655447696
molecule_structure_property_229,50.31300354003906,0.25861129352438283
molecule_structure_property_871,49.85631561279297,0.2562638952914768
molecule_structure_property_721,48.38330078125,0.24869252717264095
molecule_structure_property_1381,47.82667541503906,0.24583144562640136
molecule_structure_property_1427,46.59236526489258,0.2394870312189881
molecule_structure_property_512,45.706214904785156,0.23493217512294715
molecule_structure_property_906,44.96276092529297,0.23111078538700502
molecule_structure_property_1317,44.93388748168945,0.23096237447782791
molecule_structure_property_1330,44.776058197021484,0.230151124252396
molecule_structure_property_605,43.70901107788086,0.22466644998696836
molecule_structure_property_212,43.686336517333984,0.2245499016392145
molecule_structure_property_1604,38.9399299621582,0.20015314031587603
molecule_structure_property_373,38.2061767578125,0.19638161303759508
molecule_structure_property_891,37.26156997680664,0.19152628808540004
molecule_structure_property_1089,36.47885513305664,0.18750309559120046
molecule_structure_property_476,36.387046813964844,0.1870311963507241
molecule_structure_property_202,36.31450653076172,0.18665833575501634
molecule_structure_property_616,36.170501708984375,0.1859181439434909
molecule_structure_property_930,36.01702117919922,0.1851292465303806
molecule_structure_property_866,33.736019134521484,0.17340478470538867
molecule_structure_property_1498,32.202003479003906,0.16551986937441762
molecule_structure_property_194,31.80428123474121,0.1634755576296349
molecule_structure_property_1425,31.802600860595703,0.16346692042452293
molecule_structure_property_317,30.58066177368164,0.1571860938858455
molecule_structure_property_645,29.958662033081055,0.15398898486490345
molecule_structure_property_1517,28.714862823486328,0.14759579622884994
molecule_structure_property_1232,28.383628845214844,0.1458932374159608
molecule_structure_property_1302,27.757381439208984,0.142674295187545
molecule_structure_property_473,27.203792572021484,0.1398288213944703
molecule_structure_property_412,27.0472354888916,0.13902411034702897
molecule_structure_property_561,26.84284019470215,0.13797350856018545
molecule_structure_property_325,26.64995765686035,0.1369820829028037
molecule_structure_property_153,26.55404281616211,0.13648907594086754
molecule_structure_property_1109,25.555130004882812,0.13135461534287446
molecule_structure_property_912,24.2939510345459,0.12487209388845513
molecule_structure_property_292,23.78824806213379,0.12227275593140899
molecule_structure_property_750,22.47700309753418,0.11553289282320515
molecule_structure_property_1041,21.737897872924805,0.1117338558995846
molecule_structure_property_1362,21.234365463256836,0.10914567474096912
molecule_structure_property_453,21.222320556640625,0.10908376333315742
molecule_structure_property_1605,21.031742095947266,0.1081041807447601
molecule_structure_property_704,20.995574951171875,0.1079182798556191
molecule_structure_property_27,20.47580337524414,0.10524662858993968
molecule_structure_property_242,20.257646560668945,0.10412529191673643
molecule_structure_property_840,19.49636459350586,0.10021226545414096
molecule_structure_property_580,19.23106575012207,0.09884861645227995
molecule_structure_property_445,19.215858459472656,0.09877045023620985
molecule_structure_property_973,19.061267852783203,0.09797584697363851
molecule_structure_property_1141,18.956453323364258,0.09743709517736358
molecule_structure_property_201,18.912492752075195,0.09721113569561472
molecule_structure_property_414,18.89053726196289,0.097098283404986
molecule_structure_property_793,18.75967788696289,0.09642565983140802
molecule_structure_property_576,18.307374954223633,0.09410080068425958
molecule_structure_property_588,18.266258239746094,0.09388945876530523
molecule_structure_property_213,18.219463348388672,0.09364893074008715
molecule_structure_property_1566,18.09253692626953,0.09299652273624912
molecule_structure_property_678,17.77842140197754,0.0913819536122135
molecule_structure_property_899,16.770828247070312,0.08620287562436278
molecule_structure_property_124,16.09564971923828,0.0827324250418692
molecule_structure_property_1610,16.006755828857422,0.08227550610719431
molecule_structure_property_147,15.84172534942627,0.08142724138925364
molecule_structure_property_1464,15.810357093811035,0.08126600702458678
molecule_structure_property_1203,15.703547477722168,0.08071700038546609
