feature_name,raw_gain,percentage_share
pca_embed_0,734300625.2511024,64.4627237154755
pca_embed_2,100519140.45313263,8.824366146946348
pca_embed_4,64286325.9268074,5.64356276489031
pca_embed_1,45615074.67277527,4.004452474606525
pca_embed_3,38693358.84314346,3.3968094469160506
pca_embed_5,28433431.102214813,2.496111742786957
pca_embed_7,21595294.5378685,1.89580596485655
pca_embed_10,16204635.125083923,1.422571193673114
pca_embed_6,9530563.485801697,0.8366683340735879
pca_embed_8,4946257.523956299,0.43422165422146103
pca_embed_9,4905117.739334106,0.4306100781467332
pca_embed_17,3114866.958465576,0.27344768783952283
pca_embed_24,1794012.1995429993,0.15749259742463936
pca_embed_39,1698688.2971000671,0.149124310410641
pca_embed_15,1584603.6619873047,0.13910905771908844
pca_embed_11,1495774.9961242676,0.1313109740070051
pca_embed_44,1490218.6817131042,0.13082319672826362
pca_embed_29,1475616.9148025513,0.12954133799936648
pca_embed_19,1468565.8281402588,0.12892233777551432
pca_embed_18,1455458.8805274963,0.1277717061218564
pca_embed_63,1416977.5535087585,0.12439351050753905
pca_embed_34,1411719.6531944275,0.12393193038131986
pca_embed_36,1400121.2770195007,0.12291373307465572
pca_embed_22,1379980.040019989,0.12114557579500825
pca_embed_41,1350331.6992034912,0.11854280965678986
pca_embed_21,1347091.4275436401,0.11825835295119923
pca_embed_30,1321716.5295562744,0.11603074346535878
pca_embed_51,1316545.41324234,0.11557678192592559
pca_embed_37,1272583.2151908875,0.11171743205005329
pca_embed_62,1266444.1028785706,0.11117849215644794
pca_embed_43,1258234.1849632263,0.11045776054856925
pca_embed_14,1252431.9757003784,0.10994839667253763
pca_embed_58,1217660.8447990417,0.10689591145396518
pca_embed_16,1205534.7341041565,0.10583138543207822
pca_embed_35,1184849.7578926086,0.10401549441859825
pca_embed_20,1157056.5430107117,0.10157558592541961
pca_embed_38,1145433.5206985474,0.1005552249856592
pca_embed_46,1145007.697719574,0.10051784287252827
pca_embed_52,1120114.310268402,0.0983325041945741
pca_embed_66,1104430.4075393677,0.09695564701423816
pca_embed_33,1104013.7527313232,0.0969190697557529
pca_embed_56,1086277.2471923828,0.09536201884646935
pca_embed_61,1062125.7358589172,0.09324180792894768
pca_embed_13,1059693.2012634277,0.09302826077923124
pca_embed_12,1055481.1679344177,0.09265849513906785
pca_embed_27,1051629.8333702087,0.09232039449280521
pca_embed_59,1049583.6930274963,0.09214076809040325
pca_embed_40,1047800.2082481384,0.09198419967328773
pca_embed_55,1036447.6345329285,0.09098758085301518
pca_embed_26,1017681.997592926,0.08934018463978899
pca_embed_45,1015263.6268463135,0.08912788090488863
pca_embed_32,987015.1095352173,0.08664800235899427
pca_embed_65,986962.1119041443,0.08664334980725735
pca_embed_25,986187.556060791,0.08657535316172105
pca_embed_42,983427.8076705933,0.08633308059394172
pca_embed_47,977921.7293777466,0.08584971343947938
pca_embed_60,977892.5919418335,0.08584715552461936
pca_embed_69,977171.9705200195,0.08578389366970543
pca_embed_67,974312.1173820496,0.08553283311445022
pca_embed_57,961926.5247650146,0.08444552771463344
pca_embed_68,952095.442615509,0.0835824774724918
pca_embed_48,947855.5737724304,0.08321026821047767
pca_embed_64,926751.7132492065,0.08135760421502852
pca_embed_49,917352.7801399231,0.0805324914377695
pca_embed_53,890398.625125885,0.07816624226419722
pca_embed_23,881665.9249382019,0.07739961668860793
pca_embed_50,872406.4359741211,0.0765867454226548
pca_embed_31,827488.9124526978,0.0726435295119306
pca_embed_54,810750.2736434937,0.07117407924615984
pca_embed_28,801426.1853637695,0.070355536940726
