feature_name,raw_gain,percentage_share
pca_embed_0,19.96834117200608,19.968341172006074
pca_embed_1,9.879032250851143,9.87903225085114
pca_embed_2,4.803972006083083,4.8039720060830815
pca_embed_3,4.78540977890157,4.785409778901569
pca_embed_6,4.776784783903443,4.776784783903441
pca_embed_5,3.9890178766435302,3.989017876643529
pca_embed_9,3.0349506524328804,3.034950652432879
pca_embed_10,3.026325606050436,3.0263256060504347
pca_embed_23,2.9033700165115683,2.903370016511567
pca_embed_15,2.5806917461525685,2.5806917461525676
pca_embed_4,2.5795762364434247,2.579576236443424
pca_embed_33,2.5376417571213428,2.5376417571213414
pca_embed_7,2.36253819970634,2.3625381997063393
pca_embed_13,2.3086841673219096,2.3086841673219083
pca_embed_12,2.0998023361051477,2.0998023361051468
pca_embed_14,1.8758132141533774,1.8758132141533768
pca_embed_25,1.830031815494529,1.830031815494528
pca_embed_18,1.7687600928630398,1.768760092863039
pca_embed_8,1.7497868011328401,1.7497868011328392
pca_embed_17,1.6734078942912773,1.6734078942912765
pca_embed_27,1.5330206434761358,1.533020643476135
pca_embed_19,1.500313614998842,1.5003136149988414
pca_embed_35,1.495442442828779,1.4954424428287783
pca_embed_20,1.3706858245778943,1.3706858245778937
pca_embed_11,1.2860603944004887,1.286060394400488
pca_embed_29,1.2803799332229946,1.2803799332229941
pca_embed_21,1.1059558353671106,1.1059558353671102
pca_embed_36,1.0956968647600749,1.0956968647600744
pca_embed_28,1.0940055130433064,1.094005513043306
pca_embed_31,1.0475912023417469,1.0475912023417464
pca_embed_30,0.9641601144805902,0.9641601144805898
pca_embed_37,0.9287976412095967,0.9287976412095963
pca_embed_16,0.8661200650051151,0.8661200650051147
pca_embed_26,0.8658545629531202,0.8658545629531198
pca_embed_24,0.8455668399469102,0.8455668399469098
pca_embed_22,0.790178685260811,0.7901786852608107
pca_embed_34,0.7222868230652343,0.722286823065234
pca_embed_32,0.6739445948917561,0.6739445948917557
