feature_name,raw_gain,percentage_share
pca_embed_0,10.056939430404544,10.056939430404544
pca_embed_3,7.843004321663973,7.843004321663974
pca_embed_1,7.053738252721018,7.053738252721018
pca_embed_10,4.368693216189255,4.368693216189255
pca_embed_21,3.9877698763425835,3.987769876342583
pca_embed_13,3.9641897197959812,3.9641897197959812
pca_embed_22,3.927045746042403,3.9270457460424035
pca_embed_6,3.883804949325537,3.883804949325537
pca_embed_11,3.799180373576235,3.799180373576235
pca_embed_15,3.7928707181145667,3.7928707181145667
pca_embed_20,3.7889359207300877,3.7889359207300877
pca_embed_19,3.753110905669928,3.753110905669928
pca_embed_16,3.580988806401115,3.580988806401115
pca_embed_18,3.546332189950836,3.5463321899508364
pca_embed_9,3.542678219012757,3.542678219012757
pca_embed_23,3.5310528116370836,3.5310528116370836
pca_embed_24,3.43144798631543,3.43144798631543
pca_embed_5,3.142743585129755,3.142743585129755
pca_embed_12,3.1425428944780016,3.1425428944780016
pca_embed_7,2.8599273063593564,2.8599273063593564
pca_embed_8,2.8346911032921387,2.8346911032921387
pca_embed_4,2.686909393785455,2.686909393785455
pca_embed_2,2.631444746795291,2.631444746795291
pca_embed_14,2.5349879787884944,2.5349879787884944
pca_embed_17,2.3149695474781824,2.3149695474781824
