dataset,task_type,algorithm,mode,dataset_samples_count,dataset_raw_features_count,pca_n_components,feat_total_count,primary_metric,eval_primary_value,eval_primary_delta,eval_primary_delta_pct,secondary_metric,eval_secondary_value,eval_secondary_delta,eval_secondary_delta_pct,optimal_trees,tuning_completed,tuning_best_idx,tuning_val_score_0,tuning_val_score_best,tuning_overall_gain,tuning_gain_pct,eval_overfitting_ratio,feat_share_embedded_pct,feat_share_raw_pct,feat_active_embedded_pct,feat_active_raw_pct,feat_cr5_pct,feat_cr10_pct,time_train_secs,time_infer_secs,time_train_secs_per_1K,time_infer_secs_per_1K,time_tuning_search_secs,time_total_secs,mode_algorithm
amazon_employee_access,binary,catboost,raw-only,32769,9,52.0,9.0,1-AUROC,0.1040011536859195,-0.0428350763248696,-29.172007699817808,Accuracy,0.9574305767470248,0.0083918217882209,0.884244372990356,1000.0,26.0,23.0,0.159807005944926,0.1069589242826067,0.0528480816623192,33.06994042584853,0.972346668438136,0.0,100.0,0.0,100.0,71.11546371120063,100.0,13.399507999420166,0.0174648761749267,0.5111389662185835,0.0026647659711514,1493.6953656673431,1508.923400402069,baseline_catboost
amazon_employee_access,binary,lightgbm,raw-only,32769,9,52.0,9.0,1-AUROC,0.1415215835407475,-0.0053146464700416,-3.619438111187644,Accuracy,0.954684162343607,0.0056454073848032,0.5948553054662445,107.0,26.0,19.0,0.1467404502495779,0.1335548612154848,0.013185589034093,8.9856539295517,1.0596513092279634,0.0,100.0,0.0,100.0,88.3417170156703,100.0,0.8560466766357422,0.0216956138610839,0.032654841756084,0.0033102859110595,288.64961218833923,291.3303506374359,baseline_lightgbm
amazon_employee_access,binary,tabpfn,baseline,32769,9,,,1-AUROC,0.1468362300107891,,,Accuracy,0.9490387549588036,,,,,,,,,,,,,,,,,,,,,,,baseline_tabpfn
amazon_employee_access,binary,xgboost,raw-only,32769,9,52.0,9.0,1-AUROC,0.4185837437108093,0.2717475137000201,185.06843554894647,Accuracy,0.941867561794324,-0.0071711931644796,-0.7556270096462986,180.0,26.0,21.0,0.144984848528358,0.1283592438534349,0.0166256046749231,11.467132492586824,3.261033106339914,0.0,100.0,0.0,100.0,93.30314276307472,100.0,0.7632091045379639,0.0078797340393066,0.0291134504878109,0.0012022786144807,649.9467506408691,652.5392324924469,baseline_xgboost
amazon_employee_access,binary,catboost,combined,32769,9,52.0,61.0,1-AUROC,0.1167312232275431,-0.030105006783246,-20.50243783910413,Accuracy,0.9539212694537686,0.0048825144949649,0.5144694533762058,648.0,26.0,10.0,0.1421484550464025,0.0928126823367347,0.0493357727096677,34.70721696803718,1.2577076783971095,77.06455565402113,22.9354443459789,100.0,100.0,26.840720758547832,38.15571024329211,14.166792631149292,0.0229966640472412,0.5404078821723933,0.0035087982983279,1719.5685410499573,1735.6144289970398,combined_catboost
amazon_employee_access,binary,lightgbm,combined,32769,9,52.0,61.0,1-AUROC,0.1438603612746092,-0.0029758687361799,-2.0266583635123863,Accuracy,0.9514800122062862,0.0024412572474824,0.2572347266881029,195.0,26.0,19.0,0.1379615582611834,0.1194625139542633,0.01849904430692,13.408839781222536,1.2042301514740157,13.429927719440403,86.57007228055959,100.0,88.88888888888889,82.85790431586628,98.0155956227351,2.206303119659424,0.0346326828002929,0.0841618584649789,0.0052842054928735,408.251225233078,412.2820196151733,combined_lightgbm
amazon_employee_access,binary,xgboost,combined,32769,9,52.0,61.0,1-AUROC,0.2278318182303739,0.0809955882195847,55.16049289309144,Accuracy,0.9421727189502592,-0.0068660360085444,-0.7234726688102902,1000.0,26.0,1.0,0.1405217260986522,0.1254152834098065,0.0151064426888456,10.750254148059838,1.816619251147497,45.63655077780366,54.36344922219633,100.0,100.0,49.03764524204793,61.42853896088981,34.3593544960022,0.0767378807067871,1.3106753574671828,0.0117085567144929,1543.358154296875,1579.5895550251007,combined_xgboost
amazon_employee_access,binary,catboost,embed-only,32769,9,52.0,52.0,1-AUROC,0.156492367513059,0.0096561375022699,6.576127364180075,Accuracy,0.9504119621605128,0.0013732072017089,0.1446945337620674,665.0,26.0,18.0,0.1665021634121529,0.1453086798052643,0.0211934836068886,12.72865359378373,1.0769650355559115,100.0,0.0,100.0,0.0,31.79353243352668,42.10919439002537,14.001628637313845,0.0128283500671386,0.534107520019601,0.0019573314109152,1178.3741099834442,1194.0983545780182,embed-only_catboost
amazon_employee_access,binary,lightgbm,embed-only,32769,9,52.0,52.0,1-AUROC,0.151934026257037,0.0050977962462478,3.4717564226984514,Accuracy,0.9494964906927068,0.0004577357339029,0.0482315112540185,256.0,26.0,23.0,0.1609363028327849,0.145747454606558,0.0151888482262269,9.437801141740112,1.0424472020261313,100.0,0.0,100.0,0.0,26.748017007887416,39.08143990329372,1.5081932544708252,0.021285057067871,0.0575316900427551,0.0032476437393761,236.49166822433472,239.8163149356842,embed-only_lightgbm
amazon_employee_access,binary,xgboost,embed-only,32769,9,52.0,52.0,1-AUROC,0.1515904842276179,0.0047542542168287,3.2377937083234865,Accuracy,0.9510222764723832,0.0019835215135795,0.2090032154340843,349.0,26.0,1.0,0.1661654970355843,0.1506520957316092,0.0155134013039751,9.336114645179896,1.006228844620127,100.00000000000004,0.0,100.0,0.0,35.88146286966035,46.80758113243988,6.610110521316528,0.0121200084686279,0.2521499340574681,0.0018492536570991,904.5093288421632,912.9563975334167,embed-only_xgboost
anneal,multiclass,catboost,raw-only,890,38,32.0,38.0,Log_Loss,2.6449223512738805e-05,-0.0043272850870574,-99.39249339472728,Accuracy,1.0,0.0,0.0,1000.0,26.0,13.0,0.1646982274242307,0.0077953915317288,0.1569028358925019,95.26686373396758,0.0033929307341504,0.0,100.00000000000004,0.0,76.31578947368422,68.9304991486836,89.77156014817784,2.0550899505615234,0.002288818359375,2.886362290114499,0.0128585301088483,272.48515009880066,276.2280020713806,baseline_catboost
anneal,multiclass,lightgbm,raw-only,890,38,32.0,38.0,Log_Loss,0.0034430331732115,-0.0009107011373585,-20.91770127422693,Accuracy,1.0,0.0,0.0,995.0,26.0,11.0,0.034676192910461,0.0174651825581716,0.0172110103522894,49.63350618313476,0.1971369701830372,0.0,100.0,0.0,65.78947368421053,73.36844463872775,96.36562875199496,0.6112284660339355,0.0106599330902099,0.8584669466768758,0.0598872645517413,95.70197129249571,97.73169660568236,baseline_lightgbm
anneal,multiclass,tabpfn,baseline,890,38,,,Log_Loss,0.0043537343105701,,,Accuracy,1.0,,,,,,,,,,,,,,,,,,,,,,,baseline_tabpfn
anneal,multiclass,xgboost,raw-only,890,38,32.0,38.0,Log_Loss,0.0340695157647132,0.0297157814541431,682.5354818275861,Accuracy,1.0,0.0,0.0,881.0,26.0,22.0,0.022431885473176,0.0189175202991218,0.0035143651740541,15.66682915823834,1.8009504007930002,0.0,100.0,0.0,73.68421052631578,72.62934816893652,92.59396315956938,0.5651047229766846,0.0031671524047851,0.7936864086751189,0.0177929910381188,159.92273950576782,162.05757999420166,baseline_xgboost
anneal,multiclass,catboost,combined,890,38,32.0,70.0,Log_Loss,0.0038829505787166,-0.0004707837318535,-10.81333168885677,Accuracy,1.0,0.0,0.0,1000.0,26.0,14.0,0.1198058522915838,0.0087602693740716,0.1110455829175121,92.68794536618222,0.4432455684763868,76.6701636063047,23.32983639369528,100.0,78.94736842105263,80.13700758377603,90.62969596075256,6.752301216125488,0.0064859390258789,9.483569123771751,0.0364378596959489,844.9193246364594,853.1671893596649,combined_catboost
anneal,multiclass,lightgbm,combined,890,38,32.0,70.0,Log_Loss,0.0005144477509111,-0.0038392865596589,-88.18375871806894,Accuracy,1.0,0.0,0.0,478.0,26.0,22.0,0.0130314357875271,0.0051000187133497,0.0079314170741774,60.86372371775696,0.1008717378947216,52.391724033871576,47.60827596612842,100.0,63.1578947368421,62.94965678850518,77.47776573815166,0.2664873600006103,0.0069890022277832,0.3742800000008572,0.0392640574594562,90.9363181591034,92.76713609695436,combined_lightgbm
anneal,multiclass,xgboost,combined,890,38,32.0,70.0,Log_Loss,0.0027889150660485,-0.0015648192445216,-35.942001346350935,Accuracy,1.0,0.0,0.0,67.0,26.0,0.0,0.0133664787282939,0.0133664787282939,0.0,0.0,0.2086499460882669,61.21935498229861,38.78064501770139,62.5,18.421052631578945,93.91152987582744,98.80958803314957,0.0614356994628906,0.000528335571289,0.0862860947512508,0.0029681773667924,241.136305809021,242.810067653656,combined_xgboost
anneal,multiclass,catboost,embed-only,890,38,32.0,32.0,Log_Loss,0.0031805642411232,-0.0011731700694469,-26.94629450857101,Accuracy,1.0,0.0,0.0,1000.0,26.0,25.0,0.1353255124820407,0.0109758678895625,0.1243496445924781,91.88928407640856,0.2897779267321324,100.00000000000004,0.0,100.0,0.0,81.54744640557023,87.33208059001048,5.569669961929321,0.004657506942749,7.822570171249047,0.0261657693412866,953.7773885726928,960.7810261249542,embed-only_catboost
anneal,multiclass,lightgbm,embed-only,890,38,32.0,32.0,Log_Loss,0.0060485328301355,0.0016947985195653,38.92746774764496,Accuracy,1.0,0.0,0.0,1000.0,26.0,20.0,0.0185081340620583,0.0109836675860385,0.0075244664760197,40.65491664794526,0.5506842575811288,100.00000000000004,0.0,100.0,0.0,74.7176992097406,87.91191837395742,0.2957820892333984,0.0026676654815673,0.4154242826311776,0.0149868847279066,70.66327261924744,72.55972695350647,embed-only_lightgbm
anneal,multiclass,xgboost,embed-only,890,38,32.0,32.0,Log_Loss,0.0116606457158923,0.0073069114053221,167.8308983527568,Accuracy,0.99438202247191,-0.0056179775280899,-0.5617977528089901,832.0,26.0,21.0,0.0233160339432717,0.0182657136089566,0.0050503203343151,21.66028899512932,0.6383898250859733,100.0,0.0,100.0,0.0,90.25597841290136,95.8525212176361,1.1021533012390137,0.0017850399017333,1.547968119717716,0.010028314054682,219.59264516830444,222.2757818698883,embed-only_xgboost
another-dataset-on-used-fiat-500,regression,catboost,raw-only,1538,7,54.0,7.0,RMSE,752.5103457544276,24.92896011400535,3.4262778853341205,R2_Score,0.8626041856597904,-0.008952438523204,-1.0271780713727172,1000.0,26.0,3.0,968.3072166799876,732.8937106360389,235.4135060439488,24.31186115199116,1.0267660028100998,0.0,100.0,0.0,100.0,99.43765659741642,100.0,0.5164346694946289,0.0036206245422363,0.4198655849549828,0.0117552744877802,185.5779459476471,187.61266660690308,baseline_catboost
another-dataset-on-used-fiat-500,regression,lightgbm,raw-only,1538,7,54.0,7.0,RMSE,759.1343699082655,31.55298426784327,4.336694820754673,R2_Score,0.860174667275043,-0.0113819569079514,-1.305934301012394,625.0,26.0,21.0,740.7701370862865,728.1407134318907,12.629423654395737,1.7049045340936355,1.0425654765688004,0.0,100.00000000000004,0.0,100.0,99.26680132546376,100.00000000000004,0.2591197490692138,0.0028107166290283,0.2106664626578974,0.009125703341001,58.011260747909546,59.80031228065491,baseline_lightgbm
another-dataset-on-used-fiat-500,regression,tabpfn,baseline,1538,7,,,RMSE,727.5813856404222,,,R2_Score,0.8715566241829944,,,,,,,,,,,,,,,,,,,,,,,baseline_tabpfn
another-dataset-on-used-fiat-500,regression,xgboost,raw-only,1538,7,54.0,7.0,RMSE,762.6126575521004,35.03127191167812,4.81475647990133,R2_Score,0.8588903967706936,-0.0126662274123008,-1.4532879517924928,530.0,26.0,18.0,776.7764184943194,728.4311968204076,48.34522167391174,6.223827155775751,1.0469247622574298,0.0,100.0,0.0,100.0,97.4059617559053,100.0,1.0408556461334229,0.0025990009307861,0.8462241025474982,0.0084383147103445,187.31619834899905,190.00768446922305,baseline_xgboost
another-dataset-on-used-fiat-500,regression,catboost,combined,1538,7,54.0,61.0,RMSE,742.1677482979692,14.586362657546944,2.00477402877864,R2_Score,0.866355002382847,-0.0052016218001473,-0.5968197195475892,1000.0,26.0,22.0,1002.8198874925844,714.7484895055508,288.0713979870335,28.72613532897888,1.0383621080631966,72.79586425165077,27.20413574834924,100.0,100.0,78.18189388572448,82.33127249705986,1.4569237232208252,0.0018839836120605,1.1844908318868497,0.0061168299092874,488.1993060112,491.36789178848267,combined_catboost
another-dataset-on-used-fiat-500,regression,lightgbm,combined,1538,7,54.0,61.0,RMSE,752.7460609542617,25.16467531383944,3.4586749758158417,R2_Score,0.8625180968655798,-0.0090385273174146,-1.0370556618610312,231.0,26.0,21.0,738.5412961581336,710.2964719497722,28.244824208361365,3.824406888997266,1.0597631984401736,54.74253883133965,45.25746116866035,100.0,100.0,80.44585322261769,84.7410439607344,0.8687431812286377,0.0034255981445312,0.7062952692915754,0.0111220718978287,151.70503664016724,154.21369051933289,combined_lightgbm
another-dataset-on-used-fiat-500,regression,xgboost,combined,1538,7,54.0,61.0,RMSE,757.0791377173452,29.497752076923007,4.05422027818357,R2_Score,0.8609307508562409,-0.0106258733267534,-1.2191833590518877,713.0,26.0,25.0,773.3170254438116,714.4418363830534,58.8751890607582,7.613331547558952,1.0596791777342551,76.09043626952754,23.90956373047245,100.0,100.0,93.17043156276186,94.91328444107204,0.6073086261749268,0.001382827758789,0.493746850548721,0.0044897005155489,252.29669666290283,254.35432839393616,combined_xgboost
another-dataset-on-used-fiat-500,regression,catboost,embed-only,1538,7,54.0,54.0,RMSE,751.3263777461967,23.74499210577449,3.263551346200807,R2_Score,0.863036191089979,-0.0085204330930154,-0.9776109614223354,935.0,26.0,21.0,1041.447816451129,720.7354985562047,320.71231789492435,30.79485239959444,1.0424439745943863,100.0,0.0,100.0,0.0,86.17616779104786,88.74481583383182,0.8362956047058105,0.0015785694122314,0.6799151257770818,0.0051252253643878,424.64316511154175,427.0299334526062,embed-only_catboost
another-dataset-on-used-fiat-500,regression,lightgbm,embed-only,1538,7,54.0,54.0,RMSE,755.5008640207157,27.919478380293413,3.837299707127401,R2_Score,0.8615099784260676,-0.0100466457569268,-1.152724387396475,1000.0,26.0,22.0,742.7895345251078,721.0628966803351,21.72663784477265,2.925005918219254,1.047760004708227,99.99999999999996,0.0,100.0,0.0,92.85317093812736,96.32030790888042,0.2394490242004394,0.0019459724426269,0.1946740034149914,0.0063180923461914,57.48209190368652,59.19922614097595,embed-only_lightgbm
another-dataset-on-used-fiat-500,regression,xgboost,embed-only,1538,7,54.0,54.0,RMSE,773.8454212607724,46.264035620350114,6.358606271878188,R2_Score,0.8547028864468398,-0.0168537377361546,-1.9337513213158668,616.0,26.0,16.0,769.9216677417395,715.591934183951,54.32973355778847,7.0565274149438135,1.0814060140899333,100.00000000000004,0.0,100.0,0.0,95.01764025631186,96.52764289779527,0.3653697967529297,0.0009970664978027,0.2970486152462843,0.0032372288889699,186.00622725486755,188.00664401054385,embed-only_xgboost
apsfailure,binary,catboost,raw-only,76000,170,41.0,170.0,1-AUROC,0.0063541952185168,0.001893345515456,42.44360696924926,Accuracy,0.9949342105263158,-6.578947368418575e-05,-0.0066120074054458,1000.0,26.0,13.0,0.0118835250456643,0.0081104735545894,0.0037730514910748,31.75027171294977,0.7834555128931053,0.0,99.99999999999994,0.0,97.05882352941175,95.07680248720636,96.8244064089284,6.847795248031616,0.0069024562835693,0.1126282113163094,0.0004541089660242,1314.089679479599,1325.2816395759585,baseline_catboost
apsfailure,binary,lightgbm,raw-only,76000,170,41.0,170.0,1-AUROC,0.0059693619613218,0.0015085122582609,33.81670216833167,Accuracy,0.9950657894736842,6.578947368418575e-05,0.0066120074054458,361.0,26.0,22.0,0.0077672017444134,0.0076222964854202,0.0001449052589932,1.865604419216569,0.7831448137368936,0.0,100.0,0.0,97.6470588235294,53.95806291693013,61.78940188776264,2.552539110183716,0.0361292362213134,0.0419825511543374,0.0023769234356127,728.9315481185913,735.7846279144287,baseline_lightgbm
apsfailure,binary,tabpfn,baseline,76000,170,,,1-AUROC,0.0044608497030608,,,Accuracy,0.995,,,,,,,,,,,,,,,,,,,,,,,baseline_tabpfn
apsfailure,binary,xgboost,raw-only,76000,170,41.0,170.0,1-AUROC,0.0054791533424698,0.001018303639409,22.82757113987304,Accuracy,0.995328947368421,0.000328947368421,0.0330600370272401,546.0,26.0,13.0,0.0079472110808362,0.0076156897193283,0.0003315213615079,4.171543427446622,0.7194559579500651,0.0,99.99999999999996,0.0,95.88235294117648,51.44209488752592,62.50996223468391,3.269035577774048,0.0190675258636474,0.0537670325291784,0.0012544424910294,1225.8940541744232,1233.906240940094,baseline_xgboost
apsfailure,binary,catboost,combined,76000,170,41.0,211.0,1-AUROC,0.0031368966042332,-0.0013239530988276,-29.679392648426788,Accuracy,0.9946052631578948,-0.0003947368421052,-0.0396720444326859,1000.0,26.0,17.0,0.0095248476395651,0.0067161086298193,0.0028087390097458,29.488545287366897,0.4670705578384332,51.35637572083776,48.64362427916223,100.0,96.47058823529412,20.13917038897144,29.301690897048424,10.466661214828491,0.0096361637115478,0.1721490331386265,0.0006339581389176,1689.5263032913208,1704.2904818058014,combined_catboost
apsfailure,binary,lightgbm,combined,76000,170,41.0,211.0,1-AUROC,0.0049800517740216,0.0005192020709607,11.639084603198752,Accuracy,0.9942105263157894,-0.0007894736842105,-0.0793440888653831,225.0,26.0,23.0,0.0096390943382365,0.0075764983826416,0.0020625959555948,21.398233933793385,0.6573025588484666,32.33142624697844,67.66857375302146,100.0,100.0,36.02326311483088,52.83003299054893,1.8385515213012693,0.0244224071502685,0.0302393342319287,0.0016067373125176,389.4758651256561,395.3627016544342,combined_lightgbm
apsfailure,binary,xgboost,combined,76000,170,41.0,211.0,1-AUROC,0.0051339119841632,0.0006730622811024,15.08820798514234,Accuracy,0.9941447368421052,-0.0008552631578947,-0.0859560962708289,169.0,26.0,9.0,0.0100815986161664,0.0082959795810106,0.0017856190351557,17.711665611169895,0.6188433727482465,57.00938472205692,42.9906152779431,100.0,96.47058823529412,62.07621101934594,76.47562284200087,1.5169711112976074,0.0063183307647705,0.0249501827516053,0.000415679655577,987.408611536026,993.5583164691924,combined_xgboost
apsfailure,binary,catboost,embed-only,76000,170,41.0,41.0,1-AUROC,0.0058415714938327,0.0013807217907719,30.95199082418294,Accuracy,0.994407894736842,-0.0005921052631578,-0.0595080666490345,670.0,26.0,20.0,0.0109991978661527,0.0070311593002574,0.0039680385658953,36.075708557857325,0.830811996197969,100.0,0.0,100.0,0.0,30.36060008383265,45.02847826698974,3.2325439453125,0.0032007694244384,0.0531668412057977,0.0002105769358183,469.4620280265808,476.6321213245392,embed-only_catboost
apsfailure,binary,lightgbm,embed-only,76000,170,41.0,41.0,1-AUROC,0.0063827013857165,0.0019218516826556,43.08263695450223,Accuracy,0.9930263157894736,-0.0019736842105263,-0.1983602221634522,48.0,26.0,15.0,0.010647754107381,0.0088692651207578,0.0017784889866232,16.702949454762443,0.7196426421821918,100.0,0.0,100.0,0.0,71.54781532298878,86.78026151840976,0.1728913784027099,0.0034058094024658,0.0028436081974129,0.0002240664080569,116.98491477966309,121.16992211341858,embed-only_lightgbm
apsfailure,binary,xgboost,embed-only,76000,170,41.0,41.0,1-AUROC,0.0058533881528856,0.0013925384498247,31.21688786935131,Accuracy,0.9938157894736842,-0.0011842105263157,-0.1190161332980691,46.0,26.0,20.0,0.0098536844196058,0.0082193555536094,0.0016343288659964,16.585967201716294,0.7121468483396087,100.0,0.0,100.0,0.0,80.23805170457231,89.33186186458721,0.1608850955963134,0.0017266273498535,0.0026461364407288,0.0001135939045956,264.12496519088745,268.60953760147095,embed-only_xgboost
bank-marketing,binary,catboost,raw-only,45211,13,28.0,13.0,1-AUROC,0.2245508769396303,0.0013688236331589,0.6133215520153306,Accuracy,0.8960521950680084,-0.0001105827712042,-0.0123395853899298,987.0,26.0,5.0,0.243884365718034,0.2366515229696318,0.0072328427484021,2.965685285773674,0.9488672378772128,0.0,100.00000000000004,0.0,100.0,67.88649001351507,94.44474022091777,5.49615740776062,0.0258741378784179,0.1519618836474403,0.0028612338691162,693.1593780517578,700.5455048084259,baseline_catboost
bank-marketing,binary,lightgbm,raw-only,45211,13,28.0,13.0,1-AUROC,0.2241993198494815,0.00101726654301,0.4558012295070795,Accuracy,0.8962733606104168,0.0001105827712042,0.0123395853899298,456.0,26.0,24.0,0.2415999628951259,0.2367841762477094,0.0048157866474165,1.993289481384149,0.94685093996711,0.0,100.0,0.0,100.0,79.22375751465717,97.5222823614586,0.519033670425415,0.0217669010162353,0.014350632338681,0.0024070442349038,164.00705456733704,166.37663316726685,baseline_lightgbm
bank-marketing,binary,tabpfn,baseline,45211,13,,,1-AUROC,0.2231820533064714,,,Accuracy,0.8961627778392126,,,,,,,,,,,,,,,,,,,,,,,baseline_tabpfn
bank-marketing,binary,xgboost,raw-only,45211,13,28.0,13.0,1-AUROC,0.223583562279463,0.0004015089729916,0.1799019979622995,Accuracy,0.8961627778392126,0.0,0.0,564.0,26.0,19.0,0.2443971678580916,0.2365569074058617,0.0078402604522298,3.207999716585207,0.9451576144249288,0.0,100.0,0.0,100.0,73.75146851562384,95.8700072445877,0.5536270141601562,0.0143897533416748,0.0153070950608315,0.0015912588014679,239.13300371170044,241.58160853385925,baseline_xgboost
bank-marketing,binary,catboost,combined,45211,13,28.0,41.0,1-AUROC,0.2255434042800004,0.0023613509735289,1.058038018086687,Accuracy,0.8941722879575362,-0.0019904898816763,-0.2221125370187503,651.0,26.0,18.0,0.242598734429452,0.2383869384440706,0.0042117959853813,1.7361162230655185,0.9461231632576064,65.74676570166311,34.253234298336906,100.0,100.0,30.76272364271703,44.44056170047321,12.220343112945557,0.0271277427673339,0.3378772150228256,0.0029998609717277,792.8455758094788,806.9447085857391,combined_catboost
bank-marketing,binary,lightgbm,combined,45211,13,28.0,41.0,1-AUROC,0.2238212480158331,0.0006391947093616,0.28640058637867,Accuracy,0.8954992812119872,-0.0006634966272254,-0.0740375123395793,740.0,26.0,25.0,0.2436268247068003,0.2395104280210462,0.004116396685754,1.6896319568701137,0.9344947936720548,52.77610930707545,47.22389069292453,100.0,100.0,51.63120531361236,74.64020357707065,1.4376871585845947,0.0608637332916259,0.0397502532234183,0.0067304802932241,226.9581074714661,230.27784490585327,combined_lightgbm
bank-marketing,binary,xgboost,combined,45211,13,28.0,41.0,1-AUROC,0.2260774869704893,0.0028954336640178,1.2973416191497789,Accuracy,0.8951675328983745,-0.0009952449408381,-0.1110562685093689,548.0,26.0,11.0,0.2487235509354401,0.2408433600970987,0.0078801908383414,3.1682527885696192,0.9386909686002706,60.38246095257712,39.617539047422845,100.0,100.0,57.90933243386514,73.03204345020085,0.952019453048706,0.0137655735015869,0.0263221481157018,0.0015222352650212,288.52563524246216,291.442964553833,combined_xgboost
