dataset,task_type,algorithm,mode,dataset_samples_count,dataset_raw_features_count,pca_n_components,feat_total_count,primary_metric,tabpfn_primary_score,eval_primary_value,eval_primary_delta,eval_primary_delta_pct,secondary_metric,tabpfn_secondary_score,eval_secondary_value,eval_secondary_delta,eval_secondary_delta_pct,optimal_trees,tuning_completed,tuning_best_idx,tuning_val_score_0,tuning_val_score_best,tuning_overall_gain,tuning_gain_pct,eval_overfitting_ratio,feat_share_embedded_pct,feat_share_raw_pct,feat_active_embedded_pct,feat_active_raw_pct,feat_cr5_pct,feat_cr10_pct,time_train_secs,time_infer_secs,time_train_secs_per_1K,time_infer_secs_per_1K,time_tuning_search_secs,time_total_secs
credit-g,binary,catboost,combined,1000,20,42,62,1-AUROC,0.22690476190476194,0.24916666666666665,0.022261904761904705,9.811122770199344,Accuracy,0.75,0.745,-0.0050000000000000044,-0.6666666666666672,539,26,8,0.21952380952380945,0.19166666666666665,0.027857142857142803,12.689804772234254,1.3,72.49523631291706,27.504763687082946,100.0,100.0,23.141660853068004,34.00303002587086,3.9395956993103027,0.005084991455078125,4.924494624137878,0.025424957275390625,266.8478813171387,272.41978430747986
credit-g,binary,catboost,embed-only,1000,20,42,42,1-AUROC,0.22690476190476194,0.2899999999999999,0.06309523809523798,27.806925498425965,Accuracy,0.75,0.725,-0.025000000000000022,-3.333333333333336,359,26,7,0.21517857142857155,0.20678571428571435,0.008392857142857202,3.9004149377593613,1.4024179620034534,99.99999999999999,0.0,100.0,0.0,21.44513408726186,34.00777102365277,2.5434210300445557,0.0032758712768554688,3.1792762875556946,0.016379356384277344,293.22792387008667,297.31041431427
credit-g,binary,catboost,raw-only,1000,20,42,20,1-AUROC,0.22690476190476194,0.24595238095238092,0.01904761904761898,8.394543546694617,Accuracy,0.75,0.75,0.0,0.0,670,26,21,0.2176190476190476,0.1879761904761904,0.029642857142857193,13.621444201312935,1.3084230525649148,0.0,100.0,0.0,100.0,53.89830550184803,77.10474410567515,2.524629592895508,0.004014492034912109,3.1557869911193848,0.020072460174560547,149.94256067276,153.97832083702087
credit-g,binary,lightgbm,combined,1000,20,42,62,1-AUROC,0.22690476190476194,0.2377380952380952,0.01083333333333325,4.774396642182544,Accuracy,0.75,0.75,0.0,0.0,218,26,12,0.21863095238095243,0.19184523809523812,0.0267857142857143,12.251565477811058,1.2392181197641945,61.64878293335149,38.351217066648516,100.0,95.0,36.53417279393198,50.2494001405853,0.2146437168121338,0.004624366760253906,0.26830464601516724,0.02312183380126953,45.35406804084778,48.031160831451416
credit-g,binary,lightgbm,embed-only,1000,20,42,42,1-AUROC,0.22690476190476194,0.2979761904761904,0.07107142857142845,31.32214060860435,Accuracy,0.75,0.715,-0.03500000000000003,-4.666666666666671,133,26,22,0.22565476190476197,0.20553571428571427,0.020119047619047703,8.91585333685047,1.4497538372429768,99.99999999999999,0.0,95.23809523809523,0.0,58.858026580361084,74.58993356553661,0.03104376792907715,0.0005543231964111328,0.038804709911346436,0.002771615982055664,29.863539457321167,31.404727697372437
credit-g,binary,lightgbm,raw-only,1000,20,42,20,1-AUROC,0.22690476190476194,0.24821428571428572,0.021309523809523778,9.391395592864622,Accuracy,0.75,0.755,0.0050000000000000044,0.6666666666666672,72,26,5,0.21059523809523806,0.17511904761904762,0.03547619047619044,16.845675522894275,1.4174031271244052,0.0,100.0,0.0,100.0,61.785374212874785,86.31241301326261,0.18075037002563477,0.00399327278137207,0.22593796253204346,0.01996636390686035,53.05698370933533,54.75572896003723
credit-g,binary,xgboost,combined,1000,20,42,62,1-AUROC,0.22690476190476194,0.2561904761904761,0.029285714285714137,12.906610703042954,Accuracy,0.75,0.76,0.010000000000000009,1.3333333333333344,72,26,19,0.22499999999999998,0.1964285714285714,0.02857142857142858,12.698412698412703,1.304242424242424,76.39343525381479,23.606564746185207,100.0,95.0,35.31079944906004,49.88403036107628,0.06714153289794922,0.0007042884826660156,0.08392691612243652,0.003521442413330078,91.8780665397644,93.59544467926025
credit-g,binary,xgboost,embed-only,1000,20,42,42,1-AUROC,0.22690476190476194,0.2807142857142856,0.05380952380952364,23.714585519412303,Accuracy,0.75,0.725,-0.025000000000000022,-3.333333333333336,368,26,25,0.23369047619047623,0.21017857142857144,0.02351190476190479,10.061130922058084,1.3355989804587929,99.99999999999999,0.0,100.0,0.0,33.402397300613714,47.23227834512713,0.5390563011169434,0.001348733901977539,0.6738203763961792,0.006743669509887695,103.67781925201416,105.93365359306335
credit-g,binary,xgboost,raw-only,1000,20,42,20,1-AUROC,0.22690476190476194,0.24142857142857155,0.014523809523809605,6.400839454354704,Accuracy,0.75,0.765,0.015000000000000013,2.0000000000000018,381,26,22,0.2031547619047619,0.18226190476190474,0.020892857142857157,10.284207442133027,1.3246244284781197,0.0,99.99999999999999,0.0,100.0,55.412833743268074,81.2231307514452,0.2873573303222656,0.0030024051666259766,0.35919666290283203,0.015012025833129883,68.77489137649536,70.65763092041016
diabetes,binary,catboost,combined,768,8,32,40,1-AUROC,0.13203703703703706,0.1559259259259259,0.02388888888888885,18.092566619915814,Accuracy,0.7597402597402597,0.7792207792207793,0.019480519480519543,2.5641025641025723,561,26,24,0.19055911680911675,0.17787393162393172,0.012685185185185022,6.656824085667748,0.876609205758103,64.04518526930002,35.95481473069997,100.0,100.0,34.95725434469536,48.322231928897835,1.1598763465881348,0.002326488494873047,1.889049424410643,0.01510706814852628,174.5792407989502,177.24104237556458
