number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.19374673199340647,2026-06-25 04:53:37.260222,2026-06-25 04:53:40.733034,0 days 00:00:03.472812,,,,,,,,,,,,,,100,{},COMPLETE
1,0.18737036571984378,2026-06-25 04:53:40.748206,2026-06-25 04:53:48.665802,0 days 00:00:07.917596,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,254,,COMPLETE
2,0.18923466960365665,2026-06-25 04:53:48.681091,2026-06-25 04:53:51.646915,0 days 00:00:02.965824,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,172,,COMPLETE
3,0.17593193994861756,2026-06-25 04:53:51.657157,2026-06-25 04:54:02.656675,0 days 00:00:10.999518,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,569,,COMPLETE
4,0.1852907654024385,2026-06-25 04:54:02.670969,2026-06-25 04:54:05.257903,0 days 00:00:02.586934,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,181,,COMPLETE
5,0.17795000625905183,2026-06-25 04:54:05.268334,2026-06-25 04:54:28.947103,0 days 00:00:23.678769,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,345,,COMPLETE
6,0.27964282759052417,2026-06-25 04:54:28.959479,2026-06-25 04:54:33.804147,0 days 00:00:04.844668,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,132,,COMPLETE
7,0.22474664959972174,2026-06-25 04:54:33.814996,2026-06-25 04:55:00.679506,0 days 00:00:26.864510,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,233,,COMPLETE
8,0.17812272862471168,2026-06-25 04:55:00.688996,2026-06-25 04:55:51.561587,0 days 00:00:50.872591,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,521,,COMPLETE
9,0.2403208938730533,2026-06-25 04:55:51.574938,2026-06-25 04:56:05.253882,0 days 00:00:13.678944,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,137,,COMPLETE
