number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,4.398601451763323,2026-06-24 15:43:00.226711,2026-06-24 15:43:01.775174,0 days 00:00:01.548463,,,,,,,,,,,,,,58,{},COMPLETE
1,4.325421305937047,2026-06-24 15:43:01.790500,2026-06-24 15:43:10.830703,0 days 00:00:09.040203,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,496,,COMPLETE
2,4.521482524440251,2026-06-24 15:43:10.845403,2026-06-24 15:43:13.801879,0 days 00:00:02.956476,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,994,,COMPLETE
3,5.126946684376298,2026-06-24 15:43:13.812009,2026-06-24 15:43:14.719699,0 days 00:00:00.907690,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,5.325551328882572,2026-06-24 15:43:14.729641,2026-06-24 15:43:15.480898,0 days 00:00:00.751257,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,1000,,COMPLETE
5,4.420700599207306,2026-06-24 15:43:15.491109,2026-06-24 15:43:21.109656,0 days 00:00:05.618547,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,88,,COMPLETE
6,5.010217586102456,2026-06-24 15:43:21.120979,2026-06-24 15:43:21.950647,0 days 00:00:00.829668,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,998,,COMPLETE
7,4.638051219750392,2026-06-24 15:43:21.960703,2026-06-24 15:43:28.783303,0 days 00:00:06.822600,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,1000,,COMPLETE
8,4.398351313648457,2026-06-24 15:43:28.793330,2026-06-24 15:43:33.681910,0 days 00:00:04.888580,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,123,,COMPLETE
9,4.63810131808977,2026-06-24 15:43:33.692175,2026-06-24 15:43:36.853777,0 days 00:00:03.161602,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,301,,COMPLETE
10,4.4422843400758145,2026-06-24 15:43:36.865496,2026-06-24 15:43:41.710632,0 days 00:00:04.845136,0.7022641957948879,1.0,0.06432414175835927,57.71736365719864,False,0.7311216826067799,0.6782859743712771,1.891624858975429,0.00556850707848256,8.0,18.0,85.0,12.0,988,,COMPLETE
