number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2127903589846445,2026-06-24 16:54:33.295561,2026-06-24 16:54:41.290038,0 days 00:00:07.994477,,,,,,,,,,,,,,100,{},COMPLETE
1,0.208749992114318,2026-06-24 16:54:41.306809,2026-06-24 16:55:03.064839,0 days 00:00:21.758030,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,0.21021890246299768,2026-06-24 16:55:03.078584,2026-06-24 16:55:08.431190,0 days 00:00:05.352606,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,341,,COMPLETE
3,0.20857601684291616,2026-06-24 16:55:08.441548,2026-06-24 16:55:37.993163,0 days 00:00:29.551615,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.210661085623719,2026-06-24 16:55:38.010916,2026-06-24 16:55:43.387102,0 days 00:00:05.376186,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,510,,COMPLETE
5,0.20924308373581502,2026-06-24 16:55:43.398856,2026-06-24 16:56:43.278909,0 days 00:00:59.880053,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,887,,COMPLETE
6,0.21472892105016594,2026-06-24 16:56:43.289070,2026-06-24 16:56:51.165812,0 days 00:00:07.876742,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,282,,COMPLETE
7,0.21220522853900758,2026-06-24 16:56:51.176160,2026-06-24 16:57:52.321364,0 days 00:01:01.145204,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,682,,COMPLETE
8,0.20893667634215352,2026-06-24 16:57:52.331493,2026-06-24 16:59:20.471711,0 days 00:01:28.140218,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.21643084595214668,2026-06-24 16:59:20.482376,2026-06-24 16:59:41.303272,0 days 00:00:20.820896,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,229,,COMPLETE
10,0.21071626926107945,2026-06-24 16:59:41.313751,2026-06-24 17:00:24.442185,0 days 00:00:43.128434,Plain,Bernoulli,0.9947167472260312,8.0,Depthwise,0.17516619421446947,1.0,0.02632754856303217,254.0,3.0,0.11492914573793168,8.0,0.701799154886745,323,,COMPLETE
11,0.20913815682867665,2026-06-24 17:00:24.454909,2026-06-24 17:00:49.581982,0 days 00:00:25.127073,Plain,Bernoulli,0.8601730401643931,4.0,SymmetricTree,0.0017481163980583247,19.0,0.015753387726212563,254.0,2.0,0.2204948892099201,51.0,0.7979239426070239,1000,,COMPLETE
