number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.1660144257829007,2026-06-25 05:17:48.069394,2026-06-25 05:17:53.162049,0 days 00:00:05.092655,,,,,,,,,,,,,,447,{},COMPLETE
1,0.17246439320809404,2026-06-25 05:17:53.179380,2026-06-25 05:18:03.572442,0 days 00:00:10.393062,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,1000,,COMPLETE
2,0.2237997445504405,2026-06-25 05:18:03.582255,2026-06-25 05:18:09.306987,0 days 00:00:05.724732,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,1000,,COMPLETE
3,0.28738326277448145,2026-06-25 05:18:09.316535,2026-06-25 05:18:12.376509,0 days 00:00:03.059974,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,0.280938285249164,2026-06-25 05:18:12.387009,2026-06-25 05:18:16.509514,0 days 00:00:04.122505,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,997,,COMPLETE
5,0.15839102303437957,2026-06-25 05:18:16.521217,2026-06-25 05:18:30.712648,0 days 00:00:14.191431,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,402,,COMPLETE
6,0.2769839059948138,2026-06-25 05:18:30.726667,2026-06-25 05:18:34.689028,0 days 00:00:03.962361,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,996,,COMPLETE
7,0.20155582758859314,2026-06-25 05:18:34.699271,2026-06-25 05:18:45.131372,0 days 00:00:10.432101,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,1000,,COMPLETE
8,0.15836242719205418,2026-06-25 05:18:45.140816,2026-06-25 05:19:00.212210,0 days 00:00:15.071394,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,845,,COMPLETE
9,0.18536425865390393,2026-06-25 05:19:00.226373,2026-06-25 05:19:10.179083,0 days 00:00:09.952710,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,993,,COMPLETE
10,0.18179708493004731,2026-06-25 05:19:10.189084,2026-06-25 05:19:15.081679,0 days 00:00:04.892595,0.7022641957948879,1.0,0.005502059192515464,0.0017684001062801304,False,0.7971859899035706,0.028575443310857374,1.0306723536455278,0.03977775115411819,31.0,16.0,23.0,8.0,1000,,COMPLETE
11,0.15784121154553832,2026-06-25 05:19:15.092864,2026-06-25 05:19:27.108428,0 days 00:00:12.015564,0.802754798121327,1.0,0.03536892572122951,0.0020887870522944057,False,0.9963467604631535,0.3000390111022635,0.7163719076622409,0.08666902684228948,100.0,1.0,5.0,165.0,220,,COMPLETE
12,0.15819225642403667,2026-06-25 05:19:27.124149,2026-06-25 05:19:47.542106,0 days 00:00:20.417957,0.7927028509491492,1.0,0.02539365667434111,0.0013419844206405704,False,0.8519346364158834,0.23561109591554674,0.9228635384898267,0.045985353557020776,99.0,3.0,2.0,197.0,379,,COMPLETE
13,0.15802450209202967,2026-06-25 05:19:47.552250,2026-06-25 05:20:06.527350,0 days 00:00:18.975100,0.7729672415808808,1.0,0.02914770065052806,0.009494742483631472,False,0.856815538324733,0.19329980363263743,0.72736158720462,0.054096355708280815,99.0,3.0,4.0,197.0,342,,COMPLETE
14,0.16005215159369834,2026-06-25 05:20:06.538384,2026-06-25 05:20:18.303492,0 days 00:00:11.765108,0.7552016782137024,1.0,0.03833075276607561,0.018691400204225744,False,0.6944158280753094,0.6293657331632125,0.5984673807005183,0.09097871829966521,97.0,1.0,13.0,103.0,395,,COMPLETE
15,0.17495512392612844,2026-06-25 05:20:18.313696,2026-06-25 05:20:38.200925,0 days 00:00:19.887229,0.7774448004832161,1.0,0.0843452886859832,0.1515301900271508,True,0.9958843275393869,0.23678465909197588,0.6222975209251167,0.05862885975257655,70.0,3.0,4.0,191.0,806,,COMPLETE
16,0.1584134846688714,2026-06-25 05:20:38.212888,2026-06-25 05:20:56.900714,0 days 00:00:18.687826,0.7270789214433054,1.0,0.019735429717403108,0.006637181409106276,False,0.8937500445723431,0.17822536369106093,0.8019923786807336,0.03041932888208506,100.0,1.0,13.0,79.0,992,,COMPLETE
17,0.18992328797741165,2026-06-25 05:20:56.910583,2026-06-25 05:21:07.430232,0 days 00:00:10.519649,0.8062358126391972,1.0,0.06945850889456094,95.74738509612254,False,0.7582074332198886,0.5174008299575452,1.2797211597048639,0.005690829910093074,56.0,2.0,10.0,33.0,1000,,COMPLETE
18,0.1607964352847019,2026-06-25 05:21:07.440124,2026-06-25 05:21:19.382358,0 days 00:00:11.942234,0.9981528355149126,1.0,0.17814532441052805,0.08741996826897516,False,0.6174963397468256,0.017456667665418202,0.32288021636229697,0.061720674498164554,81.0,4.0,4.0,106.0,402,,COMPLETE
19,0.1789775899377356,2026-06-25 05:21:19.392732,2026-06-25 05:21:30.427760,0 days 00:00:11.035028,0.8307025982987003,1.0,0.024470027760161384,0.0055850867028001865,True,0.9137131630595746,0.6405660803522937,0.4539542680653638,0.05515728365734122,50.0,14.0,38.0,45.0,989,,COMPLETE
20,0.16105243695755578,2026-06-25 05:21:30.438189,2026-06-25 05:21:46.181466,0 days 00:00:15.743277,0.765380071760643,1.0,0.011810491198979116,0.0065941524080766045,False,0.8027736315816199,0.3632843284358497,0.7718389016169228,0.09978856848177636,75.0,1.0,10.0,196.0,297,,COMPLETE
21,0.15747251592645328,2026-06-25 05:21:46.191715,2026-06-25 05:22:06.655290,0 days 00:00:20.463575,0.7997160951113752,1.0,0.028923537782408755,0.0010045881233311383,False,0.8524760804075244,0.18251831524314494,0.9675424500315085,0.0429556597226471,98.0,3.0,2.0,200.0,361,,COMPLETE
22,0.15984949196497666,2026-06-25 05:22:06.670356,2026-06-25 05:22:31.662326,0 days 00:00:24.991970,0.8019771377734777,1.0,0.03653743092292696,0.0037545034040700302,False,0.40015726738282775,0.14258316984394473,1.121992037736975,0.027062296772810728,81.0,2.0,3.0,122.0,701,,COMPLETE
23,0.15857720312474577,2026-06-25 05:22:31.674268,2026-06-25 05:22:55.832187,0 days 00:00:24.157919,0.8351376958639053,1.0,0.019138153680807575,0.0010089537762444133,False,0.8576672303366141,0.252557675503831,0.7847742579969017,0.035550448456959885,59.0,7.0,4.0,136.0,666,,COMPLETE
24,0.16018380513515762,2026-06-25 05:22:55.844523,2026-06-25 05:23:06.560924,0 days 00:00:10.716401,0.7188147694320893,1.0,0.04605070858279786,0.013121447028738378,False,0.9460002341743804,0.09467940830622397,1.916089102083228,0.06853078848327246,87.0,4.0,3.0,82.0,393,,COMPLETE
25,0.15914631949658398,2026-06-25 05:23:06.571472,2026-06-25 05:23:24.977245,0 days 00:00:18.405773,0.7441185019453659,1.0,0.006564143344374636,0.09255021177654454,False,0.800247101427922,0.2972376026835145,0.050810661219009456,0.05034871824993198,41.0,1.0,2.0,199.0,302,,COMPLETE
