number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2201786389444973,2026-06-24 16:38:46.425593,2026-06-24 16:38:49.347574,0 days 00:00:02.921981,,,,,,,,,,,,9,{},COMPLETE
1,0.21394253280951392,2026-06-24 16:38:49.364304,2026-06-24 16:39:35.605723,0 days 00:00:46.241419,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,173,,COMPLETE
2,0.2109380326952277,2026-06-24 16:39:35.620119,2026-06-24 16:39:38.903275,0 days 00:00:03.283156,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,87,,COMPLETE
3,0.2126440691921272,2026-06-24 16:39:38.916770,2026-06-24 16:39:55.291448,0 days 00:00:16.374678,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,84,,COMPLETE
4,0.21075863895917246,2026-06-24 16:39:55.300700,2026-06-24 16:40:10.294235,0 days 00:00:14.993535,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,655,,COMPLETE
5,0.2107639515491817,2026-06-24 16:40:10.308002,2026-06-24 16:40:18.653261,0 days 00:00:08.345259,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,281,,COMPLETE
6,0.21069267567030492,2026-06-24 16:40:18.663355,2026-06-24 16:40:30.516964,0 days 00:00:11.853609,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,353,,COMPLETE
7,0.21051999150399126,2026-06-24 16:40:30.532818,2026-06-24 16:40:47.366163,0 days 00:00:16.833345,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.21076823697098435,2026-06-24 16:40:47.380040,2026-06-24 16:40:57.160108,0 days 00:00:09.780068,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,363,,COMPLETE
9,0.211787713754507,2026-06-24 16:40:57.169152,2026-06-24 16:41:03.828310,0 days 00:00:06.659158,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,158,,COMPLETE
10,0.21066107845621174,2026-06-24 16:41:03.838547,2026-06-24 16:41:21.075912,0 days 00:00:17.237365,0.8560354009870226,0.9630659181130071,depthwise,0.005461221300406469,31.0,8.0,9.0,0.05431856977726699,4.7988577526525065,0.08014213586217389,0.9729161367647149,1000,,COMPLETE
11,0.21149973563227253,2026-06-24 16:41:21.085043,2026-06-24 16:41:35.490761,0 days 00:00:14.405718,0.8604403422367111,0.9948287137979106,depthwise,0.005069951339171067,30.0,8.0,8.0,0.05586343102297563,4.988871208010952,0.0306939027552674,0.9961886649016544,1000,,COMPLETE
12,0.21080772274446558,2026-06-24 16:41:35.500526,2026-06-24 16:41:52.737697,0 days 00:00:17.237171,0.8628701529743136,0.7045949721612217,depthwise,0.005306937187270616,32.0,9.0,9.0,0.08581678359617521,4.89823967240777,0.011763839418585165,0.9862778301767895,1000,,COMPLETE
13,0.21058161678386034,2026-06-24 16:41:52.748193,2026-06-24 16:42:11.368562,0 days 00:00:18.620369,0.9116501695023868,0.9075371320574587,depthwise,0.008005520859936298,15.0,7.0,17.0,0.05090057180402597,4.003224083058355,1.1873409762225242,0.9194048110420816,759,,COMPLETE
14,0.2104727623199414,2026-06-24 16:42:11.380496,2026-06-24 16:42:28.104498,0 days 00:00:16.724002,0.9244805868370237,0.8965732912221487,depthwise,0.008433932413459133,12.0,7.0,19.0,0.022068582534380904,3.6704908187831418,1.6975514805392438,0.9073794752037845,667,,COMPLETE
15,0.21057758401430404,2026-06-24 16:42:28.117538,2026-06-24 16:42:44.853310,0 days 00:00:16.735772,0.9121581217978064,0.7242757678791987,depthwise,0.008772547360995983,10.0,6.0,19.0,4.204196605005472,3.403366727530617,2.0889625666863707,0.9046961544506459,685,,COMPLETE
16,0.21117293009281457,2026-06-24 16:42:44.866451,2026-06-24 16:43:00.587672,0 days 00:00:15.721221,0.9996551053530726,0.7396941293157406,depthwise,0.008393570859878442,12.0,10.0,39.0,0.015198941752690138,1.6273142674380008,2.8069234967020398,0.8688981702036646,477,,COMPLETE
17,0.2108783126388145,2026-06-24 16:43:00.597922,2026-06-24 16:43:05.090533,0 days 00:00:04.492611,0.7927149209605008,0.6049023671174069,depthwise,0.04674318770869299,21.0,7.0,20.0,0.014268542429165615,2.247360101053025,0.7096963464696588,0.9332770247207115,114,,COMPLETE
