number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,9.081664197292195,2026-06-25 13:21:59.654470,2026-06-25 13:22:04.212134,0 days 00:00:04.557664,,,,,,,,,,,,13,{},COMPLETE
1,8.899591004336378,2026-06-25 13:22:04.228603,2026-06-25 13:25:14.187606,0 days 00:03:09.959003,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,1000,,COMPLETE
2,8.992087274467861,2026-06-25 13:25:14.201484,2026-06-25 13:25:18.651101,0 days 00:00:04.449617,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,88,,COMPLETE
3,8.902648939519075,2026-06-25 13:25:18.661456,2026-06-25 13:26:00.455727,0 days 00:00:41.794271,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,303,,COMPLETE
4,8.970211715803817,2026-06-25 13:26:00.466019,2026-06-25 13:26:16.259876,0 days 00:00:15.793857,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,535,,COMPLETE
5,8.956915172522987,2026-06-25 13:26:16.270184,2026-06-25 13:26:25.832835,0 days 00:00:09.562651,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,242,,COMPLETE
6,8.949395645203289,2026-06-25 13:26:25.844335,2026-06-25 13:26:46.710674,0 days 00:00:20.866339,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,567,,COMPLETE
7,9.010000041389056,2026-06-25 13:26:46.720612,2026-06-25 13:27:09.038389,0 days 00:00:22.317777,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,8.929705868861383,2026-06-25 13:27:09.048102,2026-06-25 13:27:26.843676,0 days 00:00:17.795574,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,503,,COMPLETE
9,8.933510836554865,2026-06-25 13:27:26.854193,2026-06-25 13:27:40.048398,0 days 00:00:13.194205,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,298,,COMPLETE
10,9.000164501054137,2026-06-25 13:27:40.058495,2026-06-25 13:27:52.662514,0 days 00:00:12.604019,0.8262452362725613,0.7202259292197385,lossguide,0.0864853073450281,8.0,7.0,971.0,0.05528731777524736,4.7988577526525065,2.58248067449815,0.9729161367647149,65,,COMPLETE
11,8.95168320221218,2026-06-25 13:27:52.672826,2026-06-25 13:28:50.733895,0 days 00:00:58.061069,0.8167265665612355,0.6039952029525323,lossguide,0.031790458723690476,84.0,10.0,1021.0,0.028789455442955813,3.838153225904187,0.11339104360127994,0.7969511524558275,179,,COMPLETE
12,8.908144955553798,2026-06-25 13:28:50.745682,2026-06-25 13:30:37.486591,0 days 00:01:46.740909,0.8173466595551238,0.6908556046603515,lossguide,0.007151134065784922,34.0,8.0,360.0,0.04426124104960989,3.255113914277657,1.9184517258687528,0.8419766872475172,1000,,COMPLETE
