number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2304689974706936,2026-06-25 08:01:01.502856,2026-06-25 08:01:04.505611,0 days 00:00:03.002755,,,,,,,,,,,,,,100,{},COMPLETE
1,0.20925656670013937,2026-06-25 08:01:04.521439,2026-06-25 08:01:24.063443,0 days 00:00:19.542004,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,0.19850864162861726,2026-06-25 08:01:24.079719,2026-06-25 08:01:34.956623,0 days 00:00:10.876904,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,1000,,COMPLETE
3,0.20748912883727022,2026-06-25 08:01:34.971768,2026-06-25 08:02:02.760258,0 days 00:00:27.788490,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.20235238969859148,2026-06-25 08:02:02.770181,2026-06-25 08:02:11.231943,0 days 00:00:08.461762,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,1000,,COMPLETE
5,0.19119068842195996,2026-06-25 08:02:11.243072,2026-06-25 08:03:18.657134,0 days 00:01:07.414062,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.20626540295769724,2026-06-25 08:03:18.672158,2026-06-25 08:03:29.924185,0 days 00:00:11.252027,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,561,,COMPLETE
7,0.1870116595663318,2026-06-25 08:03:29.936690,2026-06-25 08:05:24.015852,0 days 00:01:54.079162,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,1000,,COMPLETE
8,0.19164273373226592,2026-06-25 08:05:24.033377,2026-06-25 08:07:19.005684,0 days 00:01:54.972307,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.19226305390890375,2026-06-25 08:07:19.015823,2026-06-25 08:08:08.050755,0 days 00:00:49.034932,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,657,,COMPLETE
10,0.1816464660096453,2026-06-25 08:08:08.062776,2026-06-25 08:10:33.078403,0 days 00:02:25.015627,Plain,Bernoulli,0.994248489293539,8.0,Depthwise,0.0025843128549611844,5.0,0.03240424724296597,254.0,5.0,1.3206749356439977,8.0,0.701799154886745,1000,,COMPLETE
11,0.18523223206284523,2026-06-25 08:10:33.092228,2026-06-25 08:13:05.979113,0 days 00:02:32.886885,Plain,Bernoulli,0.9977439142264506,8.0,Depthwise,0.0017674744668102378,5.0,0.03293337046708598,254.0,5.0,1.3548020000828171,8.0,0.7062998615037844,1000,,COMPLETE
12,0.18748445915854361,2026-06-25 08:13:05.991522,2026-06-25 08:15:34.248514,0 days 00:02:28.256992,Plain,Bernoulli,0.9986930682204754,8.0,Depthwise,0.0020464469652277696,5.0,0.03079409664655016,254.0,5.0,1.4594537483508048,8.0,0.7021382167984938,1000,,COMPLETE
13,0.18881672049346332,2026-06-25 08:15:34.258703,2026-06-25 08:17:40.183728,0 days 00:02:05.925025,Plain,Bernoulli,0.9996131944575742,8.0,Depthwise,0.0020186096792137757,5.0,0.03309945359881536,254.0,5.0,1.4781054512941596,8.0,0.7512905694388446,1000,,COMPLETE
14,0.19335308980106414,2026-06-25 08:17:40.194896,2026-06-25 08:19:47.504851,0 days 00:02:07.309955,Plain,Bernoulli,0.9730708379780038,8.0,Depthwise,0.006439679936871292,20.0,0.033115374061584886,254.0,4.0,1.011780283464574,11.0,0.7673135799266475,1000,,COMPLETE
15,0.18600737765560182,2026-06-25 08:19:47.514934,2026-06-25 08:22:12.485438,0 days 00:02:24.970504,Plain,Bernoulli,0.9720607075099259,8.0,Depthwise,0.0008283102703043378,4.0,0.021255487279128637,254.0,3.0,0.9739764230952354,11.0,0.7125319153183749,1000,,COMPLETE
16,0.18479513996857988,2026-06-25 08:22:12.495530,2026-06-25 08:23:37.425116,0 days 00:01:24.929586,Plain,Bernoulli,0.980594200172791,7.0,Depthwise,0.10868764632764094,7.0,0.0451159727146497,254.0,5.0,0.43171887056318564,11.0,0.7609524784084656,1000,,COMPLETE
17,0.19040622989175904,2026-06-25 08:23:37.434588,2026-06-25 08:24:33.648548,0 days 00:00:56.213960,Plain,Bernoulli,0.9717970178198244,6.0,Depthwise,0.19713620903870455,7.0,0.051625517724474594,254.0,4.0,0.4533296493681233,12.0,0.7737898959464786,1000,,COMPLETE
18,0.191173867644436,2026-06-25 08:24:33.660387,2026-06-25 08:25:20.653301,0 days 00:00:46.992914,Plain,Bernoulli,0.9514679227119467,6.0,Depthwise,1.9390784969739774,20.0,0.05238782448464658,254.0,5.0,0.31323154289267313,13.0,0.8461144026596708,1000,,COMPLETE
19,0.18404946992115767,2026-06-25 08:25:20.663183,2026-06-25 08:25:53.582498,0 days 00:00:32.919315,Plain,Bernoulli,0.852253181743853,7.0,SymmetricTree,0.3119236143289955,2.0,0.0482940345639742,254.0,3.0,0.35219266970263413,21.0,0.7410734933656137,1000,,COMPLETE
20,0.18776904915489379,2026-06-25 08:25:53.593257,2026-06-25 08:26:34.710897,0 days 00:00:41.117640,Plain,Bernoulli,0.8552773543172092,7.0,SymmetricTree,0.6689928084949115,2.0,0.01994763400265838,254.0,3.0,0.2295013175683415,70.0,0.7337942630570193,1000,,COMPLETE
21,0.190938488963164,2026-06-25 08:26:34.721375,2026-06-25 08:26:59.773776,0 days 00:00:25.052401,Plain,Bernoulli,0.9813565296166569,7.0,SymmetricTree,0.08306632001758102,3.0,0.044198359035253786,254.0,3.0,0.3858236641683477,23.0,0.7864654196592259,1000,,COMPLETE
22,0.18274422373933008,2026-06-25 08:26:59.784833,2026-06-25 08:27:38.080931,0 days 00:00:38.296098,Plain,Bernoulli,0.8521590880439915,7.0,SymmetricTree,1.0338303789027459,1.0,0.04455357119325677,254.0,3.0,0.5620359910363522,10.0,0.7517454412005785,1000,,COMPLETE
23,0.1910100121145225,2026-06-25 08:27:38.091900,2026-06-25 08:28:06.506488,0 days 00:00:28.414588,Plain,Bernoulli,0.8566308752179752,6.0,SymmetricTree,0.9211482558600107,1.0,0.025313082477637385,254.0,3.0,0.6292370740913824,14.0,0.7420587473919167,1000,,COMPLETE
24,0.1818671742985265,2026-06-25 08:28:06.516290,2026-06-25 08:29:04.667649,0 days 00:00:58.151359,Plain,Bernoulli,0.850282774011099,8.0,SymmetricTree,0.2656686925439868,1.0,0.0599472326702636,254.0,3.0,0.27756102307461916,9.0,0.7968748906130911,1000,,COMPLETE
25,0.183716663987033,2026-06-25 08:29:04.679264,2026-06-25 08:29:59.203819,0 days 00:00:54.524555,Plain,Bernoulli,0.8654050307063894,8.0,SymmetricTree,1.5316772754594081,1.0,0.07168552248106502,254.0,3.0,0.2248674230582963,9.0,0.8033877324621111,1000,,COMPLETE
