number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,4.856155544734869,2026-06-24 15:51:54.138579,2026-06-24 15:51:56.783168,0 days 00:00:02.644589,,,,,,,,,,,,463,{},COMPLETE
1,4.439414209803425,2026-06-24 15:51:56.798282,2026-06-24 15:52:25.324628,0 days 00:00:28.526346,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,1000,,COMPLETE
2,4.392524946221608,2026-06-24 15:52:25.338902,2026-06-24 15:52:28.824801,0 days 00:00:03.485899,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,1000,,COMPLETE
3,4.457514084586687,2026-06-24 15:52:28.838450,2026-06-24 15:52:45.115508,0 days 00:00:16.277058,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,1000,,COMPLETE
4,4.822018036316563,2026-06-24 15:52:45.125337,2026-06-24 15:52:49.481423,0 days 00:00:04.356086,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,1000,,COMPLETE
5,4.571149216534618,2026-06-24 15:52:49.493168,2026-06-24 15:52:53.944080,0 days 00:00:04.450912,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,1000,,COMPLETE
6,4.483723835686295,2026-06-24 15:52:53.954042,2026-06-24 15:53:00.067863,0 days 00:00:06.113821,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,1000,,COMPLETE
7,5.822319860031023,2026-06-24 15:53:00.076751,2026-06-24 15:53:03.420930,0 days 00:00:03.344179,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,4.609791652975277,2026-06-24 15:53:03.430928,2026-06-24 15:53:07.991405,0 days 00:00:04.560477,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,1000,,COMPLETE
9,4.332135414141234,2026-06-24 15:53:08.002099,2026-06-24 15:53:13.495341,0 days 00:00:05.493242,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,1000,,COMPLETE
10,4.3721409024050075,2026-06-24 15:53:13.509170,2026-06-24 15:53:16.935241,0 days 00:00:03.426071,0.8062687886189569,0.9630659181130071,depthwise,0.08778240234405048,31.0,7.0,257.0,0.0010663930543587375,4.7988577526525065,2.336797458371832,0.6071847502459279,441,,COMPLETE
