number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.07336962224368049,2026-06-24 09:34:00.386649,2026-06-24 09:34:05.024107,0 days 00:00:04.637458,,,,,,,,,,,,,,100,{},COMPLETE
1,0.07503365179421528,2026-06-24 09:34:05.070779,2026-06-24 09:34:19.972908,0 days 00:00:14.902129,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,546,,COMPLETE
2,0.07522132578634388,2026-06-24 09:34:20.037046,2026-06-24 09:34:27.133025,0 days 00:00:07.095979,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,686,,COMPLETE
