number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.1794455350176971,2026-06-24 20:40:30.871472,2026-06-24 20:40:43.956537,0 days 00:00:13.085065,,,,,,,,,,,,,,100,{},COMPLETE
1,0.16651852411120183,2026-06-24 20:40:43.970813,2026-06-24 20:41:44.094619,0 days 00:01:00.123806,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,0.15884285220749583,2026-06-24 20:41:44.107762,2026-06-24 20:42:27.797918,0 days 00:00:43.690156,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,689,,COMPLETE
3,0.1603811896705173,2026-06-24 20:42:27.809587,2026-06-24 20:43:08.290313,0 days 00:00:40.480726,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,959,,COMPLETE
4,0.1586452334703794,2026-06-24 20:43:08.299362,2026-06-24 20:43:54.740937,0 days 00:00:46.441575,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,1000,,COMPLETE
5,0.16179626566364436,2026-06-24 20:43:54.753244,2026-06-24 20:45:24.006011,0 days 00:01:29.252767,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.16787926210135906,2026-06-24 20:45:24.014583,2026-06-24 20:46:04.992005,0 days 00:00:40.977422,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,287,,COMPLETE
7,0.17881206829886598,2026-06-24 20:46:05.001085,2026-06-24 20:47:40.369981,0 days 00:01:35.368896,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,841,,COMPLETE
8,0.17110350760388848,2026-06-24 20:47:40.378575,2026-06-24 20:49:13.915242,0 days 00:01:33.536667,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,650,,COMPLETE
9,0.15769203050249503,2026-06-24 20:49:13.924707,2026-06-24 20:50:02.485893,0 days 00:00:48.561186,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,272,,COMPLETE
