number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,81257.67028042558,2026-06-24 23:06:53.158396,2026-06-24 23:06:55.214296,0 days 00:00:02.055900,,,,,,,,,,,,,,45,{},COMPLETE
1,80575.23532721322,2026-06-24 23:06:55.229790,2026-06-24 23:07:05.514826,0 days 00:00:10.285036,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,467,,COMPLETE
2,81111.70825946901,2026-06-24 23:07:05.528466,2026-06-24 23:07:10.182386,0 days 00:00:04.653920,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,999,,COMPLETE
3,93347.43362782511,2026-06-24 23:07:10.227730,2026-06-24 23:07:12.530328,0 days 00:00:02.302598,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,102204.07084802736,2026-06-24 23:07:12.539647,2026-06-24 23:07:14.523398,0 days 00:00:01.983751,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,1000,,COMPLETE
5,82818.18848347722,2026-06-24 23:07:14.532573,2026-06-24 23:07:27.685097,0 days 00:00:13.152524,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,70,,COMPLETE
6,87600.56594251827,2026-06-24 23:07:27.694734,2026-06-24 23:07:29.814770,0 days 00:00:02.120036,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,1000,,COMPLETE
7,80994.6793983253,2026-06-24 23:07:29.824205,2026-06-24 23:07:40.248395,0 days 00:00:10.424190,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,949,,COMPLETE
8,81279.40164197184,2026-06-24 23:07:40.257517,2026-06-24 23:07:47.456432,0 days 00:00:07.198915,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,122,,COMPLETE
9,82183.34335636545,2026-06-24 23:07:47.465910,2026-06-24 23:07:51.002350,0 days 00:00:03.536440,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,93,,COMPLETE
10,80074.2184285888,2026-06-24 23:07:51.012515,2026-06-24 23:07:58.789520,0 days 00:00:07.777005,0.7022641957948879,1.0,0.06432414175835927,57.71736365719864,False,0.7311216826067799,0.6782859743712771,1.891624858975429,0.00556850707848256,8.0,18.0,85.0,12.0,1000,,COMPLETE
11,80051.79912658824,2026-06-24 23:07:58.804590,2026-06-24 23:08:07.259960,0 days 00:00:08.455370,0.7118268878863319,1.0,0.0900656820801867,58.802113625280164,False,0.7503136264429127,0.6999711291225518,1.9017437929613048,0.005765404648902169,8.0,21.0,86.0,14.0,995,,COMPLETE
12,80604.19373516405,2026-06-24 23:08:07.273200,2026-06-24 23:08:13.060047,0 days 00:00:05.786847,0.7010452287705675,1.0,0.036254083532768565,56.535060811916374,False,0.6953406910920533,0.6882606889990044,1.9975624998335386,0.005256492743841559,8.0,14.0,38.0,8.0,1000,,COMPLETE
13,80249.04981427628,2026-06-24 23:08:13.070068,2026-06-24 23:08:19.963285,0 days 00:00:06.893217,0.704603960994222,1.0,0.035165477433459026,55.303690883215694,False,0.7682706480193535,0.6618040375958354,1.938542777112231,0.0052007496586138,13.0,23.0,93.0,10.0,1000,,COMPLETE
14,80047.53834311612,2026-06-24 23:08:19.972462,2026-06-24 23:08:28.175077,0 days 00:00:08.202615,0.7621453436530881,1.0,0.10101821423253665,89.74636489511579,False,0.6109129948799271,0.5813823908436692,1.1539406528619667,0.008306519203215866,11.0,26.0,29.0,15.0,1000,,COMPLETE
15,79833.96128710241,2026-06-24 23:08:28.189057,2026-06-24 23:08:35.209136,0 days 00:00:07.020079,0.7774448004832161,1.0,0.21464849068358735,98.95797983216401,True,0.611855640496008,0.5598845278403527,1.0616778885588114,0.009025216827688923,23.0,32.0,25.0,19.0,823,,COMPLETE
16,81244.34682726653,2026-06-24 23:08:35.222859,2026-06-24 23:08:38.955024,0 days 00:00:03.732165,0.7798288298264884,1.0,0.34059682454198176,14.45536404620925,True,0.6050220558035055,0.5083163741758032,0.9624531752767789,0.009641113166690661,21.0,36.0,20.0,5.0,1000,,COMPLETE
17,80588.4948616542,2026-06-24 23:08:38.965400,2026-06-24 23:08:48.152882,0 days 00:00:09.187482,0.7918068134730223,1.0,0.19979959399739072,95.74738509612254,True,0.6259005044787539,0.22460976346054679,0.966077556390216,0.008188827668524308,27.0,64.0,21.0,24.0,990,,COMPLETE
18,82856.20675815054,2026-06-24 23:08:48.163042,2026-06-24 23:08:51.159923,0 days 00:00:02.996881,0.9981528355149126,1.0,0.018014818027319714,0.2815580142114247,True,0.40697257697653194,0.5612880612225736,1.1940716813068057,0.013019373982071928,28.0,7.0,12.0,4.0,1000,,COMPLETE
