number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.4810835801845399,2026-06-24 22:13:27.467340,2026-06-24 22:13:29.317749,0 days 00:00:01.850409,,,,,,,,,,,,,,84,{},COMPLETE
1,0.4662236709090797,2026-06-24 22:13:29.332738,2026-06-24 22:13:38.922746,0 days 00:00:09.590008,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,991,,COMPLETE
2,0.5436244179669532,2026-06-24 22:13:38.935799,2026-06-24 22:13:42.542711,0 days 00:00:03.606912,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,1000,,COMPLETE
3,0.6207240534392001,2026-06-24 22:13:42.552838,2026-06-24 22:13:43.766122,0 days 00:00:01.213284,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,0.6849079684344539,2026-06-24 22:13:43.774766,2026-06-24 22:13:44.974738,0 days 00:00:01.199972,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,1000,,COMPLETE
5,0.4368289792537362,2026-06-24 22:13:44.984281,2026-06-24 22:13:47.670503,0 days 00:00:02.686222,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,81,,COMPLETE
6,0.6022723049937431,2026-06-24 22:13:47.683143,2026-06-24 22:13:48.892867,0 days 00:00:01.209724,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,1000,,COMPLETE
7,0.5830641584532514,2026-06-24 22:13:48.901757,2026-06-24 22:13:51.898146,0 days 00:00:02.996389,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,1000,,COMPLETE
8,0.4503049626725837,2026-06-24 22:13:51.906559,2026-06-24 22:13:56.540326,0 days 00:00:04.633767,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,320,,COMPLETE
9,0.5588964497929201,2026-06-24 22:13:56.549724,2026-06-24 22:13:59.048577,0 days 00:00:02.498853,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,995,,COMPLETE
10,0.475246762794609,2026-06-24 22:13:59.057929,2026-06-24 22:14:01.314201,0 days 00:00:02.256272,0.7022641957948879,1.0,0.04511907294391529,0.04720368256012399,False,0.6839963928728011,0.028575443310857374,0.7118736529455119,0.09147573288296829,99.0,18.0,23.0,146.0,191,,COMPLETE
