number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.25423256106213965,2026-06-24 16:08:53.582483,2026-06-24 16:08:55.728336,0 days 00:00:02.145853,,,,,,,,,,,,,,100,{},COMPLETE
1,0.2502738958093067,2026-06-24 16:08:55.743725,2026-06-24 16:08:57.989923,0 days 00:00:02.246198,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,552,,COMPLETE
2,0.25247394110549504,2026-06-24 16:08:58.003162,2026-06-24 16:08:59.141118,0 days 00:00:01.137956,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,216,,COMPLETE
3,0.25153395559062963,2026-06-24 16:08:59.149768,2026-06-24 16:09:00.719329,0 days 00:00:01.569561,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,207,,COMPLETE
4,0.25522235433658036,2026-06-24 16:09:00.728310,2026-06-24 16:09:02.249250,0 days 00:00:01.520940,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,376,,COMPLETE
5,0.2534424103618942,2026-06-24 16:09:02.258013,2026-06-24 16:09:05.693044,0 days 00:00:03.435031,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,141,,COMPLETE
6,0.25626621486131973,2026-06-24 16:09:05.702968,2026-06-24 16:09:07.532664,0 days 00:00:01.829696,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,303,,COMPLETE
7,0.25867528244742566,2026-06-24 16:09:07.541887,2026-06-24 16:09:12.407087,0 days 00:00:04.865200,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,148,,COMPLETE
8,0.25333065925827625,2026-06-24 16:09:12.416423,2026-06-24 16:09:16.561625,0 days 00:00:04.145202,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,145,,COMPLETE
9,0.26094117290565355,2026-06-24 16:09:16.570648,2026-06-24 16:09:20.740286,0 days 00:00:04.169638,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,129,,COMPLETE
10,0.25500523510419915,2026-06-24 16:09:20.748940,2026-06-24 16:09:23.555675,0 days 00:00:02.806735,Plain,Bernoulli,0.9942739726130633,8.0,SymmetricTree,0.0025843128549611844,18.0,0.027075555569701922,254.0,3.0,1.3180934075316322,8.0,0.701799154886745,188,,COMPLETE
11,0.25201667755502266,2026-06-24 16:09:23.564501,2026-06-24 16:09:24.798473,0 days 00:00:01.233972,Plain,Bernoulli,0.8601730401643931,4.0,SymmetricTree,0.09774549841052531,1.0,0.015753387726212563,254.0,2.0,0.10586390145586963,51.0,0.7979239426070239,300,,COMPLETE
12,0.25325314231686236,2026-06-24 16:09:24.807042,2026-06-24 16:09:27.358703,0 days 00:00:02.551661,Plain,Bernoulli,0.935626484649295,5.0,Depthwise,4.104746291866498,5.0,0.022990961643687132,254.0,3.0,0.21117492373326263,48.0,0.8583336679090096,210,,COMPLETE
13,0.2533514283083039,2026-06-24 16:09:27.369538,2026-06-24 16:09:29.137860,0 days 00:00:01.768322,Plain,Bernoulli,0.9765970152566792,5.0,SymmetricTree,0.0011283551613015107,1.0,0.029346655525812386,254.0,3.0,0.3495337593931401,29.0,0.7701766093107817,321,,COMPLETE
14,0.25179424151455354,2026-06-24 16:09:29.147063,2026-06-24 16:09:31.125726,0 days 00:00:01.978663,Plain,Bernoulli,0.8575417736998726,4.0,Depthwise,0.3654853999924955,4.0,0.013270781465823498,254.0,2.0,0.20921172177041022,93.0,0.8953683793126899,166,,COMPLETE
15,0.2548740847447738,2026-06-24 16:09:31.136579,2026-06-24 16:09:33.747844,0 days 00:00:02.611265,Plain,Bernoulli,0.9177783254106802,5.0,Depthwise,0.00047392792958192057,18.0,0.0403057502917834,254.0,2.0,0.15862413474372106,60.0,0.9938276775318233,187,,COMPLETE
16,0.2520522515187352,2026-06-24 16:09:33.757270,2026-06-24 16:09:35.466887,0 days 00:00:01.709617,Plain,Bernoulli,0.9545236662072653,4.0,SymmetricTree,0.010536137407663909,6.0,0.008946404631512904,254.0,3.0,0.43171887056318564,36.0,0.7482108391904396,330,,COMPLETE
