number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.5788225981262345,2026-06-24 22:44:02.786377,2026-06-24 22:44:04.926566,0 days 00:00:02.140189,,,,,,,,,,,,,,100,{},COMPLETE
1,0.4058378143945768,2026-06-24 22:44:04.940203,2026-06-24 22:44:13.147685,0 days 00:00:08.207482,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,592,,COMPLETE
2,0.4343373823490597,2026-06-24 22:44:13.160416,2026-06-24 22:44:16.560382,0 days 00:00:03.399966,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,330,,COMPLETE
3,0.4140067846281388,2026-06-24 22:44:16.569180,2026-06-24 22:44:28.257047,0 days 00:00:11.687867,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.42326071812278665,2026-06-24 22:44:28.265936,2026-06-24 22:44:31.429228,0 days 00:00:03.163292,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,489,,COMPLETE
5,0.40198149114240295,2026-06-24 22:44:31.437878,2026-06-24 22:44:58.383621,0 days 00:00:26.945743,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,804,,COMPLETE
6,0.5165200071462824,2026-06-24 22:44:58.396367,2026-06-24 22:45:02.546794,0 days 00:00:04.150427,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,179,,COMPLETE
7,0.42314749026283366,2026-06-24 22:45:02.555386,2026-06-24 22:45:21.511896,0 days 00:00:18.956510,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,333,,COMPLETE
8,0.4052174060113424,2026-06-24 22:45:21.521371,2026-06-24 22:46:09.040321,0 days 00:00:47.518950,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,952,,COMPLETE
9,0.455937666875903,2026-06-24 22:46:09.049683,2026-06-24 22:46:17.915479,0 days 00:00:08.865796,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,184,,COMPLETE
10,0.42327238304874437,2026-06-24 22:46:17.924782,2026-06-24 22:46:40.918740,0 days 00:00:22.993958,Plain,Bernoulli,0.9942561717820161,8.0,Depthwise,1.841152012664479,5.0,0.03273941684536397,254.0,3.0,1.3327052390755632,92.0,0.701799154886745,319,,COMPLETE
11,0.4072464074449971,2026-06-24 22:46:40.927993,2026-06-24 22:47:20.238595,0 days 00:00:39.310602,Plain,Bernoulli,0.8590619822699883,6.0,Depthwise,2.4898729835966105,5.0,0.005160968868344048,254.0,4.0,1.2655561354454108,8.0,0.8633100588308208,1000,,COMPLETE
12,0.4147965462829135,2026-06-24 22:47:20.248392,2026-06-24 22:47:32.103706,0 days 00:00:11.855314,Plain,Bernoulli,0.898227943447388,6.0,Depthwise,0.0013785419874151365,20.0,0.012940395513776229,254.0,4.0,0.9638906978134099,99.0,0.772242381250273,314,,COMPLETE
13,0.40761896399678976,2026-06-24 22:47:32.113873,2026-06-24 22:48:23.429477,0 days 00:00:51.315604,Plain,Bernoulli,0.857206299528177,7.0,Depthwise,0.24942303118287568,2.0,0.007332155651385135,254.0,3.0,0.4259534965648961,8.0,0.8884653446882487,1000,,COMPLETE
14,0.41171802289948384,2026-06-24 22:48:23.439442,2026-06-24 22:48:38.357314,0 days 00:00:14.917872,Plain,Bernoulli,0.9178489469316413,6.0,Depthwise,0.00429918955530283,1.0,0.02289647896082038,254.0,4.0,0.8431457882848591,59.0,0.8953683793126899,488,,COMPLETE
15,0.42477357485549583,2026-06-24 22:48:38.367074,2026-06-24 22:49:09.521970,0 days 00:00:31.154896,Plain,Bernoulli,0.9558908203545738,8.0,Depthwise,0.00047392792958192057,5.0,0.008115758867184377,254.0,3.0,0.45873983522616135,11.0,0.7967528254645134,378,,COMPLETE
16,0.41925832808944263,2026-06-24 22:49:09.532781,2026-06-24 22:49:32.134888,0 days 00:00:22.602107,Plain,Bernoulli,0.8833519535351692,5.0,Depthwise,0.19154321197381433,2.0,0.0050089136603965086,254.0,5.0,1.4890526206331551,17.0,0.7609524784084656,1000,,COMPLETE
17,0.41203945785111057,2026-06-24 22:49:32.148620,2026-06-24 22:49:51.006304,0 days 00:00:18.857684,Plain,Bernoulli,0.8689568749704395,7.0,Depthwise,0.7492619520252408,3.0,0.02362254703263174,254.0,4.0,1.0110777531206498,64.0,0.8389012843051735,433,,COMPLETE
