number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.6593237567650637,2026-06-24 17:32:51.570674,2026-06-24 17:32:54.532589,0 days 00:00:02.961915,,,,,,,,,,,,,,100,{},COMPLETE
1,0.19325810987292494,2026-06-24 17:32:54.548519,2026-06-24 17:33:10.812030,0 days 00:00:16.263511,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,0.1968309137246432,2026-06-24 17:33:10.825556,2026-06-24 17:33:15.070679,0 days 00:00:04.245123,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,370,,COMPLETE
3,0.19303014473917013,2026-06-24 17:33:15.079896,2026-06-24 17:33:44.059770,0 days 00:00:28.979874,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.1966481614520472,2026-06-24 17:33:44.073037,2026-06-24 17:33:48.143688,0 days 00:00:04.070651,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,426,,COMPLETE
5,0.19330252149772773,2026-06-24 17:33:48.152708,2026-06-24 17:35:21.113270,0 days 00:01:32.960562,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.19592496128047898,2026-06-24 17:35:21.122272,2026-06-24 17:35:29.164979,0 days 00:00:08.042707,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,798,,COMPLETE
7,0.19449758497745373,2026-06-24 17:35:29.174551,2026-06-24 17:37:54.445942,0 days 00:02:25.271391,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,1000,,COMPLETE
8,0.1977090889857948,2026-06-24 17:37:54.456125,2026-06-24 17:40:13.598045,0 days 00:02:19.141920,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.20753962012527274,2026-06-24 17:40:13.607902,2026-06-24 17:40:54.966281,0 days 00:00:41.358379,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,349,,COMPLETE
10,0.20333419344628717,2026-06-24 17:40:54.976775,2026-06-24 17:43:35.372828,0 days 00:02:40.396053,Plain,Bernoulli,0.9947167472260312,8.0,Depthwise,0.17516619421446947,1.0,0.02632754856303217,254.0,3.0,0.11492914573793168,8.0,0.701799154886745,723,,COMPLETE
11,0.1929686619452517,2026-06-24 17:43:35.383252,2026-06-24 17:43:54.509272,0 days 00:00:19.126020,Plain,Bernoulli,0.8601730401643931,4.0,SymmetricTree,0.0017481163980583247,19.0,0.015753387726212563,254.0,2.0,0.2204948892099201,51.0,0.7979239426070239,1000,,COMPLETE
12,0.1933035898386756,2026-06-24 17:43:54.521572,2026-06-24 17:44:13.303717,0 days 00:00:18.782145,Plain,Bernoulli,0.8541922776832994,5.0,SymmetricTree,0.002859945715985297,5.0,0.020334499458120252,254.0,3.0,0.20744925311840962,65.0,0.7811858575604234,1000,,COMPLETE
13,0.19436017057409904,2026-06-24 17:44:13.313032,2026-06-24 17:44:49.475960,0 days 00:00:36.162928,Plain,Bernoulli,0.9636007742720188,5.0,Depthwise,0.10697993006690087,18.0,0.027532708516903086,254.0,3.0,0.20881565191192614,54.0,0.8463664784189642,771,,COMPLETE
14,0.19337751003707326,2026-06-24 17:44:49.486773,2026-06-24 17:45:07.784005,0 days 00:00:18.297232,Plain,Bernoulli,0.9241667179579247,4.0,SymmetricTree,0.006439679936871292,5.0,0.012034057135110266,254.0,2.0,0.32462778233459855,93.0,0.7624841225940271,1000,,COMPLETE
15,0.19439738450858524,2026-06-24 17:45:07.794954,2026-06-24 17:45:16.556549,0 days 00:00:08.761595,Plain,Bernoulli,0.8507110179479633,5.0,SymmetricTree,0.0009649417649234434,1.0,0.04415017166722884,254.0,2.0,0.15862413474372106,38.0,0.8563310824892957,557,,COMPLETE
16,0.2143706670348293,2026-06-24 17:45:16.565987,2026-06-24 17:45:56.041337,0 days 00:00:39.475350,Plain,Bernoulli,0.9950571306332299,4.0,Depthwise,1.2556849320310421,5.0,0.005041462745872785,254.0,3.0,0.32575658412201763,66.0,0.8024650284806477,1000,,COMPLETE
