number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,83593.73799014036,2026-06-24 23:14:03.561326,2026-06-24 23:14:05.255591,0 days 00:00:01.694265,,,,,,,,,,,,,,35,{},COMPLETE
1,81796.06373292579,2026-06-24 23:14:05.271362,2026-06-24 23:14:11.711930,0 days 00:00:06.440568,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,306,,COMPLETE
2,82631.99430727641,2026-06-24 23:14:11.725263,2026-06-24 23:14:15.565734,0 days 00:00:03.840471,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,828,,COMPLETE
3,93737.54314278565,2026-06-24 23:14:15.574412,2026-06-24 23:14:17.615430,0 days 00:00:02.041018,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,101085.75222600272,2026-06-24 23:14:17.624198,2026-06-24 23:14:19.522949,0 days 00:00:01.898751,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,1000,,COMPLETE
5,84101.69513300908,2026-06-24 23:14:19.531570,2026-06-24 23:14:30.494152,0 days 00:00:10.962582,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,62,,COMPLETE
6,89389.13927062173,2026-06-24 23:14:30.504004,2026-06-24 23:14:32.433341,0 days 00:00:01.929337,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,999,,COMPLETE
7,80467.83790707111,2026-06-24 23:14:32.441921,2026-06-24 23:14:38.060371,0 days 00:00:05.618450,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,464,,COMPLETE
8,82540.8848698551,2026-06-24 23:14:38.074163,2026-06-24 23:14:43.640068,0 days 00:00:05.565905,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,92,,COMPLETE
9,82831.84405442415,2026-06-24 23:14:43.653394,2026-06-24 23:14:46.598697,0 days 00:00:02.945303,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,65,,COMPLETE
10,79753.95526331328,2026-06-24 23:14:46.608148,2026-06-24 23:14:52.438243,0 days 00:00:05.830095,0.9908611332363597,1.0,0.03512175732792625,55.54162315706866,True,0.6839963928728011,0.5905156421247704,0.02569074131920096,0.005556572437269131,99.0,19.0,23.0,12.0,1000,,COMPLETE
11,79677.5739324273,2026-06-24 23:14:52.454397,2026-06-24 23:14:59.035425,0 days 00:00:06.581028,0.9984567420564903,1.0,0.03352561511977935,52.38654328518467,True,0.6606137630538468,0.6091129560474012,0.07101727097318089,0.005738601544760158,100.0,21.0,22.0,14.0,1000,,COMPLETE
12,79892.87783008181,2026-06-24 23:14:59.049157,2026-06-24 23:15:04.073701,0 days 00:00:05.024544,0.998616078450363,1.0,0.02676229286869991,55.53187773415999,True,0.6845696095993247,0.6520293429889962,0.03804429992316361,0.005255135061222826,100.0,15.0,23.0,8.0,999,,COMPLETE
13,79928.13330090008,2026-06-24 23:15:04.082995,2026-06-24 23:15:09.246606,0 days 00:00:05.163611,0.9985353113769252,1.0,0.02914770065052806,54.968351402679744,True,0.6433675493110087,0.6360410952129852,0.5758898080001819,0.0052007496586138,99.0,23.0,22.0,10.0,1000,,COMPLETE
14,79490.99503448067,2026-06-24 23:15:09.255737,2026-06-24 23:15:15.047420,0 days 00:00:05.791683,0.9605080248750977,1.0,0.0055838132272772,89.40824084383351,True,0.7842567150859745,0.6293657331632125,0.43579878177655923,0.008291154641249288,66.0,26.0,36.0,15.0,736,,COMPLETE
15,79473.48287698785,2026-06-24 23:15:15.059561,2026-06-24 23:15:20.362670,0 days 00:00:05.303109,0.9191796543739653,1.0,0.005218266243290512,98.95687836909025,True,0.789808277976172,0.7590091192238623,0.5099076817503314,0.009006824541820979,57.0,32.0,43.0,19.0,596,,COMPLETE
16,80067.67128727835,2026-06-24 23:15:20.375734,2026-06-24 23:15:23.947039,0 days 00:00:03.571305,0.9179529721791937,1.0,0.006282068728733329,14.45530425068901,True,0.8006754697504556,0.7794502594914474,0.7120172347255748,0.009641113166690661,32.0,38.0,47.0,5.0,1000,,COMPLETE
17,79660.6617969246,2026-06-24 23:15:23.956134,2026-06-24 23:15:32.799044,0 days 00:00:08.842910,0.7964213466755055,1.0,0.005041891483930411,95.74738509612254,True,0.7977041228181876,0.7670271414026139,0.9015904517191156,0.00818183918706734,26.0,64.0,42.0,24.0,993,,COMPLETE
18,80333.2785659961,2026-06-24 23:15:32.809538,2026-06-24 23:15:36.045281,0 days 00:00:03.235743,0.9150157229202756,1.0,0.013159675342776211,0.3777583113753494,True,0.8746083681377309,0.017456667665418202,0.4420555413621006,0.013019373982071928,61.0,7.0,12.0,4.0,973,,COMPLETE
19,79748.82944846422,2026-06-24 23:15:36.054780,2026-06-24 23:15:38.804115,0 days 00:00:02.749335,0.7176826027544516,1.0,0.019052094469569673,20.57007542844907,True,0.765679192368641,0.49261394539651326,1.1095381715725563,0.030539550602294446,50.0,31.0,83.0,19.0,244,,COMPLETE
20,79821.71988460205,2026-06-24 23:15:38.812680,2026-06-24 23:15:50.609035,0 days 00:00:11.796355,0.9490575370375471,1.0,0.005039189674997826,4.95293945924702,True,0.8915353491890486,0.8474979242976672,0.35916504303136654,0.007526090185967559,70.0,30.0,36.0,52.0,583,,COMPLETE
21,79949.31430242154,2026-06-24 23:15:50.618266,2026-06-24 23:15:59.502588,0 days 00:00:08.884322,0.7876284625448289,1.0,0.007182518297819695,99.7623738203498,True,0.7853668477929302,0.6872914118840265,0.8789224177817978,0.007313346665625202,26.0,58.0,35.0,24.0,1000,,COMPLETE
22,80024.75724742994,2026-06-24 23:15:59.512120,2026-06-24 23:16:05.439224,0 days 00:00:05.927104,0.816255159323302,1.0,0.0054518989105024505,23.635539524357622,True,0.7449314223661094,0.72941321791556,0.7793013006589133,0.012034340823891324,23.0,13.0,45.0,35.0,399,,COMPLETE
23,79723.70500729894,2026-06-24 23:16:05.449143,2026-06-24 23:16:12.815770,0 days 00:00:07.366627,0.7561356674299126,1.0,0.011608091279387249,97.73564377934474,True,0.829767789317373,0.8518345336058404,1.1828543005873957,0.007759060511273961,43.0,63.0,12.0,16.0,976,,COMPLETE
24,79793.28964496667,2026-06-24 23:16:12.824425,2026-06-24 23:16:27.823378,0 days 00:00:14.998953,0.9596960773596296,1.0,0.017192466946342928,35.08257270736634,True,0.7298013648600936,0.5544385934723095,1.8856457699489197,0.011032140063940186,32.0,40.0,65.0,102.0,533,,COMPLETE
25,79874.89895337651,2026-06-24 23:16:27.832482,2026-06-24 23:16:39.303001,0 days 00:00:11.470519,0.7184095705617348,1.0,0.008497930380160251,9.841286272947187,True,0.5918666630589754,0.7770605420084887,0.3570387745423587,0.0070943116800084435,11.0,26.0,33.0,40.0,841,,COMPLETE
