number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2000723850833318,2026-06-24 18:11:45.057465,2026-06-24 18:11:46.524298,0 days 00:00:01.466833,,,,,,,,,,,,5,{},COMPLETE
1,0.19327533171662026,2026-06-24 18:11:46.538359,2026-06-24 18:11:59.397309,0 days 00:00:12.858950,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,50,,COMPLETE
2,0.19488990210857127,2026-06-24 18:11:59.411406,2026-06-24 18:12:02.239588,0 days 00:00:02.828182,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,176,,COMPLETE
3,0.19224698497094428,2026-06-24 18:12:02.249619,2026-06-24 18:12:12.301086,0 days 00:00:10.051467,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,154,,COMPLETE
4,0.1953992837959624,2026-06-24 18:12:12.314546,2026-06-24 18:12:21.202348,0 days 00:00:08.887802,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,632,,COMPLETE
5,0.19336019927683623,2026-06-24 18:12:21.210376,2026-06-24 18:12:26.327476,0 days 00:00:05.117100,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,359,,COMPLETE
6,0.192716167739992,2026-06-24 18:12:26.336074,2026-06-24 18:12:31.187374,0 days 00:00:04.851300,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,243,,COMPLETE
7,0.19608564827345087,2026-06-24 18:12:31.195670,2026-06-24 18:12:39.825469,0 days 00:00:08.629799,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.19347741381143901,2026-06-24 18:12:39.833825,2026-06-24 18:12:44.590444,0 days 00:00:04.756619,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,325,,COMPLETE
9,0.19295980389067424,2026-06-24 18:12:44.599002,2026-06-24 18:12:49.420158,0 days 00:00:04.821156,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,265,,COMPLETE
10,0.19354245469371723,2026-06-24 18:12:49.428928,2026-06-24 18:12:53.625191,0 days 00:00:04.196263,0.8383148270515275,0.9630659181130071,lossguide,0.08675823913417954,99.0,8.0,968.0,0.038946887834449,4.7988577526525065,0.08173818767886609,0.9729161367647149,16,,COMPLETE
11,0.19297189662017156,2026-06-24 18:12:53.633775,2026-06-24 18:13:00.659320,0 days 00:00:07.025545,0.7793864344915896,0.7184824457463174,lossguide,0.031790458723690476,66.0,7.0,8.0,0.026219326645545032,3.838153225904187,2.436841991217718,0.7370063974951027,611,,COMPLETE
12,0.1922037972776428,2026-06-24 18:13:00.667761,2026-06-24 18:13:14.142709,0 days 00:00:13.474948,0.8428640249237751,0.7092291448268674,lossguide,0.007214496670980199,47.0,6.0,210.0,4.13959654854975,3.255113914277657,3.0256538827766657,0.7651456263915392,531,,COMPLETE
13,0.19172833672776124,2026-06-24 18:13:14.156386,2026-06-24 18:13:35.085631,0 days 00:00:20.929245,0.8588871567847322,0.6825897269979835,lossguide,0.006589820521393508,32.0,7.0,299.0,0.05090057180402597,3.290161271399697,1.6717470023119254,0.7952036407329477,582,,COMPLETE
14,0.1920790359861939,2026-06-24 18:13:35.099035,2026-06-24 18:13:56.599818,0 days 00:00:21.500783,0.86500683939344,0.7113238983887682,lossguide,0.005755099381167672,34.0,6.0,241.0,0.0732148273750758,3.91421749482506,2.5732288217798756,0.6958457839290372,1000,,COMPLETE
15,0.19243346611416423,2026-06-24 18:13:56.608941,2026-06-24 18:14:14.888577,0 days 00:00:18.279636,0.9003988944050104,0.713067249171252,lossguide,0.00771910706856757,34.0,6.0,162.0,0.0730951694863049,4.5550730250415326,1.792015584924231,0.6029351775505553,714,,COMPLETE
16,0.19223806229869245,2026-06-24 18:14:14.897850,2026-06-24 18:14:37.756618,0 days 00:00:22.858768,0.8927196901914676,0.749648024127232,lossguide,0.005689176077994544,31.0,7.0,485.0,0.0994936305984191,3.64954121256888,1.8034599171080825,0.6997108097658562,660,,COMPLETE
17,0.19225410168274248,2026-06-24 18:14:37.765850,2026-06-24 18:14:52.286786,0 days 00:00:14.520936,0.7778293871898593,0.6695154244231982,lossguide,0.008683883985693822,30.0,5.0,136.0,0.010665571541076922,4.1571385657347,2.8620263984993013,0.6988067475295272,802,,COMPLETE
18,0.19264169560381839,2026-06-24 18:14:52.296240,2026-06-24 18:14:59.956555,0 days 00:00:07.660315,0.7836306768807791,0.8910149050713664,lossguide,0.00979786687557063,41.0,7.0,524.0,0.1395653415291174,2.4757829869587225,1.2004684565193997,0.8074673410694593,126,,COMPLETE
19,0.19575363004989854,2026-06-24 18:14:59.966487,2026-06-24 18:15:02.291753,0 days 00:00:02.325266,0.9325821473611466,0.753723332915716,depthwise,0.005009749281998703,12.0,6.0,273.0,0.023580829295513493,4.225384417250117,2.1933289926140196,0.649681105666426,70,,COMPLETE
20,0.19160196448298816,2026-06-24 18:15:02.300884,2026-06-24 18:15:22.038916,0 days 00:00:19.738032,0.8654955860825,0.6631888579310373,lossguide,0.006795777620741556,24.0,8.0,66.0,0.1962483917766738,3.4763881269633785,3.3295434178498313,0.9805086233038107,474,,COMPLETE
21,0.19143241712601888,2026-06-24 18:15:22.052207,2026-06-24 18:15:41.649196,0 days 00:00:19.596989,0.8731492895296428,0.6702156287198296,lossguide,0.00673465198970211,24.0,8.0,57.0,0.11355970530146925,3.4571867292233858,3.406214267917247,0.9829351685666884,519,,COMPLETE
22,0.19142994589197615,2026-06-24 18:15:41.661828,2026-06-24 18:15:54.755270,0 days 00:00:13.093442,0.8132076903182476,0.6636307509784949,lossguide,0.010502285764141311,25.0,8.0,59.0,0.1820340365183739,3.396087856022491,3.505785538576002,0.9991166226602667,303,,COMPLETE
23,0.19123976514135843,2026-06-24 18:15:54.768437,2026-06-24 18:16:06.964577,0 days 00:00:12.196140,0.7939275602754168,0.6331151246692923,lossguide,0.010160585577446769,24.0,9.0,48.0,0.18634031223729164,2.6102067570528122,3.6062465774751287,0.9931820045743663,305,,COMPLETE
24,0.19157763491315294,2026-06-24 18:16:06.978137,2026-06-24 18:16:18.288189,0 days 00:00:11.310052,0.7968562481211922,0.6079924178448588,lossguide,0.010469346901185329,23.0,10.0,26.0,1.2038359833294547,2.6388303916708846,3.856733060143052,0.9392259745548637,430,,COMPLETE
25,0.19251158410210434,2026-06-24 18:16:18.297919,2026-06-24 18:16:26.286158,0 days 00:00:07.988239,0.7226959030063798,0.6410975955249135,lossguide,0.011466901698816333,12.0,9.0,53.0,0.1407109817265098,2.6265035416564593,3.361665399157569,0.9987393903693107,150,,COMPLETE
