dataset,task_type,algorithm,mode,dataset_samples_count,dataset_raw_features_count,pca_n_components,feat_total_count,primary_metric,tabpfn_primary_score,eval_primary_value,eval_primary_delta,eval_primary_delta_pct,secondary_metric,tabpfn_secondary_score,eval_secondary_value,eval_secondary_delta,eval_secondary_delta_pct,optimal_trees,tuning_completed,tuning_best_idx,tuning_val_score_0,tuning_val_score_best,tuning_overall_gain,tuning_gain_pct,eval_overfitting_ratio,feat_share_embedded_pct,feat_share_raw_pct,feat_active_embedded_pct,feat_active_raw_pct,feat_cr5_pct,feat_cr10_pct,time_train_secs,time_infer_secs,time_train_secs_per_1K,time_infer_secs_per_1K,time_tuning_search_secs,time_total_secs
churn,binary,catboost,combined,5000,19,20,39,1-AUROC,0.08595678630107573,0.07440616253436705,-0.011550623766708679,-13.437710114302082,Accuracy,0.973,0.974,0.0010000000000000009,0.1027749229188079,100,3,0,0.06192653017906857,0.06192653017906857,0.0,0.0,1.2015231972340772,84.34357376310169,15.656426236898296,100.0,100.0,56.792342711721034,71.26840630036835,1.09914231300354,0.0072629451751708984,0.274785578250885,0.0072629451751708984,21.816537141799927,26.781298398971558
churn,binary,catboost,embed-only,5000,19,20,20,1-AUROC,0.08595678630107573,0.07670968221336039,-0.009247104087715341,-10.757852271635725,Accuracy,0.973,0.973,0.0,0.0,400,3,2,0.057940398666733395,0.05705480375067673,0.0008855949160566645,1.5284584442549423,1.3444912114424814,100.0,0.0,100.0,0.0,56.40831639234826,74.6043910843344,1.0254812240600586,0.004083395004272461,0.25637030601501465,0.004083395004272461,13.844488620758057,18.977379083633423
churn,binary,catboost,raw-only,5000,19,20,19,1-AUROC,0.08595678630107573,0.07870771720374181,-0.007249069097333916,-8.43338776294292,Accuracy,0.973,0.96,-0.013000000000000012,-1.3360739979445027,100,3,0,0.07336962224368049,0.07336962224368049,0.0,0.0,1.0727562006838751,0.0,99.99999999999997,0.0,94.73684210526315,65.4661915497966,89.6612297360644,0.5830590724945068,0.007833003997802734,0.1457647681236267,0.007833003997802734,26.81092071533203,31.346184968948364
churn,binary,lightgbm,combined,5000,19,20,39,1-AUROC,0.08595678630107573,0.08557699452604461,-0.00037979177503111305,-0.44184036115640596,Accuracy,0.973,0.972,-0.0010000000000000009,-0.1027749229188079,114,3,0,0.05771567770585129,0.05771567770585129,0.0,0.0,1.4827339455700217,92.31108385543627,7.688916144563724,100.0,89.47368421052632,77.91418899993617,84.80363787566651,0.29982995986938477,0.007782459259033203,0.07495748996734619,0.007782459259033203,32.823540925979614,38.427019357681274
churn,binary,lightgbm,embed-only,5000,19,20,20,1-AUROC,0.08595678630107573,0.08031770407615646,-0.005639082224919267,-6.5603688406492875,Accuracy,0.973,0.974,0.0010000000000000009,0.1027749229188079,946,3,1,0.05257053365348485,0.049546694979875516,0.003023838673609336,5.751964957291029,1.6210506898346957,100.0,0.0,100.0,0.0,80.52378083044286,88.60971293066858,2.816539764404297,0.01893925666809082,0.7041349411010742,0.01893925666809082,24.076605319976807,31.431554079055786
churn,binary,lightgbm,raw-only,5000,19,20,19,1-AUROC,0.08595678630107573,0.09964580288806868,0.013689016586992953,15.92546345211796,Accuracy,0.973,0.95,-0.02300000000000002,-2.3638232271325816,119,3,0,0.07522192037136355,0.07522192037136355,0.0,0.0,1.3246910261812876,0.0,99.99999999999999,0.0,89.47368421052632,70.53661891313564,90.78754768019945,0.2523632049560547,0.007639408111572266,0.06309080123901367,0.007639408111572266,11.581085443496704,15.33148455619812
churn,binary,xgboost,combined,5000,19,20,39,1-AUROC,0.08595678630107573,0.07930217389509486,-0.006654612405980864,-7.741811545480713,Accuracy,0.973,0.973,0.0,0.0,411,3,2,0.055927791364656754,0.05320638227369312,0.0027214090909636335,4.865933419790671,1.4904635591866637,90.56143367200801,9.438566327992026,100.0,100.0,74.48987178506859,81.20358652220744,0.9252939224243164,0.026100873947143555,0.2313234806060791,0.026100873947143555,81.6206636428833,86.39812755584717
churn,binary,xgboost,embed-only,5000,19,20,20,1-AUROC,0.08595678630107573,0.08526325349449715,-0.0006935328065785784,-0.8068389203725955,Accuracy,0.973,0.971,-0.0020000000000000018,-0.2055498458376158,77,3,0,0.04662722295173982,0.04662722295173982,0.0,0.0,1.828615304470233,99.99999999999999,0.0,100.0,0.0,79.87700774027776,88.96526128846261,0.23299574851989746,0.0016481876373291016,0.058248937129974365,0.0016481876373291016,57.36705660820007,61.47367811203003
churn,binary,xgboost,raw-only,5000,19,20,19,1-AUROC,0.08595678630107573,0.10684946209925772,0.020892675798181992,24.306022476227135,Accuracy,0.973,0.953,-0.020000000000000018,-2.0554984583761584,15,3,0,0.0727224924600457,0.0727224924600457,0.0,0.0,1.4692766774730892,0.0,100.00000000000001,0.0,89.47368421052632,74.25890621755791,95.41090515303901,0.11511993408203125,0.003239870071411133,0.028779983520507812,0.003239870071411133,23.51895570755005,27.381335496902466
wine_quality,regression,catboost,combined,6497,12,25,37,RMSE,0.5665150098489219,0.5686558393111463,0.0021408294622243806,0.3778945703124965,R2_Score,0.5709894261223469,0.5677408843371081,-0.003248541785238812,-0.5689320391272431,949,3,1,0.6888244192692483,0.5842789792686643,0.10454544000058397,15.177371341087598,0.9732608214365792,90.89384061534989,9.106159384650084,100.0,100.0,76.06847396173801,84.88698700448627,3.317593574523926,0.007199525833129883,0.6383670530159564,0.005538096794715295,27.794137239456177,34.96610426902771
