dataset,task_type,algorithm,mode,dataset_samples_count,dataset_raw_features_count,pca_n_components,feat_total_count,primary_metric,tabpfn_primary_score,eval_primary_value,eval_primary_delta,eval_primary_delta_pct,secondary_metric,tabpfn_secondary_score,eval_secondary_value,eval_secondary_delta,eval_secondary_delta_pct,optimal_trees,tuning_completed,tuning_best_idx,tuning_val_score_0,tuning_val_score_best,tuning_overall_gain,tuning_gain_pct,eval_overfitting_ratio,feat_share_embedded_pct,feat_share_raw_pct,feat_active_embedded_pct,feat_active_raw_pct,feat_cr5_pct,feat_cr10_pct,time_train_secs,time_infer_secs,time_train_secs_per_1K,time_infer_secs_per_1K,time_tuning_search_secs,time_total_secs
credit_card_clients_default,binary,catboost,raw-only,30000,23,23,23,1-AUROC,0.2132596933658718,0.21957924687525754,0.006319553509385734,2.9633136058879184,Accuracy,0.8218333333333333,0.8213333333333334,-0.0004999999999999449,-0.060839586290806526,733,26,18,0.22051717539158322,0.21349566746812443,0.007021507923458792,3.184109315290455,1.0284950953772465,0.0,100.0,0.0,100.0,41.556474390511795,64.88436371437841,1.3001909255981445,0.0044803619384765625,0.05417462189992269,0.0007467269897460938,487.4819884300232,490.9039354324341
credit_card_clients_default,binary,lightgbm,combined,30000,23,23,46,1-AUROC,0.2132596933658718,0.21643156480549886,0.0031718714396270498,1.487328144182096,Accuracy,0.8218333333333333,0.8198333333333333,-0.0020000000000000018,-0.24335834516325314,760,26,18,0.21405423916434807,0.20910367588306333,0.004950563281284737,2.312761149048657,1.0350442855272113,46.238322698103346,53.761677301896654,100.0,100.0,44.14484153630049,62.907784679749334,1.025705099105835,0.03798627853393555,0.042737712462743126,0.006331046422322591,208.63785529136658,212.36932468414307
credit_card_clients_default,binary,lightgbm,embed-only,30000,23,23,23,1-AUROC,0.2132596933658718,0.22045280565244296,0.007193112286571157,3.3729356790504887,Accuracy,0.8218333333333333,0.8191666666666667,-0.002666666666666595,-0.32447779355099515,845,26,25,0.21918793284676308,0.21342897210986922,0.005758960736893859,2.627407751009732,1.0329094661944864,99.99999999999999,0.0,100.0,0.0,50.28615102345707,73.17457456552933,1.5903353691101074,0.05304431915283203,0.06626397371292114,0.008840719858805338,208.60331892967224,212.22185349464417
credit_card_clients_default,binary,lightgbm,raw-only,30000,23,23,23,1-AUROC,0.2132596933658718,0.21868149872820364,0.005421805362331833,2.542348850249023,Accuracy,0.8218333333333333,0.8225,0.0006666666666667043,0.08111944838775555,235,26,25,0.2176819951224349,0.21376887064716021,0.0039131244752746985,1.7976335034387054,1.0229810264991859,0.0,100.00000000000003,0.0,100.0,69.98889021161727,85.01560155807874,0.42127394676208496,0.009808778762817383,0.017553081115086872,0.0016347964604695637,196.03676509857178,198.48358631134033
credit_card_clients_default,binary,xgboost,combined,30000,23,23,46,1-AUROC,0.2132596933658718,0.21792824175049763,0.004668548384625826,2.1891377179354694,Accuracy,0.8218333333333333,0.8205,-0.0013333333333332975,-0.16223889677549758,739,26,19,0.2201786389444973,0.21008276504260226,0.010095873901895036,4.585310341772077,1.037344694631682,35.69359085563528,64.30640914436471,100.0,100.0,61.88663846285892,72.92333233734574,1.0587904453277588,0.007493734359741211,0.04411626855532328,0.0012489557266235352,350.48058223724365,353.65608501434326
credit_card_clients_default,binary,xgboost,embed-only,30000,23,23,23,1-AUROC,0.2132596933658718,0.22308251268208346,0.00982281931621165,4.606036499996022,Accuracy,0.8218333333333333,0.8193333333333334,-0.0024999999999999467,-0.30419793145405966,397,26,23,0.22441611483143853,0.21361768945458914,0.010798425376849385,4.811786972143335,1.0443073008216688,99.99999999999997,0.0,100.0,0.0,56.145041197401646,75.94032493030605,0.5887010097503662,0.006226778030395508,0.02452920873959859,0.0010377963383992512,270.20237851142883,273.0343041419983
credit_card_clients_default,binary,xgboost,raw-only,30000,23,23,23,1-AUROC,0.2132596933658718,0.21718312852731403,0.003923435161442224,1.8397452887222876,Accuracy,0.8218333333333333,0.8223333333333334,0.000500000000000056,0.060839586290820036,651,26,14,0.22090988641739429,0.21459103923612033,0.006318847181273957,2.860373197302235,1.0120792056388783,0.0,99.99999999999999,0.0,100.0,66.890828493631,81.9736207417772,1.320347547531128,0.014269828796386719,0.05501448114713033,0.0023783047993977866,295.2349410057068,298.6899552345276
customer_satisfaction_in_airline,binary,catboost,combined,129880,21,33,54,1-AUROC,0.004773229238590471,0.005352292703770356,0.0005790634651798854,12.131482403951798,Accuracy,0.9618109023714198,0.9615414228518633,-0.0002694795195564703,-0.02801793147614022,1000,26,18,0.012733842674329865,0.00515852797609706,0.007575314698232805,59.48962062727436,1.037562019353416,56.12370171542909,43.8762982845709,100.0,100.0,60.20553264546767,71.94250260071234,41.40208697319031,0.14494633674621582,0.39846480379186855,0.005580009883978127,5586.4975254535675,5631.48913526535
customer_satisfaction_in_airline,binary,catboost,embed-only,129880,21,33,33,1-AUROC,0.004773229238590471,0.006255313844095722,0.0014820846055052517,31.04993561848937,Accuracy,0.9618109023714198,0.9590006159531875,-0.002810286418232222,-0.29218699967979583,1000,26,13,0.01654581297093516,0.005916585291822818,0.01062922767911234,64.24119321174452,1.0572506835557756,100.00000000000004,0.0,100.0,0.0,58.11151698966878,73.781214986151,33.02562737464905,0.09129476547241211,0.3178475070704597,0.003514581362504316,5116.542063713074,5152.875517845154
customer_satisfaction_in_airline,binary,catboost,raw-only,129880,21,33,21,1-AUROC,0.004773229238590471,0.005459507958426646,0.0006862787198361753,14.377661024276147,Accuracy,0.9618109023714198,0.9605789959963043,-0.001231906375115499,-0.12808197246237674,1000,26,15,0.023549407271054923,0.005372732544507208,0.018176674726547715,77.18527484506606,1.0161510764216528,0.0,100.00000000000001,0.0,100.0,63.84929918081825,79.9512078097631,32.0435733795166,0.13392090797424316,0.3083959556852152,0.005155563134210162,3797.15230512619,3832.5681948661804
customer_satisfaction_in_airline,binary,lightgbm,combined,129880,21,33,54,1-AUROC,0.004773229238590471,0.005132945270817646,0.0003597160322271753,7.536114740078963,Accuracy,0.9618109023714198,0.9614259316291962,-0.0003849707422235449,-0.04002561639448768,920,26,20,0.005394628629270759,0.005025410515335671,0.0003692181139350881,6.844180374748032,1.0213982032221685,54.02612233444881,45.97387766555119,100.0,100.0,41.18847387181334,58.98146305052254,10.348402261734009,0.5575301647186279,0.09959580248820074,0.021463280132377114,1229.1770856380463,1243.1504845619202
customer_satisfaction_in_airline,binary,lightgbm,embed-only,129880,21,33,33,1-AUROC,0.004773229238590471,0.00617599106502853,0.0014027618264380592,29.388109313859257,Accuracy,0.9618109023714198,0.9580381890976286,-0.0037727132737911395,-0.3922510406660208,1000,26,25,0.006326924522979782,0.005866213181238811,0.0004607113417409714,7.281758144381828,1.0528071302932605,100.0,0.0,100.0,0.0,46.76194152918651,65.686549581216,6.429827451705933,0.4097418785095215,0.06188238616132134,0.015773863508989894,909.2817780971527,919.2176966667175
customer_satisfaction_in_airline,binary,lightgbm,raw-only,129880,21,33,21,1-AUROC,0.004773229238590471,0.00539772340334177,0.0006244941647512992,13.083263625857441,Accuracy,0.9618109023714198,0.9593855866954112,-0.002425315676008566,-0.2521613832852966,529,26,21,0.00562400913903105,0.005285039407237457,0.00033896973179359247,6.027190273236166,1.0213213161570756,0.0,100.00000000000001,0.0,100.0,61.11663142857936,76.83118621680492,5.30137825012207,0.2430586814880371,0.05102188799393739,0.009357048101633705,836.4253516197205,845.0851788520813
customer_satisfaction_in_airline,binary,xgboost,combined,129880,21,33,54,1-AUROC,0.004773229238590471,0.005279142996718944,0.0005059137581284734,10.598983054035536,Accuracy,0.9618109023714198,0.9616569140745304,-0.00015398829688939575,-0.016010246557792762,1000,26,1,0.005706186230583388,0.005132563728779349,0.0005736225018040386,10.052642494028674,1.0285586844480263,51.95876206343297,48.04123793656702,100.0,100.0,57.134213489718796,70.06544916274449,29.610610723495483,0.34039974212646484,0.284980469697947,0.013104394137914416,3137.963478565216,3171.362545490265
customer_satisfaction_in_airline,binary,xgboost,embed-only,129880,21,33,33,1-AUROC,0.004773229238590471,0.006189757853055422,0.0014165286144649514,29.676525967213983,Accuracy,0.9618109023714198,0.9592700954727441,-0.0025408068986756405,-0.26416906820364405,1000,26,23,0.0066471414786073435,0.005894345437766568,0.0007527960408407752,11.325109346077813,1.0501179339432791,99.99999999999997,0.0,100.0,0.0,59.35765094273221,75.59820033415879,11.196954488754272,0.13357067108154297,0.10776249700448753,0.005142080038556474,2315.194595813751,2329.849007129669
customer_satisfaction_in_airline,binary,xgboost,raw-only,129880,21,33,21,1-AUROC,0.004773229238590471,0.007636789937232269,0.0028635606986417983,59.99210504055751,Accuracy,0.9618109023714198,0.9503772713273791,-0.011433631044040604,-1.1887608069164215,644,26,16,0.006034691055966546,0.005488374620404857,0.000546316435561689,9.052931301620514,1.391448373228745,0.0,100.0,0.0,100.0,66.02199142402198,80.5334301765854,11.62233281135559,0.24314212799072266,0.11185645221892893,0.009360260547841186,1967.3584578037262,1982.3143253326416
hazelnut-spread-contaminant-detection,binary,catboost,combined,2400,30,48,78,1-AUROC,0.002899305555555509,0.011527777777777803,0.008628472222222294,297.6047904191689,Accuracy,0.9729166666666667,0.95,-0.022916666666666696,-2.3554603854389753,575,26,4,0.02345486111111117,0.01519097222222221,0.00826388888888896,35.23316062176187,0.7588571428571451,73.95969498077066,26.040305019229333,100.0,100.0,41.05643659997484,55.87016157898464,0.6484506130218506,0.0021746158599853516,0.33773469428221387,0.004530449708302816,444.32126021385193,446.93492555618286
hazelnut-spread-contaminant-detection,binary,catboost,embed-only,2400,30,48,48,1-AUROC,0.002899305555555509,0.00927083333333334,0.00637152777777783,219.7604790419215,Accuracy,0.9729166666666667,0.9479166666666666,-0.025000000000000022,-2.5695931477516085,1000,26,18,0.023446180555555585,0.015295138888888782,0.008151041666666803,34.764901888190096,0.6061293984109013,100.00000000000004,0.0,100.0,0.0,60.68109070001202,71.45822028638393,3.2072956562042236,0.004453182220458984,1.6704664876063666,0.00927746295928955,556.341367483139,561.3469314575195
hazelnut-spread-contaminant-detection,binary,catboost,raw-only,2400,30,48,30,1-AUROC,0.002899305555555509,0.01777777777777778,0.014878472222222272,513.1736526946207,Accuracy,0.9729166666666667,0.93125,-0.04166666666666663,-4.282655246252673,1000,26,16,0.052508680555555576,0.025138888888888822,0.027369791666666754,52.12431806910248,0.707182320441991,0.0,100.0,0.0,100.0,36.51794248087883,59.3074504210787,1.5571117401123047,0.001653432846069336,0.8109956979751587,0.00344465176264445,376.87623715400696,380.31041145324707
hazelnut-spread-contaminant-detection,binary,lightgbm,combined,2400,30,48,78,1-AUROC,0.002899305555555509,0.008593749999999956,0.005694444444444446,196.40718562874574,Accuracy,0.9729166666666667,0.9625,-0.01041666666666663,-1.0706638115631655,912,26,7,0.015399305555555465,0.013168402777777866,0.002230902777777599,14.487034949266118,0.6526038233355229,60.31873712341816,39.681262876581854,100.0,100.0,41.49660398298698,54.727505525130795,0.7861828804016113,0.0053484439849853516,0.4094702502091726,0.01114259163538615,121.5818407535553,124.13220834732056
hazelnut-spread-contaminant-detection,binary,lightgbm,embed-only,2400,30,48,48,1-AUROC,0.002899305555555509,0.008576388888888897,0.005677083333333388,195.80838323353794,Accuracy,0.9729166666666667,0.9541666666666667,-0.018749999999999933,-1.9271948608136975,947,26,7,0.016449652777777768,0.013342013888888893,0.003107638888888875,18.89182058047486,0.6428106701366303,100.00000000000001,0.0,100.0,0.0,52.969757406993075,66.48264192374059,0.7840979099273682,0.005077838897705078,0.40838432808717096,0.01057883103688558,114.76196718215942,117.24592876434326
hazelnut-spread-contaminant-detection,binary,lightgbm,raw-only,2400,30,48,30,1-AUROC,0.002899305555555509,0.013263888888888853,0.010364583333333344,357.48502994012586,Accuracy,0.9729166666666667,0.9541666666666667,-0.018749999999999933,-1.9271948608136975,438,26,0,0.02193576388888885,0.02193576388888885,0.0,0.0,0.6046695686584878,0.0,99.99999999999999,0.0,100.0,54.58643454940228,72.4298247613692,0.37938833236694336,0.0027604103088378906,0.19759808977444968,0.005750854810078939,94.86012554168701,97.03123736381531
hazelnut-spread-contaminant-detection,binary,xgboost,combined,2400,30,48,78,1-AUROC,0.002899305555555509,0.009635416666666563,0.006736111111111054,232.3353293413191,Accuracy,0.9729166666666667,0.9645833333333333,-0.008333333333333304,-0.8565310492505323,1000,26,22,0.015885416666666652,0.01317708333333334,0.0027083333333333126,17.049180327868736,0.7312252964426795,69.0796709871426,30.9203290128574,100.0,100.0,52.85117499499274,61.969529457058776,4.073375463485718,0.0038895606994628906,2.1215497205654783,0.008103251457214355,487.8114244937897,494.0734210014343
hazelnut-spread-contaminant-detection,binary,xgboost,embed-only,2400,30,48,48,1-AUROC,0.002899305555555509,0.009809027777777812,0.006909722222222303,238.32335329341979,Accuracy,0.9729166666666667,0.95625,-0.016666666666666607,-1.7130620985010645,882,26,21,0.017968749999999978,0.014270833333333344,0.003697916666666634,20.57971014492738,0.6873479318734812,100.00000000000001,0.0,100.0,0.0,59.204812404757185,70.55052890255963,1.4522247314453125,0.002104520797729492,0.756367047627767,0.004384418328603109,306.07890343666077,309.36195611953735
hazelnut-spread-contaminant-detection,binary,xgboost,raw-only,2400,30,48,30,1-AUROC,0.002899305555555509,0.016128472222222245,0.013229166666666736,456.2874251497103,Accuracy,0.9729166666666667,0.94375,-0.029166666666666674,-2.9978586723768745,752,26,24,0.0242447916666666,0.023706597222222126,0.0005381944444444731,2.2198353025421937,0.6803368729403186,0.0,100.00000000000003,0.0,100.0,46.96586392453922,67.35053213030116,0.6885628700256348,0.0016667842864990234,0.3586264948050181,0.0034724672635396323,260.85182666778564,263.38202834129333
heloc,binary,catboost,combined,10459,23,21,44,1-AUROC,0.1908063186813188,0.19631181318681312,0.005505494505494313,2.8853837459594236,Accuracy,0.73565965583174,0.7299235181644359,-0.005736137667304075,-0.7797270955165773,938,26,23,0.20562466856537953,0.2015081455623886,0.004116523002990924,2.001959702457613,0.9742127924353973,36.43774323662142,63.56225676337858,100.0,100.0,53.53254099197557,63.63406947193186,5.054196357727051,0.010069131851196289,0.6040631478100933,0.004813160540724803,589.1902165412903,596.3505144119263
heloc,binary,catboost,embed-only,10459,23,21,21,1-AUROC,0.1908063186813188,0.2141369047619046,0.023330586080585802,12.227365551531927,Accuracy,0.73565965583174,0.7117590822179732,-0.02390057361376674,-3.248862897985706,1000,26,22,0.23808372273750722,0.22462379902207885,0.013459923715428368,5.653441386359807,0.9533135210702075,100.00000000000003,0.0,100.0,0.0,30.943861501486637,58.12532849272708,4.095616102218628,0.002032041549682617,0.4894963669437824,0.0009713391728884403,653.2988686561584,659.6242642402649
heloc,binary,catboost,raw-only,10459,23,21,23,1-AUROC,0.1908063186813188,0.19878525641025635,0.00797893772893754,4.181694707010104,Accuracy,0.73565965583174,0.7241873804971319,-0.01147227533460804,-1.5594541910331394,1000,26,15,0.2049690018315018,0.20116548417179148,0.0038035176597103204,1.8556550628260684,0.9881678123295622,0.0,100.00000000000003,0.0,100.0,60.962149586103756,78.9721175466066,6.465419769287109,0.015905141830444336,0.7727285489765876,0.007602840263118707,556.278603553772,564.6135096549988
heloc,binary,lightgbm,combined,10459,23,21,44,1-AUROC,0.1908063186813188,0.19190842490842497,0.0011021062271061588,0.5776046803496462,Accuracy,0.73565965583174,0.7337476099426387,-0.0019120458891013214,-0.2599090318388541,960,26,23,0.2100494854151964,0.2006450343616628,0.009404451053533602,4.47725498348363,0.9564573851476927,32.48614934912087,67.5138506508791,100.0,100.0,47.81534294141703,66.4653363315735,1.0006508827209473,0.020080089569091797,0.11959494235938176,0.009598513178342158,143.27549934387207,146.46581292152405
heloc,binary,lightgbm,embed-only,10459,23,21,21,1-AUROC,0.1908063186813188,0.21511813186813178,0.02431181318681297,12.741618492948398,Accuracy,0.73565965583174,0.7093690248565966,-0.026290630975143392,-3.5737491877842738,837,26,25,0.2395676248445744,0.22636624197667776,0.013201382867896627,5.510503715375298,0.9503101257045877,100.00000000000001,0.0,100.0,0.0,30.430552136224765,57.13449863890976,2.3141672611236572,0.02595806121826172,0.2765826773184722,0.01240825106035455,255.65087294578552,260.30887389183044
heloc,binary,lightgbm,raw-only,10459,23,21,23,1-AUROC,0.1908063186813188,0.19510576923076917,0.0042994505494503565,2.253306168875476,Accuracy,0.73565965583174,0.7304015296367112,-0.005258126195028745,-0.7147498375568638,348,26,18,0.20675506099405183,0.20081087349195137,0.005944187502100462,2.874990084170888,0.9715896646333204,0.0,100.00000000000001,0.0,100.0,64.69065112611663,85.29097526555344,0.2480177879333496,0.004743814468383789,0.02964237933947049,0.0022675977382331687,112.79448580741882,114.93431639671326
heloc,binary,xgboost,combined,10459,23,21,44,1-AUROC,0.1908063186813188,0.194944597069597,0.004138278388278183,2.1688371836311453,Accuracy,0.73565965583174,0.732791586998088,-0.002868068833651982,-0.38986354775828114,862,26,23,0.2175313804314951,0.202751529472057,0.014779850959438123,6.79435349976671,0.9614950751652113,31.63899828588036,68.36100171411962,100.0,100.0,58.369053088277894,70.73083391778566,1.2321789264678955,0.0033121109008789062,0.1472665144577382,0.0015832270080683108,252.86895871162415,256.34173822402954
