number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.5723121070239394,2026-06-25 08:58:39.115031,2026-06-25 08:58:41.301528,0 days 00:00:02.186497,,,,,,,,,,,,17,{},COMPLETE
1,0.5540443939736482,2026-06-25 08:58:41.315426,2026-06-25 08:59:50.498402,0 days 00:01:09.182976,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,394,,COMPLETE
2,0.5492565490835475,2026-06-25 08:59:50.510834,2026-06-25 08:59:54.690987,0 days 00:00:04.180153,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,224,,COMPLETE
3,0.5498429860897873,2026-06-25 08:59:54.702900,2026-06-25 09:00:25.659379,0 days 00:00:30.956479,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,472,,COMPLETE
4,0.5483286118329425,2026-06-25 09:00:25.668183,2026-06-25 09:00:42.128503,0 days 00:00:16.460320,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,1000,,COMPLETE
5,0.5468658829903477,2026-06-25 09:00:42.140210,2026-06-25 09:00:53.970814,0 days 00:00:11.830604,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,638,,COMPLETE
6,0.5441911936894559,2026-06-25 09:00:53.985929,2026-06-25 09:01:12.894027,0 days 00:00:18.908098,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,804,,COMPLETE
7,0.5769709179095296,2026-06-25 09:01:12.907007,2026-06-25 09:01:25.489168,0 days 00:00:12.582161,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.5433280860667304,2026-06-25 09:01:25.498342,2026-06-25 09:01:41.261938,0 days 00:00:15.763596,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,1000,,COMPLETE
9,0.5502990771809304,2026-06-25 09:01:41.274750,2026-06-25 09:01:51.941978,0 days 00:00:10.667228,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,419,,COMPLETE
10,0.5497193248060126,2026-06-25 09:01:51.950607,2026-06-25 09:01:56.533499,0 days 00:00:04.582892,0.8197534695371591,0.7202259292197385,depthwise,0.08641869155550744,40.0,7.0,137.0,0.05520191203895588,4.7988577526525065,2.938272016159444,0.9729161367647149,122,,COMPLETE
11,0.5628323701647342,2026-06-25 09:01:56.542657,2026-06-25 09:02:08.622022,0 days 00:00:12.079365,0.7476913183222175,0.8839329637013178,depthwise,0.007631609688708743,65.0,5.0,9.0,4.6723067682627075,0.9641094099774248,3.350824334225044,0.7334795125859336,1000,,COMPLETE
12,0.5467880019014836,2026-06-25 09:02:08.630714,2026-06-25 09:02:18.013153,0 days 00:00:09.382439,0.991014113930097,0.7496463164130361,lossguide,0.03926563841225128,47.0,5.0,25.0,0.09909199881818531,0.9377444039036937,3.690465616670249,0.7276511734528,309,,COMPLETE
13,0.5501109649117473,2026-06-25 09:02:18.023335,2026-06-25 09:02:33.892967,0 days 00:00:15.869632,0.8804333170988682,0.9232264137788657,depthwise,0.010309562071127988,32.0,5.0,19.0,1.2908069566778397,0.0126290482219521,2.1628087272886978,0.6052561262871233,1000,,COMPLETE
14,0.5456664792304569,2026-06-25 09:02:33.901799,2026-06-25 09:03:11.364912,0 days 00:00:37.463113,0.7553082698269054,0.7406086632532847,lossguide,0.008087093794917531,73.0,6.0,84.0,0.05110100746562412,1.0233714058752723,3.756513221409228,0.8608592025599862,1000,,COMPLETE
15,0.5489122059390179,2026-06-25 09:03:11.373559,2026-06-25 09:03:24.407434,0 days 00:00:13.033875,0.9326723384889274,0.8201018718631956,lossguide,0.033957652539039894,57.0,6.0,178.0,1.237679687034366,2.6045500971152453,3.9744456030362865,0.9362148766913247,299,,COMPLETE
16,0.5489507835579324,2026-06-25 09:03:24.416800,2026-06-25 09:03:41.244632,0 days 00:00:16.827832,0.7954369323382895,0.9947105904510525,depthwise,0.015328355499373995,30.0,5.0,18.0,0.13225190157666933,0.7830141278334811,3.110604405339362,0.7517105035711132,886,,COMPLETE
17,0.5607170605468748,2026-06-25 09:03:41.253456,2026-06-25 09:04:01.442123,0 days 00:00:20.188667,0.6841504790100172,0.771611160540024,depthwise,0.0064407343978375884,100.0,7.0,44.0,1.487885499993671,4.082694686525883,4.956386852998385,0.691346484168823,1000,,COMPLETE
18,0.5479703942053114,2026-06-25 09:04:01.452352,2026-06-25 09:04:17.351441,0 days 00:00:15.899089,0.9437177608251541,0.6879494652413627,lossguide,0.01068057062892106,44.0,4.0,68.0,0.021193013199747167,1.481333218580351,1.9883133925896401,0.8071269550661433,1000,,COMPLETE
19,0.5510540829660264,2026-06-25 09:04:17.360753,2026-06-25 09:04:22.643852,0 days 00:00:05.283099,0.8608150647911534,0.871600826491011,depthwise,0.04264152003166157,31.0,5.0,233.0,0.20034109723581947,0.5641564986107453,0.08689028168849333,0.9834399962929773,228,,COMPLETE
20,0.5464578065337395,2026-06-25 09:04:22.652517,2026-06-25 09:04:47.296926,0 days 00:00:24.644409,0.786169799770249,0.8412889058114731,lossguide,0.018431374036174425,76.0,6.0,638.0,0.8213023525514971,1.3443582102852378,4.109578755800645,0.8540288264117373,609,,COMPLETE
21,0.5446876914639278,2026-06-25 09:04:47.309358,2026-06-25 09:05:24.297726,0 days 00:00:36.988368,0.7380796458923264,0.7347623821843011,lossguide,0.00898691710668035,61.0,6.0,78.0,0.03416350901231551,1.0910432539487758,3.6492401522872338,0.8595572372945949,1000,,COMPLETE
22,0.5474466454932145,2026-06-25 09:05:24.306692,2026-06-25 09:06:04.980230,0 days 00:00:40.673538,0.7056674358956538,0.7706998964349969,lossguide,0.012721204830652205,55.0,7.0,121.0,0.01686334036841113,1.946735116957816,3.4443292412012605,0.8174004996175152,701,,COMPLETE
23,0.5459707938236212,2026-06-25 09:06:04.991824,2026-06-25 09:06:26.551963,0 days 00:00:21.560139,0.6037884290523939,0.7122811617320347,lossguide,0.00890463362983852,53.0,5.0,63.0,2.6820415067174928,0.41551511133328156,2.7106892890624428,0.8888476991117966,1000,,COMPLETE
24,0.5531737102643652,2026-06-25 09:06:26.563396,2026-06-25 09:06:57.348506,0 days 00:00:30.785110,0.7494485230680807,0.9041244376097759,lossguide,0.005976869256321127,38.0,6.0,28.0,0.01784085168876905,1.0863654584708484,3.4291168997342116,0.9537194564971503,1000,,COMPLETE
25,0.5475021451194119,2026-06-25 09:06:57.357749,2026-06-25 09:07:15.526336,0 days 00:00:18.168587,0.6437476001425967,0.7916153690369027,lossguide,0.015296104230490841,78.0,5.0,14.0,0.2582702746706463,2.178899997789314,4.870422392922617,0.7772106179605381,1000,,COMPLETE
