number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2053205128205129,2026-06-24 16:00:19.144909,2026-06-24 16:00:20.275658,0 days 00:00:01.130749,,,,,,,,,,,,,,100,{},COMPLETE
1,0.22626424501424502,2026-06-24 16:00:20.291502,2026-06-24 16:00:21.643812,0 days 00:00:01.352310,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,403,,COMPLETE
2,0.23257478632478645,2026-06-24 16:00:21.653011,2026-06-24 16:00:22.643986,0 days 00:00:00.990975,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,305,,COMPLETE
3,0.21276353276353266,2026-06-24 16:00:22.652391,2026-06-24 16:00:24.763675,0 days 00:00:02.111284,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,415,,COMPLETE
4,0.22623219373219372,2026-06-24 16:00:24.772017,2026-06-24 16:00:25.967973,0 days 00:00:01.195956,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,423,,COMPLETE
5,0.21620726495726483,2026-06-24 16:00:25.978934,2026-06-24 16:00:32.623283,0 days 00:00:06.644349,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,604,,COMPLETE
6,0.21921652421652427,2026-06-24 16:00:32.632634,2026-06-24 16:00:34.731247,0 days 00:00:02.098613,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,514,,COMPLETE
7,0.22461894586894593,2026-06-24 16:00:34.741548,2026-06-24 16:00:47.783055,0 days 00:00:13.041507,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,547,,COMPLETE
8,0.21279558404558407,2026-06-24 16:00:47.792639,2026-06-24 16:00:58.225697,0 days 00:00:10.433058,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,445,,COMPLETE
9,0.22631410256410256,2026-06-24 16:00:58.235552,2026-06-24 16:01:04.834095,0 days 00:00:06.598543,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,204,,COMPLETE
10,0.2127386039886039,2026-06-24 16:01:04.843146,2026-06-24 16:01:10.487031,0 days 00:00:05.643885,Plain,Bernoulli,0.9956281124556561,8.0,SymmetricTree,1.841152012664479,5.0,0.030480760553760707,254.0,3.0,1.2993124069370425,8.0,0.701799154886745,364,,COMPLETE
11,0.21133903133903142,2026-06-24 16:01:10.497144,2026-06-24 16:01:15.914556,0 days 00:00:05.417412,Plain,Bernoulli,0.9987047012778995,8.0,SymmetricTree,2.4898729835966105,5.0,0.03307401904107953,254.0,3.0,1.1770675037228056,8.0,0.7037372336520007,334,,COMPLETE
12,0.2350534188034188,2026-06-24 16:01:15.925291,2026-06-24 16:01:21.909512,0 days 00:00:05.984221,Plain,Bernoulli,0.9959996848982499,8.0,SymmetricTree,0.3462412715907595,19.0,0.035362804733525724,254.0,3.0,0.3405154639964407,8.0,0.7594918993994265,324,,COMPLETE
13,0.2303952991452991,2026-06-24 16:01:21.918077,2026-06-24 16:01:23.875578,0 days 00:00:01.957501,Plain,Bernoulli,0.9696992303618526,6.0,SymmetricTree,0.0024405386234161485,4.0,0.02711641797158028,254.0,3.0,0.3495337593931401,92.0,0.8757413255816572,222,,COMPLETE
14,0.21293447293447287,2026-06-24 16:01:23.884771,2026-06-24 16:01:25.607956,0 days 00:00:01.723185,Plain,Bernoulli,0.9720697062757682,5.0,SymmetricTree,0.0018137779632047607,1.0,0.046668128593405064,254.0,5.0,0.10302065088161232,12.0,0.7678138920269345,312,,COMPLETE
15,0.20577635327635324,2026-06-24 16:01:25.616252,2026-06-24 16:01:29.264905,0 days 00:00:03.648653,Plain,Bernoulli,0.8507110179479633,6.0,SymmetricTree,0.33695851585074843,6.0,0.0183557709079351,254.0,3.0,0.21150838077089018,60.0,0.8990199890310566,561,,COMPLETE
16,0.2068233618233618,2026-06-24 16:01:29.273982,2026-06-24 16:01:32.562087,0 days 00:00:03.288105,Plain,Bernoulli,0.8513543383709447,6.0,SymmetricTree,0.19375804257743892,2.0,0.01710967931551706,254.0,4.0,0.17287428338657068,74.0,0.9063646119370239,410,,COMPLETE
17,0.22340811965811957,2026-06-24 16:01:32.570587,2026-06-24 16:01:35.615680,0 days 00:00:03.045093,Plain,Bernoulli,0.9239301038245782,5.0,Depthwise,0.010800867700378226,1.0,0.0527143316128801,254.0,3.0,0.23301502395356571,57.0,0.8462568960822503,355,,COMPLETE
18,0.2256303418803418,2026-06-24 16:01:35.627108,2026-06-24 16:01:38.386465,0 days 00:00:02.759357,Plain,Bernoulli,0.8564801274311471,6.0,SymmetricTree,0.0007531933958358267,20.0,0.021115482806757867,254.0,5.0,0.48260180947251063,60.0,0.9392493551339104,234,,COMPLETE
19,0.21230413105413115,2026-06-24 16:01:38.395427,2026-06-24 16:01:43.639883,0 days 00:00:05.244456,Plain,Bernoulli,0.9494218999859105,7.0,SymmetricTree,0.8719578110698722,7.0,0.00895743897985988,254.0,4.0,0.1373091669037654,12.0,0.7890496802147159,743,,COMPLETE
20,0.22444444444444456,2026-06-24 16:01:43.648631,2026-06-24 16:01:46.293502,0 days 00:00:02.644871,Plain,Bernoulli,0.9775925698961954,5.0,Depthwise,0.11701323506056924,3.0,0.0056848855416576334,254.0,2.0,0.2460096901471415,23.0,0.8410838119234255,243,,COMPLETE
21,0.2122008547008547,2026-06-24 16:01:46.301752,2026-06-24 16:01:49.247484,0 days 00:00:02.945732,Plain,Bernoulli,0.8550770326497428,6.0,SymmetricTree,0.17456198394432884,2.0,0.018113508470936842,254.0,4.0,0.17405309767340996,69.0,0.9030880004386562,492,,COMPLETE
22,0.2047293447293448,2026-06-24 16:01:49.257188,2026-06-24 16:01:52.287017,0 days 00:00:03.029829,Plain,Bernoulli,0.850820731355964,6.0,SymmetricTree,0.7938053117967191,2.0,0.014319666909093863,254.0,4.0,0.13599316734429265,48.0,0.9088321293133498,404,,COMPLETE
23,0.21110754985754987,2026-06-24 16:01:52.302324,2026-06-24 16:01:56.363094,0 days 00:00:04.060770,Plain,Bernoulli,0.8671037689293715,7.0,SymmetricTree,0.871669516137091,7.0,0.012649445556919346,254.0,3.0,0.12914092431538574,44.0,0.8660171078993829,341,,COMPLETE
24,0.20578347578347578,2026-06-24 16:01:56.374059,2026-06-24 16:01:59.366383,0 days 00:00:02.992324,Plain,Bernoulli,0.8874199208609767,5.0,SymmetricTree,0.031684876610338704,3.0,0.020936186328751282,254.0,4.0,0.28770309569469144,49.0,0.9298305025750424,935,,COMPLETE
25,0.2126851851851852,2026-06-24 16:01:59.377642,2026-06-24 16:02:01.834816,0 days 00:00:02.457174,Plain,Bernoulli,0.8651465898016226,6.0,SymmetricTree,0.8518362240889785,1.0,0.024511447889994705,254.0,3.0,0.20353375377401234,37.0,0.960429607909195,433,,COMPLETE
