number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.0178828432795739,2026-06-24 23:31:00.666926,2026-06-24 23:31:03.194810,0 days 00:00:02.527884,,,,,,,,,,,,39,{},COMPLETE
1,0.016492221943609664,2026-06-24 23:31:03.209614,2026-06-24 23:31:51.639967,0 days 00:00:48.430353,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,594,,COMPLETE
2,0.016246240674800516,2026-06-24 23:31:51.653530,2026-06-24 23:31:55.111408,0 days 00:00:03.457878,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,178,,COMPLETE
3,0.016316965761893787,2026-06-24 23:31:55.123631,2026-06-24 23:32:21.658080,0 days 00:00:26.534449,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,449,,COMPLETE
4,0.01563429036597419,2026-06-24 23:32:21.667242,2026-06-24 23:32:37.605231,0 days 00:00:15.937989,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,1000,,COMPLETE
5,0.01619359087964778,2026-06-24 23:32:37.618384,2026-06-24 23:32:49.767981,0 days 00:00:12.149597,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,610,,COMPLETE
6,0.015840189295585727,2026-06-24 23:32:49.777238,2026-06-24 23:33:04.840571,0 days 00:00:15.063333,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,634,,COMPLETE
7,0.018223598431960975,2026-06-24 23:33:04.849026,2026-06-24 23:33:17.027843,0 days 00:00:12.178817,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.015935186371415222,2026-06-24 23:33:17.036573,2026-06-24 23:33:29.016370,0 days 00:00:11.979797,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,615,,COMPLETE
9,0.016082929386752154,2026-06-24 23:33:29.027298,2026-06-24 23:33:38.072375,0 days 00:00:09.045077,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,379,,COMPLETE
10,0.016705764226772057,2026-06-24 23:33:38.081613,2026-06-24 23:33:46.378857,0 days 00:00:08.297244,0.8067426612208689,0.9630659181130071,lossguide,0.08641685654424158,31.0,7.0,137.0,0.05330630380208628,4.7988577526525065,2.5876151166352477,0.9729161367647149,149,,COMPLETE
11,0.0161788666446121,2026-06-24 23:33:46.388384,2026-06-24 23:34:00.710441,0 days 00:00:14.322057,0.7273145000499233,0.7708449222533328,lossguide,0.008236597407822864,45.0,5.0,9.0,4.359105583337639,0.034142440330290236,3.6785387663492077,0.742869807831149,1000,,COMPLETE
12,0.01598900297457706,2026-06-24 23:34:00.719146,2026-06-24 23:34:09.093176,0 days 00:00:08.374030,0.7004606473476435,0.8847911208853647,lossguide,0.038622519787404504,91.0,5.0,23.0,0.09909199881818531,1.0346127805831378,4.971418225794803,0.7548944548876555,264,,COMPLETE
13,0.015634360757376564,2026-06-24 23:34:09.102035,2026-06-24 23:34:23.793766,0 days 00:00:14.691731,0.6081843496493194,0.7223586916717624,lossguide,0.010309562071127988,50.0,4.0,123.0,1.0614229136484359,1.0522260977505589,3.689098993127759,0.7230023214504617,1000,,COMPLETE
14,0.01592336337505451,2026-06-24 23:34:23.802579,2026-06-24 23:34:38.869618,0 days 00:00:15.067039,0.6043956756975085,0.7204293407727411,lossguide,0.008846808792590102,29.0,4.0,142.0,0.06425156029737598,1.334592070002556,2.8256779266294014,0.6035561676223679,1000,,COMPLETE
15,0.016170989797628765,2026-06-24 23:34:38.878793,2026-06-24 23:34:53.937469,0 days 00:00:15.058676,0.6505198041844051,0.7128881218688305,lossguide,0.009025487249086401,13.0,4.0,84.0,0.201468410642177,2.576520956410427,3.1937413927244935,0.7020228276855585,1000,,COMPLETE
16,0.01688691044587476,2026-06-24 23:34:53.946495,2026-06-24 23:35:09.873750,0 days 00:00:15.927255,0.7782524407042799,0.7258166744906981,lossguide,0.006672521066435252,12.0,4.0,254.0,1.4190366359940323,4.371171472097869,1.8034599171080825,0.798307625256507,1000,,COMPLETE
17,0.016066305902157296,2026-06-24 23:35:09.883357,2026-06-24 23:35:35.024101,0 days 00:00:25.140744,0.6547835747544863,0.9117712809246714,lossguide,0.012622971370089539,34.0,6.0,79.0,1.47229578381338,1.006897968252322,4.956386852998385,0.7112838640431906,743,,COMPLETE
18,0.015824487107523155,2026-06-24 23:35:35.033405,2026-06-24 23:35:41.468814,0 days 00:00:06.435409,0.6079677694280518,0.687531500852062,lossguide,0.03429471047637986,71.0,4.0,557.0,0.021193013199747167,0.07520455600727383,4.128533781368478,0.8071269550661433,333,,COMPLETE
19,0.01699970639862558,2026-06-24 23:35:41.477512,2026-06-24 23:35:55.838250,0 days 00:00:14.360738,0.6790240795261311,0.7590317137821364,depthwise,0.005009749281998703,24.0,5.0,136.0,0.16160334436765317,3.6480941407195875,3.3052953157933205,0.7710802838272632,1000,,COMPLETE
20,0.016278756919303472,2026-06-24 23:35:55.846440,2026-06-24 23:36:27.003677,0 days 00:00:31.157237,0.7553902429943645,0.8485161614734078,lossguide,0.01038396142459615,42.0,6.0,46.0,0.021257913870000342,1.8775452164872914,2.170003247514053,0.6499700956315636,797,,COMPLETE
21,0.01592025954648979,2026-06-24 23:36:27.013157,2026-06-24 23:36:35.691918,0 days 00:00:08.678761,0.6254884998720809,0.678349451758889,lossguide,0.031235433085760073,69.0,4.0,704.0,0.019266447542480726,0.005761656220914707,4.1438132878746545,0.8150640087362758,483,,COMPLETE
