number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,8.042414405254485,2026-06-24 18:24:22.541382,2026-06-24 18:24:24.796547,0 days 00:00:02.255165,,,,,,,,,,,,,,100,{},COMPLETE
1,7.6098595415210335,2026-06-24 18:24:24.810678,2026-06-24 18:25:01.163938,0 days 00:00:36.353260,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,7.386117222900408,2026-06-24 18:25:01.177407,2026-06-24 18:25:28.078054,0 days 00:00:26.900647,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,1000,,COMPLETE
3,7.594157784827242,2026-06-24 18:25:28.090689,2026-06-24 18:25:56.193299,0 days 00:00:28.102610,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,7.388318744067794,2026-06-24 18:25:56.202180,2026-06-24 18:26:19.230384,0 days 00:00:23.028204,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,1000,,COMPLETE
5,7.500781812509813,2026-06-24 18:26:19.239267,2026-06-24 18:27:42.978356,0 days 00:01:23.739089,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,7.388190256270695,2026-06-24 18:27:42.988708,2026-06-24 18:28:26.159193,0 days 00:00:43.170485,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,1000,,COMPLETE
7,7.551916018845579,2026-06-24 18:28:26.168159,2026-06-24 18:29:55.377477,0 days 00:01:29.209318,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,1000,,COMPLETE
8,7.624055171468415,2026-06-24 18:29:55.386604,2026-06-24 18:31:15.045019,0 days 00:01:19.658415,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,7.406598275882402,2026-06-24 18:31:15.054254,2026-06-24 18:31:51.004156,0 days 00:00:35.949902,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,444,,COMPLETE
