number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,4961.664087318472,2026-06-24 22:01:57.973104,2026-06-24 22:01:58.761346,0 days 00:00:00.788242,,,,,,,,,,,,,,100,{},COMPLETE
1,4658.834465922358,2026-06-24 22:01:58.775719,2026-06-24 22:02:01.144926,0 days 00:00:02.369207,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,672,,COMPLETE
2,4833.264195956988,2026-06-24 22:02:01.157299,2026-06-24 22:02:01.864661,0 days 00:00:00.707362,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,192,,COMPLETE
3,4688.384534864633,2026-06-24 22:02:01.873946,2026-06-24 22:02:06.064859,0 days 00:00:04.190913,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,732,,COMPLETE
4,4813.078925188541,2026-06-24 22:02:06.073660,2026-06-24 22:02:06.793446,0 days 00:00:00.719786,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,200,,COMPLETE
5,4711.818005866684,2026-06-24 22:02:06.802141,2026-06-24 22:02:20.460315,0 days 00:00:13.658174,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,832,,COMPLETE
6,4839.980903013133,2026-06-24 22:02:20.468985,2026-06-24 22:02:21.743111,0 days 00:00:01.274126,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,282,,COMPLETE
7,4733.05465919949,2026-06-24 22:02:21.751320,2026-06-24 22:02:49.022083,0 days 00:00:27.270763,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,990,,COMPLETE
8,4724.535233462532,2026-06-24 22:02:49.030749,2026-06-24 22:03:20.130508,0 days 00:00:31.099759,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,4852.927732355565,2026-06-24 22:03:20.139925,2026-06-24 22:03:27.273249,0 days 00:00:07.133324,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,346,,COMPLETE
