number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.35228810002923605,2026-06-24 16:42:12.793192,2026-06-24 16:42:17.759908,0 days 00:00:04.966716,,,,,,,,,,,,,,100,{},COMPLETE
1,0.35353961493153996,2026-06-24 16:42:17.774184,2026-06-24 16:42:37.570882,0 days 00:00:19.796698,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,874,,COMPLETE
2,0.35217066573570044,2026-06-24 16:42:37.579942,2026-06-24 16:42:44.623292,0 days 00:00:07.043350,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,400,,COMPLETE
3,0.3549840150333776,2026-06-24 16:42:44.635254,2026-06-24 16:43:08.212305,0 days 00:00:23.577051,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.35231428661785014,2026-06-24 16:43:08.221602,2026-06-24 16:43:15.163186,0 days 00:00:06.941584,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,344,,COMPLETE
5,0.3462820322981388,2026-06-24 16:43:15.172322,2026-06-24 16:44:19.872730,0 days 00:01:04.700408,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,940,,COMPLETE
6,0.35464890814927874,2026-06-24 16:44:19.886198,2026-06-24 16:44:29.766708,0 days 00:00:09.880510,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,297,,COMPLETE
7,0.35111187276554434,2026-06-24 16:44:29.775605,2026-06-24 16:45:27.284159,0 days 00:00:57.508554,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,773,,COMPLETE
8,0.34793548593440593,2026-06-24 16:45:27.292907,2026-06-24 16:46:34.912142,0 days 00:01:07.619235,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.3585399558116217,2026-06-24 16:46:34.921722,2026-06-24 16:46:59.614238,0 days 00:00:24.692516,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,199,,COMPLETE
10,0.3496869047771445,2026-06-24 16:46:59.623242,2026-06-24 16:48:00.341212,0 days 00:01:00.717970,Plain,Bernoulli,0.9942561717820161,8.0,Depthwise,1.841152012664479,5.0,0.03273941684536397,254.0,3.0,1.3327052390755632,92.0,0.701799154886745,364,,COMPLETE
11,0.3489204755006854,2026-06-24 16:48:00.351588,2026-06-24 16:48:58.935021,0 days 00:00:58.583433,Plain,Bernoulli,0.8590619822699883,6.0,Depthwise,2.4898729835966105,5.0,0.005160968868344048,254.0,4.0,1.2655561354454108,8.0,0.8633100588308208,1000,,COMPLETE
12,0.347575808718361,2026-06-24 16:48:58.944681,2026-06-24 16:49:41.975819,0 days 00:00:43.031138,Plain,Bernoulli,0.898227943447388,6.0,Depthwise,0.0013785419874151365,20.0,0.012940395513776229,254.0,4.0,0.9638906978134099,99.0,0.772242381250273,738,,COMPLETE
13,0.3453437363031462,2026-06-24 16:49:41.984658,2026-06-24 16:50:26.426311,0 days 00:00:44.441653,Plain,Bernoulli,0.857206299528177,6.0,Depthwise,0.002863226008660282,20.0,0.018577637922759304,254.0,3.0,1.0343912537093949,92.0,0.7590979197065434,678,,COMPLETE
14,0.34789295277880394,2026-06-24 16:50:26.439189,2026-06-24 16:51:05.794873,0 days 00:00:39.355684,Plain,Bernoulli,0.8570790711010036,6.0,Depthwise,0.2790167965697837,20.0,0.02473734716769646,254.0,3.0,0.40200735004117916,64.0,0.8953683793126899,459,,COMPLETE
15,0.3475590437881061,2026-06-24 16:51:05.802927,2026-06-24 16:51:35.115371,0 days 00:00:29.312444,Plain,Bernoulli,0.8507110179479633,5.0,Depthwise,0.0037591265657495316,7.0,0.02370618163191055,254.0,3.0,1.0173190124712999,66.0,0.7617298690844954,558,,COMPLETE
16,0.34793709606264367,2026-06-24 16:51:35.124717,2026-06-24 16:52:29.244908,0 days 00:00:54.120191,Plain,Bernoulli,0.8702512846906472,5.0,Depthwise,0.19154321197381433,14.0,0.009125040862740564,254.0,3.0,1.4941153839371502,68.0,0.889527797675455,1000,,COMPLETE
17,0.34840738964582607,2026-06-24 16:52:29.253432,2026-06-24 16:52:53.712150,0 days 00:00:24.458718,Plain,Bernoulli,0.8817695237862893,6.0,Depthwise,0.9425418522966221,7.0,0.03920339226576694,254.0,4.0,0.9181904270758328,80.0,0.923255943231893,330,,COMPLETE
18,0.35144150078778247,2026-06-24 16:52:53.722661,2026-06-24 16:53:59.165178,0 days 00:01:05.442517,Plain,Bernoulli,0.9181839992546234,8.0,Depthwise,0.0005905427776525374,8.0,0.01914676676078631,254.0,3.0,0.570099726484717,48.0,0.8212215360042718,408,,COMPLETE
19,0.36406138239351526,2026-06-24 16:53:59.174640,2026-06-24 16:54:14.015918,0 days 00:00:14.841278,Plain,Bernoulli,0.9494218999859105,7.0,SymmetricTree,0.008353794059715439,15.0,0.05360116129238042,254.0,5.0,0.40791806966150906,52.0,0.7797302984488496,272,,COMPLETE
20,0.3477589419245629,2026-06-24 16:54:14.026637,2026-06-24 16:54:50.569223,0 days 00:00:36.542586,Plain,Bernoulli,0.8860858552633474,5.0,Depthwise,0.06024019678548696,4.0,0.01026780540529718,254.0,4.0,1.0771092764151144,99.0,0.7432925993092176,1000,,COMPLETE
21,0.34585413424003575,2026-06-24 16:54:50.577939,2026-06-24 16:55:20.245341,0 days 00:00:29.667402,Plain,Bernoulli,0.851960596307749,5.0,Depthwise,0.006000587813682329,7.0,0.019754486568332327,254.0,3.0,0.925851605968716,71.0,0.7627132074424519,533,,COMPLETE
