number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,4828.013520161068,2026-06-24 21:50:18.507664,2026-06-24 21:50:19.043963,0 days 00:00:00.536299,,,,,,,,,,,,,,30,{},COMPLETE
1,4789.9920454977,2026-06-24 21:50:19.057634,2026-06-24 21:50:20.460894,0 days 00:00:01.403260,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,220,,COMPLETE
2,4846.37366550379,2026-06-24 21:50:20.472456,2026-06-24 21:50:21.814202,0 days 00:00:01.341746,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,995,,COMPLETE
3,6201.986282874828,2026-06-24 21:50:21.822992,2026-06-24 21:50:22.458677,0 days 00:00:00.635685,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,997,,COMPLETE
4,6171.864949090083,2026-06-24 21:50:22.468072,2026-06-24 21:50:23.063513,0 days 00:00:00.595441,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,999,,COMPLETE
5,5262.440205316517,2026-06-24 21:50:23.074384,2026-06-24 21:50:25.957816,0 days 00:00:02.883432,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,30,,COMPLETE
6,6162.890407635443,2026-06-24 21:50:25.967452,2026-06-24 21:50:26.371881,0 days 00:00:00.404429,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,572,,COMPLETE
7,4890.230122287414,2026-06-24 21:50:26.379949,2026-06-24 21:50:29.339428,0 days 00:00:02.959479,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,994,,COMPLETE
8,5083.899887844332,2026-06-24 21:50:29.347890,2026-06-24 21:50:31.200764,0 days 00:00:01.852874,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,92,,COMPLETE
9,4877.297379306668,2026-06-24 21:50:31.208821,2026-06-24 21:50:31.960584,0 days 00:00:00.751763,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,189,,COMPLETE
10,4802.291887792628,2026-06-24 21:50:31.969876,2026-06-24 21:50:34.191115,0 days 00:00:02.221239,0.7022641957948879,1.0,0.06432414175835927,57.71736365719864,False,0.7311216826067799,0.6782859743712771,1.891624858975429,0.00556850707848256,8.0,18.0,85.0,12.0,1000,,COMPLETE
11,4750.997787359807,2026-06-24 21:50:34.199942,2026-06-24 21:50:36.525007,0 days 00:00:02.325065,0.7118268878863319,1.0,0.0900656820801867,58.802113625280164,False,0.7503136264429127,0.6999711291225518,1.9017437929613048,0.005765404648902169,8.0,21.0,86.0,14.0,822,,COMPLETE
12,4737.257457592357,2026-06-24 21:50:36.537205,2026-06-24 21:50:38.826357,0 days 00:00:02.289152,0.9962299708655431,1.0,0.20630563779963798,56.535060811916374,False,0.9867302637613031,0.6879014449557478,1.9975624998335386,0.005324404401370651,8.0,1.0,36.0,15.0,758,,COMPLETE
13,4705.819136606174,2026-06-24 21:50:38.838526,2026-06-24 21:50:40.441535,0 days 00:00:01.603009,0.9961039124668276,1.0,0.028498948885432904,55.465165257186264,False,0.7858717006407413,0.6618040375958354,1.938542777112231,0.0052007496586138,13.0,22.0,32.0,8.0,997,,COMPLETE
14,4695.793759915802,2026-06-24 21:50:40.453547,2026-06-24 21:50:41.564079,0 days 00:00:01.110532,0.9956890484741063,1.0,0.025980185125489465,89.57740513487327,False,0.8433392210532221,0.594114404510934,1.9662995607908773,0.005167342748846679,14.0,4.0,29.0,5.0,1000,,COMPLETE
15,4770.99724114502,2026-06-24 21:50:41.575901,2026-06-24 21:50:42.762078,0 days 00:00:01.186177,0.9835767625707091,1.0,0.02352772287078952,98.9574301802075,True,0.836178851072827,0.5737320985588414,1.1791159460424074,0.008643824408486841,21.0,4.0,21.0,5.0,1000,,COMPLETE
16,4699.203020087376,2026-06-24 21:50:42.770728,2026-06-24 21:50:43.744310,0 days 00:00:00.973582,0.9297664953147886,1.0,0.024444976017297594,13.923711561874885,False,0.6237953260976513,0.17433314444393028,1.796837945175465,0.0071267876024274125,13.0,27.0,17.0,4.0,1000,,COMPLETE
17,4697.4867892083985,2026-06-24 21:50:43.752952,2026-06-24 21:50:44.708151,0 days 00:00:00.955199,0.919679871250684,1.0,0.005124598254656492,0.39275971610008603,False,0.6461322535535858,0.015119709504524625,0.8180612420335402,0.009567127922820032,12.0,11.0,10.0,4.0,916,,COMPLETE
18,4693.171226863585,2026-06-24 21:50:44.717026,2026-06-24 21:50:45.671513,0 days 00:00:00.954487,0.9150157229202756,1.0,0.005009721103834333,0.08348797327146548,False,0.6381836599474094,0.017456667665418202,0.8116521505976125,0.01207818285025425,28.0,11.0,12.0,4.0,770,,COMPLETE
19,4821.753448053294,2026-06-24 21:50:45.683545,2026-06-24 21:50:46.465323,0 days 00:00:00.781778,0.8025250694839651,1.0,0.005260983292837124,0.06356566878571152,True,0.5916994208299882,0.24080412649906552,0.5472172003450182,0.030539550602294446,28.0,3.0,11.0,3.0,1000,,COMPLETE
20,4931.200017322686,2026-06-24 21:50:46.474019,2026-06-24 21:50:47.892400,0 days 00:00:01.418381,0.9594863223238934,1.0,0.011206975008288343,0.0018569266004029692,False,0.4135757540640469,0.4756292450109959,0.824564298749583,0.0141499680493047,27.0,12.0,41.0,8.0,976,,COMPLETE
21,4697.127628894892,2026-06-24 21:50:47.901543,2026-06-24 21:50:48.756872,0 days 00:00:00.855329,0.9087656095122729,1.0,0.005720498523074695,0.24554743536772625,False,0.6524087742629672,0.019215922216215004,0.7760780938428422,0.011159074342935052,11.0,8.0,11.0,4.0,790,,COMPLETE
22,4710.513751578663,2026-06-24 21:50:48.765738,2026-06-24 21:50:49.552810,0 days 00:00:00.787072,0.8982961350429637,1.0,0.009127623180671002,0.10788127447720326,False,0.6778897200785705,0.006291953582191834,0.6232636019485466,0.011778288368260318,16.0,6.0,11.0,3.0,984,,COMPLETE
23,4700.3195661179,2026-06-24 21:50:49.561068,2026-06-24 21:50:50.078767,0 days 00:00:00.517699,0.9622401910226582,1.0,0.017185704341030734,0.006786499620032577,False,0.8895885701623095,0.1252143122602418,0.35511039353724827,0.021549682043309402,24.0,4.0,27.0,6.0,237,,COMPLETE
24,4708.510933246776,2026-06-24 21:50:50.088000,2026-06-24 21:50:51.074952,0 days 00:00:00.986952,0.9040676726549509,1.0,0.041905629757745755,0.21443643728860695,False,0.8091308409562051,0.22951984872776665,1.193123114071983,0.011764368019896693,10.0,7.0,15.0,3.0,984,,COMPLETE
25,4918.891686192684,2026-06-24 21:50:51.083738,2026-06-24 21:50:53.284660,0 days 00:00:02.200922,0.847612930871047,1.0,0.007345740033901884,0.013240670055593087,False,0.5741711164551425,0.085547223764684,0.8704829411491953,0.007359660824053552,33.0,14.0,8.0,11.0,995,,COMPLETE
