number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,2.91602610706924,2026-06-25 00:17:59.985009,2026-06-25 00:18:02.944455,0 days 00:00:02.959446,,,,,,,,,,,,,,41,{},COMPLETE
1,2.9046093794092283,2026-06-25 00:18:02.958699,2026-06-25 00:18:15.294089,0 days 00:00:12.335390,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,354,,COMPLETE
2,2.9120201957053675,2026-06-25 00:18:15.308165,2026-06-25 00:18:24.713529,0 days 00:00:09.405364,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,1000,,COMPLETE
3,3.0208223763059543,2026-06-25 00:18:24.724701,2026-06-25 00:18:30.290936,0 days 00:00:05.566235,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,1000,,COMPLETE
4,3.029386339436982,2026-06-25 00:18:30.302472,2026-06-25 00:18:34.898847,0 days 00:00:04.596375,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,1000,,COMPLETE
5,2.9474280885201543,2026-06-25 00:18:34.908120,2026-06-25 00:18:48.372843,0 days 00:00:13.464723,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,44,,COMPLETE
6,2.949668245207965,2026-06-25 00:18:48.381559,2026-06-25 00:18:53.140312,0 days 00:00:04.758753,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,1000,,COMPLETE
7,2.907967562675974,2026-06-25 00:18:53.149941,2026-06-25 00:19:08.081342,0 days 00:00:14.931401,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,804,,COMPLETE
8,2.9152718675190576,2026-06-25 00:19:08.090446,2026-06-25 00:19:16.910543,0 days 00:00:08.820097,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,97,,COMPLETE
9,2.945098654627585,2026-06-25 00:19:16.920135,2026-06-25 00:19:21.727132,0 days 00:00:04.806997,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,96,,COMPLETE
10,2.907335302363695,2026-06-25 00:19:21.735978,2026-06-25 00:19:35.337920,0 days 00:00:13.601942,0.7022641957948879,1.0,0.06432414175835927,57.71736365719864,False,0.7311216826067799,0.6782859743712771,1.891624858975429,0.00556850707848256,8.0,18.0,85.0,12.0,1000,,COMPLETE
11,2.90480066017504,2026-06-25 00:19:35.347701,2026-06-25 00:19:50.247101,0 days 00:00:14.899400,0.7118268878863319,1.0,0.0900656820801867,58.802113625280164,False,0.7503136264429127,0.6999711291225518,1.9017437929613048,0.005765404648902169,8.0,21.0,86.0,14.0,999,,COMPLETE
12,2.9040480117373733,2026-06-25 00:19:50.256650,2026-06-25 00:20:10.423583,0 days 00:00:20.166933,0.9962299708655431,1.0,0.20630563779963798,56.535060811916374,False,0.9867302637613031,0.6879014449557478,1.9975624998335386,0.005324404401370651,8.0,1.0,36.0,15.0,1000,,COMPLETE
13,2.90627093669522,2026-06-25 00:20:10.436487,2026-06-25 00:20:16.290753,0 days 00:00:05.854266,0.9984688141579477,1.0,0.2204615738736978,0.29663605169731416,False,0.9792027676392732,0.9982419179498606,1.1579631256693554,0.0355446996399066,13.0,1.0,32.0,22.0,144,,COMPLETE
14,2.9077184504500555,2026-06-25 00:20:16.300376,2026-06-25 00:20:26.692096,0 days 00:00:10.391720,0.9318316706351985,1.0,0.025980185125489465,89.6331110155592,False,0.8761330094795403,0.5983181475454813,1.9395124665802723,0.01036062218430015,11.0,1.0,33.0,5.0,1000,,COMPLETE
15,2.8935309105723306,2026-06-25 00:20:26.701320,2026-06-25 00:20:49.627282,0 days 00:00:22.925962,0.9729691109334703,1.0,0.21335642254085188,9.536460582143022,True,0.9952549273152828,0.8356448042762932,1.994889118106075,0.005010217981720747,22.0,2.0,39.0,40.0,999,,COMPLETE
16,2.8973545698431176,2026-06-25 00:20:49.640554,2026-06-25 00:21:16.320894,0 days 00:00:26.680340,0.9938449934701064,1.0,0.36438834227093553,17.074237537505496,True,0.8513745112682204,0.8246497622994287,1.9342175355267877,0.005143257413398056,21.0,3.0,15.0,60.0,1000,,COMPLETE
17,2.9008875471735616,2026-06-25 00:21:16.331681,2026-06-25 00:21:59.364358,0 days 00:00:43.032677,0.9647422769051823,1.0,0.3649938833398309,9.57518820815024,True,0.8212619744809685,0.8317643707568968,1.2797211597048639,0.006843439796810423,25.0,3.0,13.0,162.0,777,,COMPLETE
18,2.901593832117171,2026-06-25 00:21:59.373960,2026-06-25 00:22:25.507951,0 days 00:00:26.133991,0.9072068723600313,1.0,0.7285623980321697,0.22621622119232881,True,0.6174963397468256,0.8494148481674044,0.8001623082406875,0.0075772891107713765,27.0,3.0,13.0,67.0,938,,COMPLETE
19,2.8972841594490735,2026-06-25 00:22:25.517240,2026-06-25 00:22:44.439063,0 days 00:00:18.921823,0.9662824267072887,1.0,0.028752647018324442,16.90784174853366,True,0.9103230440014185,0.5620842292995404,1.7393301072728735,0.011980817923958616,26.0,5.0,15.0,94.0,423,,COMPLETE
20,2.9017709557009117,2026-06-25 00:22:44.447846,2026-06-25 00:23:13.818258,0 days 00:00:29.370412,0.8024056473923528,1.0,0.00547766110491895,1.4097532258897838,True,0.9199508046565843,0.5539297399112536,1.7196133071294395,0.011548020285073702,32.0,6.0,21.0,186.0,411,,COMPLETE
21,2.8982676864775816,2026-06-25 00:23:13.827258,2026-06-25 00:23:46.780582,0 days 00:00:32.953324,0.9732697998338921,1.0,0.030470824072733504,13.994023381127404,True,0.8144230590074781,0.17475586028289136,1.7947987841568644,0.007261040352444907,20.0,3.0,10.0,95.0,799,,COMPLETE
22,2.895428310042897,2026-06-25 00:23:46.790809,2026-06-25 00:24:08.951613,0 days 00:00:22.160804,0.9772236069674864,1.0,0.4560402831806065,22.34367100668247,True,0.8946027895398276,0.7707262397020623,1.4672451933253536,0.005076336347774946,23.0,2.0,19.0,39.0,999,,COMPLETE
23,2.898138890714977,2026-06-25 00:24:08.961985,2026-06-25 00:24:20.818022,0 days 00:00:11.856037,0.9512664214323603,1.0,0.8680159485978982,27.93830464013052,True,0.9141808607067092,0.5586572039352298,1.4010833402473355,0.01294674977469513,15.0,2.0,52.0,39.0,439,,COMPLETE
24,2.905177050221936,2026-06-25 00:24:20.827214,2026-06-25 00:24:32.813399,0 days 00:00:11.986185,0.905072339626491,1.0,0.026360695850485113,3.6871111062517046,True,0.7685972540585925,0.7550085934658913,1.508268934287794,0.022336158217737746,27.0,10.0,23.0,101.0,219,,COMPLETE
25,2.8968873358352054,2026-06-25 00:24:32.822187,2026-06-25 00:24:53.137924,0 days 00:00:20.315737,0.9760428444643575,1.0,0.15500155787204473,31.277328842065696,True,0.9026014363822308,0.6300987727042884,1.105473316757453,0.007699308505918337,33.0,5.0,44.0,46.0,736,,COMPLETE
