number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.7606856422211515,2026-06-25 05:23:40.367005,2026-06-25 05:23:42.219437,0 days 00:00:01.852432,,,,,,,,,,,,13,{},COMPLETE
1,0.7392670694562073,2026-06-25 05:23:42.233407,2026-06-25 05:24:36.949902,0 days 00:00:54.716495,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,363,,COMPLETE
2,0.734853138128381,2026-06-25 05:24:36.961935,2026-06-25 05:24:38.764829,0 days 00:00:01.802894,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,97,,COMPLETE
3,0.7384895066422368,2026-06-25 05:24:38.776832,2026-06-25 05:24:55.742495,0 days 00:00:16.965663,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,212,,COMPLETE
4,0.7315290084759922,2026-06-25 05:24:55.754962,2026-06-25 05:25:02.183769,0 days 00:00:06.428807,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,490,,COMPLETE
5,0.7337221075561032,2026-06-25 05:25:02.195490,2026-06-25 05:25:05.582619,0 days 00:00:03.387129,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,173,,COMPLETE
6,0.7331554883788101,2026-06-25 05:25:05.590829,2026-06-25 05:25:11.483447,0 days 00:00:05.892618,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,336,,COMPLETE
7,0.7330288858876869,2026-06-25 05:25:11.492316,2026-06-25 05:25:20.064336,0 days 00:00:08.572020,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.7338893577126476,2026-06-25 05:25:20.073085,2026-06-25 05:25:25.224762,0 days 00:00:05.151677,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,330,,COMPLETE
9,0.7350787891830832,2026-06-25 05:25:25.233487,2026-06-25 05:25:29.343588,0 days 00:00:04.110101,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,179,,COMPLETE
10,0.739776261134227,2026-06-25 05:25:29.351620,2026-06-25 05:25:35.434455,0 days 00:00:06.082835,0.8067426612208689,0.9630659181130071,lossguide,0.08641685654424158,31.0,7.0,137.0,0.05330630380208628,4.7988577526525065,2.5876151166352477,0.9729161367647149,49,,COMPLETE
11,0.7334257627782189,2026-06-25 05:25:35.443383,2026-06-25 05:25:42.949613,0 days 00:00:07.506230,0.8693222283329037,0.7235303726679885,depthwise,0.005166571376786263,14.0,10.0,8.0,0.09577630678348173,1.8141903773623267,0.10318214814797955,0.7411359388715663,1000,,COMPLETE
12,0.7336252923667654,2026-06-25 05:25:42.959341,2026-06-25 05:25:51.947284,0 days 00:00:08.987943,0.9087718335040773,0.7139841381087227,depthwise,0.005340496449166291,27.0,8.0,9.0,0.09909199881818531,1.2194504168217553,2.819880703393326,0.9942255032714351,1000,,COMPLETE
13,0.7310208862647385,2026-06-25 05:25:51.956575,2026-06-25 05:26:00.135298,0 days 00:00:08.178723,0.7502549709798862,0.8931158216322639,depthwise,0.008590913812408622,17.0,5.0,18.0,0.2717616882812172,0.032701286192916124,1.6717470023119254,0.8919339318126805,617,,COMPLETE
14,0.7327290348376816,2026-06-25 05:26:00.146922,2026-06-25 05:26:11.448190,0 days 00:00:11.301268,0.7553082698269054,0.8930907173702878,lossguide,0.008846808792590102,12.0,5.0,92.0,0.01968887378748527,0.18620626879286625,1.7500017757485975,0.7742713084860433,525,,COMPLETE
15,0.731495619013828,2026-06-25 05:26:11.456988,2026-06-25 05:26:19.859114,0 days 00:00:08.402126,0.6074807244212547,0.8937243027997998,lossguide,0.009210182666891373,36.0,4.0,29.0,3.3601180818058407,0.1361924100533458,3.332711542974665,0.9287944800704805,683,,COMPLETE
16,0.7314895183255955,2026-06-25 05:26:19.868088,2026-06-25 05:26:28.534096,0 days 00:00:08.666008,0.7863300639392288,0.9079584805858584,depthwise,0.008641713150135889,41.0,6.0,20.0,4.94971801909164,1.0230393593771117,3.3389954686755052,0.931270688821886,632,,COMPLETE
17,0.7325873561933117,2026-06-25 05:26:28.543369,2026-06-25 05:26:36.967991,0 days 00:00:08.424622,0.7687053988036714,0.9920602323442004,depthwise,0.008025449819134587,47.0,6.0,17.0,1.5361954628765053,1.0770691981591969,2.104628658268034,0.9478123764980018,598,,COMPLETE
18,0.7340085452622601,2026-06-25 05:26:36.976605,2026-06-25 05:26:40.266401,0 days 00:00:03.289796,0.8075301549946484,0.9089159262083085,depthwise,0.03545623798872137,96.0,6.0,20.0,0.166199686109193,2.5868110908138124,1.2004684565193997,0.8700958547745995,171,,COMPLETE
19,0.7324119674299902,2026-06-25 05:26:40.276390,2026-06-25 05:26:49.300572,0 days 00:00:09.024182,0.72262524975213,0.930976198934086,depthwise,0.007017517731905446,11.0,5.0,15.0,0.02900999208175718,1.0145382869536332,3.2551792892840936,0.9496606563368476,873,,COMPLETE
20,0.7341662223813712,2026-06-25 05:26:49.309547,2026-06-25 05:26:58.394992,0 days 00:00:09.085445,0.7741365629313205,0.8494551992505367,depthwise,0.010885927991705997,41.0,6.0,40.0,1.5599920223174963,4.067105946049195,1.8813619978382168,0.9087780035246332,483,,COMPLETE
21,0.7322299383249765,2026-06-25 05:26:58.403941,2026-06-25 05:27:04.230771,0 days 00:00:05.826830,0.6658409611590383,0.87669355659458,depthwise,0.009232664778126447,33.0,4.0,30.0,4.416746938735335,0.0051408601437334875,3.50257457827881,0.9337504011741926,563,,COMPLETE
22,0.7333040019471738,2026-06-25 05:27:04.241290,2026-06-25 05:27:18.994644,0 days 00:00:14.753354,0.6036876369319053,0.9270478251779044,lossguide,0.006865802696314794,24.0,5.0,59.0,2.5210709092135053,0.6802429534788943,2.9829308082813584,0.9993485194678925,797,,COMPLETE
23,0.731763957540045,2026-06-25 05:27:19.003295,2026-06-25 05:27:24.604250,0 days 00:00:05.600955,0.6812676796460448,0.8660698517703787,depthwise,0.010481193846380302,66.0,4.0,27.0,0.998230128812406,0.6277701879881029,4.110774911843544,0.8250763926447271,551,,COMPLETE
24,0.7328637191167859,2026-06-25 05:27:24.613115,2026-06-25 05:27:38.133105,0 days 00:00:13.519990,0.840365893217244,0.9581665156770665,lossguide,0.006892878632671423,38.0,7.0,14.0,2.642152676332044,1.3349418221859133,3.791685242186021,0.883124131959329,875,,COMPLETE
25,0.7315422201261448,2026-06-25 05:27:38.141877,2026-06-25 05:27:44.656149,0 days 00:00:06.514272,0.6958316615764198,0.8345406605779464,depthwise,0.013603976258159008,70.0,5.0,26.0,4.650035042827342,0.4474266827869364,4.870422392922617,0.9240757079940792,445,,COMPLETE
