dataset,task_type,algorithm,mode,dataset_samples_count,dataset_raw_features_count,pca_n_components,feat_total_count,primary_metric,tabpfn_primary_score,eval_primary_value,eval_primary_delta,eval_primary_delta_pct,secondary_metric,tabpfn_secondary_score,eval_secondary_value,eval_secondary_delta,eval_secondary_delta_pct,optimal_trees,tuning_completed,tuning_best_idx,tuning_val_score_0,tuning_val_score_best,tuning_overall_gain,tuning_gain_pct,eval_overfitting_ratio,feat_share_embedded_pct,feat_share_raw_pct,feat_active_embedded_pct,feat_active_raw_pct,feat_cr5_pct,feat_cr10_pct,time_train_secs,time_infer_secs,time_train_secs_per_1K,time_infer_secs_per_1K,time_tuning_search_secs,time_total_secs
airfoil_self_noise,regression,catboost,combined,1503,5,57,62,RMSE,0.8975385766269695,0.9296917662473797,0.03215318962041025,3.5823741126810194,R2_Score,0.9835905950772067,0.9823938436764662,-0.0011967514007404922,-0.12167170027144816,1000,26,3,9.997931291739254,1.1758793733600883,8.822051918379167,88.23877321169778,0.7906353213687006,99.5643032651196,0.43569673488042965,100.0,100.0,95.54424090806383,97.70739903748934,1.4906871318817139,0.004587888717651367,1.2401723226969334,0.015242155208144077,615.2195615768433,618.3168489933014
airfoil_self_noise,regression,catboost,embed-only,1503,5,57,57,RMSE,0.8975385766269695,0.9167406931194618,0.01920211649249237,2.1394196297005585,R2_Score,0.9835905950772067,0.9828809522415762,-0.000709642835630464,-0.07214819246769646,1000,26,11,10.269171723492333,1.1656907830554286,9.103480940436905,88.64863871748557,0.7864355680299402,99.99999999999999,0.0,100.0,0.0,95.13814677719802,97.39497508637413,0.8622298240661621,0.0016293525695800781,0.7173293045475558,0.005413131460398931,420.3887391090393,422.834308385849
airfoil_self_noise,regression,catboost,raw-only,1503,5,57,5,RMSE,0.8975385766269695,1.4136003721667567,0.5160617955397873,57.49745013514559,R2_Score,0.9835905950772067,0.9592957379183209,-0.024294857158885796,-2.4700172287616047,1000,26,22,7.969229033952813,1.3408424252712319,6.6283866086815815,83.1747535481966,1.054262861559446,0.0,100.00000000000001,0.0,100.0,100.00000000000001,100.00000000000001,2.234308958053589,0.005995750427246094,1.8588260882309393,0.019919436635369082,450.0319881439209,453.79679679870605
airfoil_self_noise,regression,lightgbm,combined,1503,5,57,62,RMSE,0.8975385766269695,0.9555471528397019,0.05800857621273248,6.463073312206136,R2_Score,0.9835905950772067,0.9814009470918041,-0.002189647985402554,-0.22261782456660012,228,26,19,1.232668226440313,1.124144754971948,0.10852347146836494,8.803948146027738,0.8500214484063902,93.67394000861626,6.326059991383743,100.0,100.0,83.11584971260847,93.41012320939576,0.12894392013549805,0.0023508071899414062,0.10727447598627125,0.007809990664257164,66.12222790718079,68.42008519172668
airfoil_self_noise,regression,lightgbm,embed-only,1503,5,57,57,RMSE,0.8975385766269695,0.9769897775607916,0.07945120093382219,8.852121012158266,R2_Score,0.9835905950772067,0.9805568501417877,-0.0030337449354189694,-0.3084357405004301,930,26,25,1.226879791756136,1.1771280008685032,0.04975179088763282,4.055147963307709,0.8299775188764124,100.00000000000006,0.0,100.0,0.0,96.74907762889592,98.96976361496625,0.23742318153381348,0.0015993118286132812,0.19752344553561854,0.005313328334263393,78.3015079498291,80.04298734664917
airfoil_self_noise,regression,lightgbm,raw-only,1503,5,57,5,RMSE,0.8975385766269695,1.4960036093260016,0.5984650326990322,66.67847469555208,R2_Score,0.9835905950772067,0.9544118606725345,-0.029178734404672224,-2.966552806697165,975,26,13,1.5653365251686524,1.4466780890353532,0.11865843613329918,7.580378674196892,1.0340957125600339,0.0,99.99999999999999,0.0,100.0,99.99999999999999,99.99999999999999,1.9119153022766113,0.009378671646118164,1.5906117323432707,0.031158377561854366,168.73504948616028,172.198312997818
airfoil_self_noise,regression,xgboost,combined,1503,5,57,62,RMSE,0.8975385766269695,0.9350450599040321,0.03750648327706263,4.178815736033916,R2_Score,0.9835905950772067,0.9821905025620855,-0.0014000925151211874,-0.14234504906091416,628,26,15,1.2816052895280994,1.1636548385419667,0.11795045098613266,9.203336780044289,0.8035415906280443,99.17672524526108,0.8232747547389283,100.0,100.0,96.56776852339688,99.09789253733658,0.726269006729126,0.0015683174133300781,0.604217143701436,0.005210356854917203,335.5271677970886,338.0516896247864
airfoil_self_noise,regression,xgboost,embed-only,1503,5,57,57,RMSE,0.8975385766269695,0.9453372415693512,0.04779866494238172,5.325527636039154,R2_Score,0.9835905950772067,0.9817962811743816,-0.0017943139028251398,-0.18242487390643417,1000,26,7,1.2877858919602958,1.1525442036001907,0.13524168836010508,10.501876841827894,0.8202177743954728,99.99999999999997,0.0,100.0,0.0,97.18411539986461,99.40950510640221,0.7701418399810791,0.0012297630310058594,0.6407170049759394,0.004085591465135745,284.24858570098877,286.50019550323486
airfoil_self_noise,regression,xgboost,raw-only,1503,5,57,5,RMSE,0.8975385766269695,1.6314255050743638,0.7338869284473943,81.7666167849194,R2_Score,0.9835905950772067,0.945784798095739,-0.03780579698146769,-3.8436517358627382,1000,26,22,1.6669202549769935,1.4271693574118924,0.23975089756510104,14.382865457976573,1.1431197682333096,0.0,100.00000000000001,0.0,100.0,100.00000000000001,100.00000000000001,0.5820467472076416,0.00516510009765625,0.4842319028349764,0.017159800988891197,163.99131798744202,166.05980491638184
amazon_employee_access,binary,catboost,combined,32769,9,52,61,1-AUROC,0.14683623001078916,0.11673122322754315,-0.030105006783246013,-20.502437839104132,Accuracy,0.9490387549588037,0.9539212694537686,0.004882514494964907,0.5144694533762058,648,26,10,0.1421484550464025,0.09281268233673479,0.04933577270966771,34.70721696803718,1.2577076783971097,77.06455565402113,22.9354443459789,100.0,100.0,26.840720758547832,38.15571024329211,14.166792631149292,0.02299666404724121,0.5404078821723933,0.0035087982983279236,1719.5685410499573,1735.6144289970398
