feature_name,raw_gain,percentage_share
pca_embed_407,10.307111241714775,10.307111241714786
pca_embed_202,9.009354806493581,9.009354806493592
pca_embed_509,5.606236844766257,5.606236844766263
pca_embed_179,5.377178344381698,5.377178344381704
pca_embed_354,3.4088015176568756,3.4088015176568796
pca_embed_132,3.2726927133730976,3.2726927133731016
pca_embed_331,2.8487526951668745,2.8487526951668776
pca_embed_398,1.8678822204788672,1.8678822204788694
pca_embed_188,1.3068529680520622,1.3068529680520637
pca_embed_224,0.9922253557330144,0.9922253557330155
pca_embed_69,0.9829810880774664,0.9829810880774675
pca_embed_262,0.9328827671390026,0.9328827671390036
pca_embed_366,0.93281252981092,0.9328125298109211
pca_embed_507,0.910300898362009,0.91030089836201
pca_embed_477,0.891568700098192,0.891568700098193
pca_embed_33,0.786525640585856,0.7865256405858568
pca_embed_311,0.7677722339782374,0.7677722339782382
pca_embed_272,0.7170143906841439,0.7170143906841447
pca_embed_150,0.6856000690079206,0.6856000690079214
pca_embed_178,0.6411603194373163,0.641160319437317
pca_embed_192,0.6401889649834781,0.6401889649834789
pca_embed_176,0.6385484898148659,0.6385484898148666
pca_embed_131,0.6299298534073196,0.6299298534073202
pca_embed_464,0.6058852690204282,0.6058852690204288
pca_embed_189,0.5772520077705006,0.5772520077705012
pca_embed_112,0.577103565937739,0.5771035659377397
pca_embed_442,0.5709294104064621,0.5709294104064627
pca_embed_478,0.5491279529556373,0.549127952955638
pca_embed_186,0.5388442985068581,0.5388442985068587
pca_embed_351,0.48437965646289843,0.48437965646289893
pca_embed_473,0.47004670795895087,0.47004670795895137
pca_embed_434,0.46075765147109626,0.46075765147109676
pca_embed_115,0.4560255781323309,0.4560255781323314
pca_embed_67,0.45292429893940483,0.4529242989394054
pca_embed_75,0.4308520866291918,0.4308520866291922
pca_embed_306,0.41976556163187523,0.4197655616318757
pca_embed_420,0.3982993962442775,0.39829939624427796
pca_embed_99,0.37295934195719166,0.3729593419571921
pca_embed_214,0.372750799813468,0.37275079981346837
pca_embed_108,0.3673163527003467,0.36731635270034707
pca_embed_326,0.36360210987196123,0.3636021098719616
pca_embed_241,0.353290244637397,0.3532902446373974
pca_embed_438,0.3493956696968212,0.34939566969682156
pca_embed_314,0.34930781469512145,0.34930781469512184
pca_embed_334,0.3368216736464452,0.3368216736464456
pca_embed_263,0.32171796290652394,0.3217179629065243
pca_embed_180,0.3213878185059543,0.3213878185059547
pca_embed_68,0.31924148777311195,0.31924148777311234
pca_embed_144,0.31616885598491395,0.31616885598491434
pca_embed_483,0.31030915811423376,0.3103091581142341
pca_embed_257,0.30854825164227545,0.3085482516422758
pca_embed_343,0.305614682208095,0.30561468220809535
pca_embed_413,0.3038314932292534,0.30383149322925374
pca_embed_443,0.2927780401207181,0.29277804012071845
pca_embed_137,0.2901000265406107,0.290100026540611
pca_embed_226,0.2892628537133183,0.2892628537133186
pca_embed_415,0.2864786355926212,0.28647863559262154
pca_embed_210,0.2854439281690443,0.2854439281690446
pca_embed_9,0.27892254029507557,0.2789225402950759
pca_embed_54,0.2782842411355833,0.27828424113558364
pca_embed_119,0.27558705832967534,0.27558705832967567
pca_embed_164,0.2659905019613744,0.2659905019613747
pca_embed_90,0.25966519368619884,0.2596651936861991
pca_embed_307,0.2590319420777485,0.25903194207774877
pca_embed_229,0.25711175703745826,0.2571117570374586
pca_embed_81,0.2537571870700234,0.25375718707002376
pca_embed_7,0.2474088369121945,0.2474088369121948
pca_embed_84,0.2422826271178668,0.24228262711786705
pca_embed_211,0.24171547838170188,0.24171547838170215
pca_embed_422,0.24122939644236946,0.24122939644236974
pca_embed_86,0.2353417083099334,0.23534170830993364
pca_embed_29,0.2320847122557936,0.23208471225579386
pca_embed_194,0.23175678665512053,0.23175678665512078
pca_embed_449,0.2258088843156973,0.22580888431569754
pca_embed_390,0.22389011731010713,0.2238901173101074
pca_embed_279,0.21828163270715184,0.21828163270715212
