feature_name,raw_gain,percentage_share
age_in_days,24011986241.103516,28.361036157969394
pca_embed_0,22281496782.287903,26.31712052268378
km,13533088017.57434,15.984200338179496
pca_embed_1,5950113152.947754,7.027797391699873
pca_embed_2,2333123571.0801086,2.755698812085138
pca_embed_4,988117799.3268433,1.1670856527091635
pca_embed_6,756509734.0013428,0.8935287445376225
pca_embed_3,688953712.9998779,0.8137369799133632
pca_embed_5,633841042.7533569,0.7486423051984409
pca_embed_8,569118362.3994274,0.6721970557581292
pca_embed_7,480634824.7941742,0.5676873836214729
pca_embed_10,432954845.9064102,0.5113716090050309
pca_embed_51,356214940.34677124,0.4207325750457953
model,356045292.14367676,0.4205322001674414
pca_embed_11,352104368.12960815,0.4158774961651759
pca_embed_12,348510679.83776855,0.4116329192042385
pca_embed_9,316019287.62939453,0.3732566874343292
pca_embed_28,313009959.3791504,0.3697023097806274
pca_embed_49,304368750.99328613,0.35949600610298627
pca_embed_19,303980686.12170124,0.3590376549385242
pca_embed_41,289514812.2926636,0.3419517226627648
pca_embed_50,289099273.44784546,0.3414609214402173
pca_embed_48,284630940.21881104,0.33618328388861934
pca_embed_16,280767082.0454407,0.33161960388880996
pca_embed_21,278289732.8440628,0.3286935573064609
pca_embed_17,271999310.32940674,0.32126381373607366
pca_embed_18,270320120.08654785,0.3192804886285359
pca_embed_43,269101101.1458435,0.3178406810296383
pca_embed_31,266470150.618927,0.31473321285626504
pca_embed_46,266282055.38354492,0.3145110498199277
pca_embed_20,263444402.18481445,0.3111594409956977
pca_embed_47,258894514.72155762,0.30578547811047707
pca_embed_35,258393337.59606934,0.3051935278055419
pca_embed_15,258063537.3093872,0.3048039941050982
pca_embed_30,255028513.61993408,0.3012192670553413
pca_embed_42,253564474.8446045,0.2994900616398928
pca_embed_34,250805705.08067942,0.29623162361479266
pca_embed_14,250119227.64611816,0.2954208114167624
pca_embed_29,246973818.91833496,0.29170570639527327
pca_embed_40,241246645.68048096,0.2849412277865154
pca_embed_27,233861525.44683838,0.27621851489328736
pca_embed_53,231877860.85734558,0.27387556905852817
pca_embed_33,230453167.90014648,0.2721928357741003
pca_embed_44,229072349.29019928,0.2705619233568146
pca_embed_38,227745630.13694763,0.268994908887498
pca_embed_24,226046443.11541748,0.2669879651855948
pca_embed_32,224839074.48625183,0.2655619180021615
pca_embed_25,219079525.34749895,0.2587591995707243
lon,217622587.5807495,0.257038381298225
pca_embed_22,216888680.493042,0.25617154899030736
pca_embed_36,216692249.4790039,0.25593954039944183
pca_embed_52,210290363.90393066,0.2483781455839211
pca_embed_45,201889652.59570312,0.23845589780429077
pca_embed_26,201874185.07855225,0.23843762881109776
pca_embed_23,200092967.30184937,0.2363337969471675
pca_embed_13,196953304.70892334,0.23262547880023413
pca_embed_37,187014146.59558105,0.22088614079621063
pca_embed_39,181240048.59344482,0.21406623841187883
lat,178081551.69000244,0.21033567468491712
engine_power,11337805.80078125,0.013391308700550657
previous_owners,9251480.0,0.010927107660322916
