number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2554854429847049,2026-06-24 16:07:28.167478,2026-06-24 16:07:30.808797,0 days 00:00:02.641319,,,,,,,,,,,,,,100,{},COMPLETE
1,0.24931928960432104,2026-06-24 16:07:30.826796,2026-06-24 16:07:33.137977,0 days 00:00:02.311181,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,377,,COMPLETE
2,0.2526521519751257,2026-06-24 16:07:33.149845,2026-06-24 16:07:35.488751,0 days 00:00:02.338906,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,562,,COMPLETE
3,0.25347280656585625,2026-06-24 16:07:35.497157,2026-06-24 16:07:37.398702,0 days 00:00:01.901545,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,199,,COMPLETE
4,0.25492842044241204,2026-06-24 16:07:37.407147,2026-06-24 16:07:38.540547,0 days 00:00:01.133400,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,215,,COMPLETE
5,0.25483271131599283,2026-06-24 16:07:38.548866,2026-06-24 16:07:42.510758,0 days 00:00:03.961892,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,203,,COMPLETE
6,0.25526226504762894,2026-06-24 16:07:42.519261,2026-06-24 16:07:44.254392,0 days 00:00:01.735131,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,210,,COMPLETE
7,0.2541885447004696,2026-06-24 16:07:44.263268,2026-06-24 16:07:53.313804,0 days 00:00:09.050536,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,364,,COMPLETE
8,0.25818902056598114,2026-06-24 16:07:53.324758,2026-06-24 16:08:00.449899,0 days 00:00:07.125141,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,235,,COMPLETE
9,0.2599448074120132,2026-06-24 16:08:00.459854,2026-06-24 16:08:06.925309,0 days 00:00:06.465455,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,137,,COMPLETE
