number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.19542853886845346,2026-06-24 18:31:37.496983,2026-06-24 18:31:40.937612,0 days 00:00:03.440629,,,,,,,,,,,,,,100,{},COMPLETE
1,0.19460642312294507,2026-06-24 18:31:40.951637,2026-06-24 18:31:56.893244,0 days 00:00:15.941607,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,0.19507471168041524,2026-06-24 18:31:56.906191,2026-06-24 18:32:01.239336,0 days 00:00:04.333145,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,546,,COMPLETE
3,0.1918038401333092,2026-06-24 18:32:01.249686,2026-06-24 18:32:21.900405,0 days 00:00:20.650719,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.1933133645880314,2026-06-24 18:32:21.913163,2026-06-24 18:32:26.599519,0 days 00:00:04.686356,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,495,,COMPLETE
5,0.19150109756951117,2026-06-24 18:32:26.608572,2026-06-24 18:32:59.344154,0 days 00:00:32.735582,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.197499144012107,2026-06-24 18:32:59.358084,2026-06-24 18:33:06.953946,0 days 00:00:07.595862,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,391,,COMPLETE
7,0.19426818583038286,2026-06-24 18:33:06.962601,2026-06-24 18:33:44.663760,0 days 00:00:37.701159,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,841,,COMPLETE
8,0.1935200393580888,2026-06-24 18:33:44.672609,2026-06-24 18:34:23.702814,0 days 00:00:39.030205,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.19263742679672546,2026-06-24 18:34:23.711709,2026-06-24 18:34:42.676535,0 days 00:00:18.964826,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,253,,COMPLETE
