number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.1421484550464025,2026-06-24 00:11:24.621819,2026-06-24 00:11:32.669426,0 days 00:00:08.047607,,,,,,,,,,,,,,100,{},COMPLETE
1,0.11932356782026599,2026-06-24 00:11:32.683644,2026-06-24 00:12:42.074385,0 days 00:01:09.390741,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,0.11863773924186805,2026-06-24 00:12:42.086582,2026-06-24 00:13:08.469420,0 days 00:00:26.382838,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,706,,COMPLETE
3,0.13362405429046098,2026-06-24 00:13:08.481491,2026-06-24 00:13:46.446177,0 days 00:00:37.964686,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.10871001487577558,2026-06-24 00:13:46.454610,2026-06-24 00:14:06.432794,0 days 00:00:19.978184,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,502,,COMPLETE
5,0.13098710012038606,2026-06-24 00:14:06.444813,2026-06-24 00:15:42.094199,0 days 00:01:35.649386,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.11802362742001626,2026-06-24 00:15:42.102213,2026-06-24 00:16:14.881512,0 days 00:00:32.779299,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,591,,COMPLETE
7,0.14106991469237007,2026-06-24 00:16:14.889926,2026-06-24 00:17:19.128776,0 days 00:01:04.238850,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,548,,COMPLETE
8,0.13791254351313864,2026-06-24 00:17:19.137326,2026-06-24 00:18:43.672448,0 days 00:01:24.535122,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.1264584411791735,2026-06-24 00:18:43.680811,2026-06-24 00:19:26.184320,0 days 00:00:42.503509,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,512,,COMPLETE
10,0.09281268233673479,2026-06-24 00:19:26.194048,2026-06-24 00:20:40.814421,0 days 00:01:14.620373,Plain,Bernoulli,0.9960251846987156,8.0,SymmetricTree,0.004741852087302937,1.0,0.034321113130611855,254.0,5.0,0.11435780773318148,8.0,0.701799154886745,648,,COMPLETE
11,0.0932312996731155,2026-06-24 00:20:40.826689,2026-06-24 00:21:43.024595,0 days 00:01:02.197906,Plain,Bernoulli,0.99449267934606,8.0,SymmetricTree,0.00603023340415315,1.0,0.036695966425610134,254.0,5.0,0.10124160009401961,8.0,0.7061529043360109,682,,COMPLETE
12,0.09768632087423579,2026-06-24 00:21:43.033074,2026-06-24 00:23:01.770060,0 days 00:01:18.736986,Plain,Bernoulli,0.9985971110940465,8.0,SymmetricTree,0.0031927310681152976,1.0,0.033569969081260496,254.0,5.0,0.11196603529239658,8.0,0.7021348110474194,787,,COMPLETE
13,0.09928401205682946,2026-06-24 00:23:01.778637,2026-06-24 00:24:29.136503,0 days 00:01:27.357866,Plain,Bernoulli,0.9995843094243464,8.0,SymmetricTree,0.002863226008660282,1.0,0.034648144591421466,254.0,5.0,0.1882966397060365,8.0,0.7512338223244978,1000,,COMPLETE
14,0.0983350708014149,2026-06-24 00:24:29.144979,2026-06-24 00:25:39.729040,0 days 00:01:10.584061,Plain,Bernoulli,0.9730708379780038,8.0,SymmetricTree,0.13349059801280933,4.0,0.03305932801352535,254.0,4.0,0.10302065088161232,11.0,0.7672461879548412,701,,COMPLETE
15,0.10360541632051534,2026-06-24 00:25:39.737809,2026-06-24 00:27:26.548820,0 days 00:01:46.811011,Plain,Bernoulli,0.9727917492398599,8.0,SymmetricTree,0.0009713105664855173,2.0,0.022313835168824455,254.0,3.0,0.15841407678741484,11.0,0.7125135905981228,981,,COMPLETE
16,0.11053785362465818,2026-06-24 00:27:26.557169,2026-06-24 00:28:16.251028,0 days 00:00:49.693859,Plain,Bernoulli,0.980594200172791,7.0,SymmetricTree,0.010536137407663909,1.0,0.046690197585704564,254.0,5.0,0.27783768907341183,11.0,0.7609524784084656,602,,COMPLETE
17,0.10964513911429796,2026-06-24 00:28:16.259885,2026-06-24 00:28:54.400037,0 days 00:00:38.140152,Plain,Bernoulli,0.9819966349404883,6.0,SymmetricTree,0.0005802115144907408,5.0,0.05225921386113642,254.0,4.0,0.1356537123867318,8.0,0.7387239172108682,555,,COMPLETE
18,0.10122570178974866,2026-06-24 00:28:54.408753,2026-06-24 00:30:57.548697,0 days 00:02:03.139944,Plain,Bernoulli,0.9542037757549177,8.0,SymmetricTree,0.009060217722823836,1.0,0.019128265054335375,254.0,5.0,0.24633989109409207,13.0,0.7959983171877327,1000,,COMPLETE
19,0.11183910491762616,2026-06-24 00:30:57.557240,2026-06-24 00:32:08.912769,0 days 00:01:11.355529,Plain,Bernoulli,0.852253181743853,6.0,SymmetricTree,0.3119236143289955,2.0,0.02759090610168855,254.0,3.0,0.34182275078298746,10.0,0.7004012108247599,1000,,COMPLETE
