number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,5005.177584753541,2026-06-24 21:54:56.847013,2026-06-24 21:54:57.957240,0 days 00:00:01.110227,,,,,,,,,,,,11,{},COMPLETE
1,4850.83612791433,2026-06-24 21:54:57.972900,2026-06-24 21:55:15.085589,0 days 00:00:17.112689,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,312,,COMPLETE
2,4745.976390588765,2026-06-24 21:55:15.102846,2026-06-24 21:55:16.021961,0 days 00:00:00.919115,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,87,,COMPLETE
3,4855.357728633326,2026-06-24 21:55:16.034053,2026-06-24 21:55:24.348370,0 days 00:00:08.314317,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,211,,COMPLETE
4,4694.649615533379,2026-06-24 21:55:24.357367,2026-06-24 21:55:27.553652,0 days 00:00:03.196285,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,405,,COMPLETE
5,4701.121621765336,2026-06-24 21:55:27.570112,2026-06-24 21:55:29.294609,0 days 00:00:01.724497,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,172,,COMPLETE
6,4710.434636861497,2026-06-24 21:55:29.303101,2026-06-24 21:55:32.435021,0 days 00:00:03.131920,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,280,,COMPLETE
7,4688.959964112068,2026-06-24 21:55:32.444066,2026-06-24 21:55:37.113455,0 days 00:00:04.669389,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,878,,COMPLETE
8,4745.674364178394,2026-06-24 21:55:37.125765,2026-06-24 21:55:40.057906,0 days 00:00:02.932141,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,317,,COMPLETE
9,4735.728870499665,2026-06-24 21:55:40.069264,2026-06-24 21:55:42.231162,0 days 00:00:02.161898,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,173,,COMPLETE
10,4731.431633387418,2026-06-24 21:55:42.239580,2026-06-24 21:55:46.476543,0 days 00:00:04.236963,0.8560354009870226,0.9630659181130071,depthwise,0.005461221300406469,31.0,8.0,9.0,0.05431856977726699,4.7988577526525065,0.08014213586217389,0.9729161367647149,744,,COMPLETE
11,4801.623363995841,2026-06-24 21:55:46.485469,2026-06-24 21:55:56.024227,0 days 00:00:09.538758,0.8167265665612355,0.7235303726679885,depthwise,0.005166571376786263,14.0,7.0,127.0,0.09577630678348173,1.8141903773623267,2.581529512362347,0.7411359388715663,826,,COMPLETE
12,4732.84205788904,2026-06-24 21:55:56.033466,2026-06-24 21:55:59.636489,0 days 00:00:03.603023,0.9087718335040773,0.7139841381087227,lossguide,0.008753758211815874,27.0,5.0,9.0,0.0933205035155776,1.2194504168217553,2.819880703393326,0.9942255032714351,554,,COMPLETE
13,4926.417892339256,2026-06-24 21:55:59.645998,2026-06-24 21:56:09.728578,0 days 00:00:10.082580,0.7502549709798862,0.8931158216322639,depthwise,0.008590913812408622,17.0,10.0,166.0,0.2717616882812172,0.032701286192916124,1.6717470023119254,0.8919339318126805,470,,COMPLETE
14,4733.3791153418615,2026-06-24 21:56:09.737242,2026-06-24 21:56:12.042522,0 days 00:00:02.305280,0.6043956756975085,0.6060478154404126,lossguide,0.041314384168676443,13.0,6.0,21.0,4.76737623850464,2.7547199941876395,4.897130016304546,0.7742394970464845,138,,COMPLETE
15,4738.065710526775,2026-06-24 21:56:12.052059,2026-06-24 21:56:14.935680,0 days 00:00:02.883621,0.7731497597081196,0.734297612710455,lossguide,0.009412506298259876,36.0,4.0,62.0,0.03378122905269283,3.9610899478446804,0.06599475398317933,0.9285475947304194,388,,COMPLETE
16,4696.639995289877,2026-06-24 21:56:14.944012,2026-06-24 21:56:19.693452,0 days 00:00:04.749440,0.9100771856902454,0.6700340162317235,depthwise,0.006612653861728934,11.0,8.0,18.0,0.21847949371134198,1.0959681739818286,3.3389954686755052,0.6997108097658562,693,,COMPLETE
17,4787.834517646042,2026-06-24 21:56:19.702627,2026-06-24 21:56:21.250999,0 days 00:00:01.548372,0.6708186380797427,0.9117712809246714,depthwise,0.0356863977250977,21.0,6.0,803.0,1.3499528466711743,2.2907685625699266,2.018522493612482,0.8245553162886536,100,,COMPLETE
18,4933.447319264184,2026-06-24 21:56:21.261065,2026-06-24 21:56:26.670458,0 days 00:00:05.409393,0.9984901537620983,0.7504067946464151,lossguide,0.09056044889450796,41.0,9.0,254.0,0.021193013199747167,4.05463814865061,0.8427578245556411,0.60344462613189,48,,COMPLETE
