number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,5022.004084911247,2026-06-24 21:51:51.549872,2026-06-24 21:51:52.635999,0 days 00:00:01.086127,,,,,,,,,,,,9,{},COMPLETE
1,4755.8063394313895,2026-06-24 21:51:52.649936,2026-06-24 21:52:11.671222,0 days 00:00:19.021286,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,326,,COMPLETE
2,4672.699216649627,2026-06-24 21:52:11.684184,2026-06-24 21:52:12.712041,0 days 00:00:01.027857,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,94,,COMPLETE
3,4786.384374734696,2026-06-24 21:52:12.724676,2026-06-24 21:52:21.489420,0 days 00:00:08.764744,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,211,,COMPLETE
4,4654.087155317209,2026-06-24 21:52:21.498257,2026-06-24 21:52:25.026943,0 days 00:00:03.528686,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,423,,COMPLETE
5,4681.261783420519,2026-06-24 21:52:25.039451,2026-06-24 21:52:27.163031,0 days 00:00:02.123580,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,182,,COMPLETE
6,4653.263816149933,2026-06-24 21:52:27.172423,2026-06-24 21:52:31.014129,0 days 00:00:03.841706,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,285,,COMPLETE
7,4652.37547563885,2026-06-24 21:52:31.027642,2026-06-24 21:52:36.254503,0 days 00:00:05.226861,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,4685.853610782801,2026-06-24 21:52:36.267124,2026-06-24 21:52:39.349327,0 days 00:00:03.082203,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,325,,COMPLETE
9,4696.229263345246,2026-06-24 21:52:39.358721,2026-06-24 21:52:41.987936,0 days 00:00:02.629215,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,205,,COMPLETE
10,4698.8344466882645,2026-06-24 21:52:41.996955,2026-06-24 21:52:46.913526,0 days 00:00:04.916571,0.8560354009870226,0.9630659181130071,depthwise,0.005461221300406469,31.0,8.0,9.0,0.05431856977726699,4.7988577526525065,0.08014213586217389,0.9729161367647149,789,,COMPLETE
11,4634.455032905855,2026-06-24 21:52:46.922080,2026-06-24 21:52:51.144056,0 days 00:00:04.221976,0.7885565513179769,0.7332147104128045,depthwise,0.005211835010956117,46.0,6.0,8.0,4.6723067682627075,1.73249321885562,2.4885972155010148,0.7304524490586365,1000,,COMPLETE
12,4650.27385523977,2026-06-24 21:52:51.156014,2026-06-24 21:52:56.297935,0 days 00:00:05.141921,0.848831572480745,0.6908556046603515,depthwise,0.005291748264435089,36.0,7.0,9.0,4.604188492268403,1.7700268457430999,2.3079857192597837,0.9862778301767895,1000,,COMPLETE
13,4662.553405303601,2026-06-24 21:52:56.307003,2026-06-24 21:53:00.357607,0 days 00:00:04.050604,0.7907468196044277,0.6947063852921647,depthwise,0.007984398308113047,40.0,6.0,17.0,4.95474195887851,2.6867592942480485,2.5418087033685075,0.98817676976149,515,,COMPLETE
14,4643.530136121979,2026-06-24 21:53:00.366372,2026-06-24 21:53:03.781609,0 days 00:00:03.415237,0.7706566560531679,0.7285385269246549,depthwise,0.007199692529840125,95.0,7.0,8.0,1.9767124478654228,3.8556102527145093,2.320886063575154,0.6022023307346158,682,,COMPLETE
15,4641.783264603869,2026-06-24 21:53:03.790434,2026-06-24 21:53:08.317754,0 days 00:00:04.527320,0.7597592700213138,0.7266404017195321,depthwise,0.008447258584524124,95.0,6.0,18.0,0.11367183471138477,4.185501079242929,3.332711542974665,0.601470036480366,574,,COMPLETE
