number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.3681104608754522,2026-06-24 16:26:58.579495,2026-06-24 16:27:04.999638,0 days 00:00:06.420143,,,,,,,,,,,,8,{},COMPLETE
1,0.3498735091926308,2026-06-24 16:27:05.017326,2026-06-24 16:27:48.200809,0 days 00:00:43.183483,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,89,,COMPLETE
2,0.3416729031343162,2026-06-24 16:27:48.213539,2026-06-24 16:27:54.826398,0 days 00:00:06.612859,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,62,,COMPLETE
3,0.33957980331979587,2026-06-24 16:27:54.838727,2026-06-24 16:28:35.163998,0 days 00:00:40.325271,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,263,,COMPLETE
4,0.3582008483786505,2026-06-24 16:28:35.176287,2026-06-24 16:28:49.410758,0 days 00:00:14.234471,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,225,,COMPLETE
5,0.33605472173044904,2026-06-24 16:28:49.420116,2026-06-24 16:29:03.503707,0 days 00:00:14.083591,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,271,,COMPLETE
6,0.35929460617716646,2026-06-24 16:29:03.516590,2026-06-24 16:29:12.223690,0 days 00:00:08.707100,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,65,,COMPLETE
7,0.34257128679825644,2026-06-24 16:29:12.233263,2026-06-24 16:29:47.777485,0 days 00:00:35.544222,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.3652706413393888,2026-06-24 16:29:47.786018,2026-06-24 16:29:56.639565,0 days 00:00:08.853547,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,86,,COMPLETE
9,0.3423925314904519,2026-06-24 16:29:56.648995,2026-06-24 16:30:12.596734,0 days 00:00:15.947739,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,173,,COMPLETE
10,0.3334249844513453,2026-06-24 16:30:12.607600,2026-06-24 16:30:20.989776,0 days 00:00:08.382176,0.8201989861865416,0.9630659181130071,lossguide,0.08841659637313287,8.0,7.0,9.0,3.857346839423388,4.7988577526525065,2.588720128252829,0.9729161367647149,140,,COMPLETE
11,0.3336542254660776,2026-06-24 16:30:21.002310,2026-06-24 16:30:32.578656,0 days 00:00:11.576346,0.8217490968503663,0.9973928488427499,lossguide,0.08544073803822434,8.0,7.0,8.0,4.8053033036668475,4.992295492373733,2.623266224696257,0.9969682344023094,271,,COMPLETE
12,0.33432901972293483,2026-06-24 16:30:32.591567,2026-06-24 16:30:44.297312,0 days 00:00:11.705745,0.8184711608541513,0.9984066126989741,lossguide,0.09901784592949069,10.0,7.0,9.0,4.653580379762918,4.9549641603581165,2.5983143768246766,0.9979430229675567,256,,COMPLETE
