number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.9133804469738935,2026-06-25 10:37:27.637739,2026-06-25 10:37:28.228473,0 days 00:00:00.590734,,,,,,,,,,,,18,{},COMPLETE
1,0.8492306944920243,2026-06-25 10:37:28.244661,2026-06-25 10:37:38.880928,0 days 00:00:10.636267,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,1000,,COMPLETE
2,0.8617826884977225,2026-06-25 10:37:38.895590,2026-06-25 10:37:40.187287,0 days 00:00:01.291697,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,303,,COMPLETE
3,0.8565009421898022,2026-06-25 10:37:40.197562,2026-06-25 10:37:45.666933,0 days 00:00:05.469371,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,377,,COMPLETE
4,0.8627086825462096,2026-06-25 10:37:45.678300,2026-06-25 10:37:49.786949,0 days 00:00:04.108649,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,1000,,COMPLETE
5,0.8727110276232328,2026-06-25 10:37:49.796939,2026-06-25 10:37:52.215757,0 days 00:00:02.418818,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,450,,COMPLETE
6,0.8578860762393136,2026-06-25 10:37:52.225636,2026-06-25 10:37:58.078428,0 days 00:00:05.852792,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,1000,,COMPLETE
7,0.8834556944089851,2026-06-25 10:37:58.088753,2026-06-25 10:38:01.567118,0 days 00:00:03.478365,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.8550254983398476,2026-06-25 10:38:01.577208,2026-06-25 10:38:05.878644,0 days 00:00:04.301436,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,1000,,COMPLETE
9,0.8526451009647754,2026-06-25 10:38:05.889953,2026-06-25 10:38:08.513217,0 days 00:00:02.623264,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,449,,COMPLETE
10,0.8669573395185854,2026-06-25 10:38:08.523013,2026-06-25 10:38:10.095820,0 days 00:00:01.572807,0.8262452362725613,0.7202259292197385,lossguide,0.0864853073450281,8.0,7.0,971.0,0.05528731777524736,4.7988577526525065,2.58248067449815,0.9729161367647149,177,,COMPLETE
11,0.8493538189677092,2026-06-25 10:38:10.107034,2026-06-25 10:38:12.981533,0 days 00:00:02.874499,0.6046474205309514,0.9934451536735682,depthwise,0.031790458723690476,29.0,10.0,366.0,0.04042693539277767,1.573844819665746,2.6859221413477004,0.6143298441164314,322,,COMPLETE
12,0.8502326791398026,2026-06-25 10:38:12.991372,2026-06-25 10:38:15.910927,0 days 00:00:02.919555,0.6832384449578339,0.9984066126989741,depthwise,0.03789339775622382,31.0,10.0,706.0,0.07468257012566243,1.2194504168217553,2.9786214466713585,0.6134343539737889,290,,COMPLETE
13,0.8473534896790703,2026-06-25 10:38:15.921691,2026-06-25 10:38:25.107511,0 days 00:00:09.185820,0.6027237182119441,0.906342970221233,depthwise,0.00721580146971962,11.0,10.0,222.0,0.05090057180402597,0.03125443121077187,1.8369576982113585,0.7101292839767273,1000,,COMPLETE
14,0.8467944229432915,2026-06-25 10:38:25.121722,2026-06-25 10:38:42.592736,0 days 00:00:17.471014,0.7553082698269054,0.9080806342646732,lossguide,0.006839572179807372,11.0,8.0,140.0,0.13925071458840985,0.1860476378156579,1.7651013795169896,0.7151637197860257,1000,,COMPLETE
15,0.84510028579011,2026-06-25 10:38:42.607494,2026-06-25 10:39:00.304333,0 days 00:00:17.696839,0.7552457504599004,0.8937243027997998,lossguide,0.006461442698640001,13.0,8.0,162.0,0.0177389052815151,0.1361924100533458,1.692483378996399,0.7149183124281455,1000,,COMPLETE
16,0.8453553747626469,2026-06-25 10:39:00.318548,2026-06-25 10:39:11.204962,0 days 00:00:10.886414,0.7754902128054414,0.8966336264950506,lossguide,0.008234002928011781,12.0,7.0,141.0,0.012989420862244742,1.0230393593771117,1.6523239248085557,0.7048543537438583,817,,COMPLETE
17,0.8493065093704913,2026-06-25 10:39:11.214435,2026-06-25 10:39:23.196751,0 days 00:00:11.982316,0.800701658248275,0.8936573707803287,lossguide,0.008726407166439108,13.0,7.0,166.0,0.012687847771528576,1.006897968252322,0.2160999276199509,0.691346484168823,1000,,COMPLETE
18,0.8574730230166259,2026-06-25 10:39:23.206707,2026-06-25 10:39:31.415737,0 days 00:00:08.209030,0.7733550200092153,0.8599414945607518,lossguide,0.009630279034582587,28.0,6.0,56.0,0.014655394982538922,2.5868110908138124,1.2004684565193997,0.7631694759493937,1000,,COMPLETE
19,0.8632659268086247,2026-06-25 10:39:31.425446,2026-06-25 10:39:41.329337,0 days 00:00:09.903891,0.8801151332999179,0.9402468530565209,lossguide,0.005009749281998703,12.0,7.0,90.0,0.0013233246005092813,3.6480941407195875,2.0861886675229084,0.6690684258011768,1000,,COMPLETE
20,0.8515115399961664,2026-06-25 10:39:41.339020,2026-06-25 10:39:48.778890,0 days 00:00:07.439870,0.7600311509243382,0.7454844845669685,lossguide,0.009340043865248625,24.0,6.0,27.0,0.01689432034896908,0.8509440657820154,0.9203136191097778,0.8004707701111394,1000,,COMPLETE
21,0.8475536401141288,2026-06-25 10:39:48.789022,2026-06-25 10:40:07.741840,0 days 00:00:18.952818,0.7590135362325396,0.9067045253816454,lossguide,0.00673465198970211,11.0,8.0,151.0,0.11455557530018472,0.005830536785745938,1.7781939743653974,0.7284579562929656,1000,,COMPLETE
22,0.844549693517648,2026-06-25 10:40:07.752168,2026-06-25 10:40:24.421280,0 days 00:00:16.669112,0.7216033816870712,0.8669738162789407,lossguide,0.006405971020431168,14.0,8.0,174.0,0.17889245400984222,0.51061903173283,2.114055840621246,0.7159405617467796,1000,,COMPLETE
23,0.8490930576399494,2026-06-25 10:40:24.435711,2026-06-25 10:40:38.950186,0 days 00:00:14.514475,0.719511687972023,0.8595890577716534,lossguide,0.006150377055323257,15.0,8.0,263.0,0.003803015525801207,1.2268257370993016,2.169256080323548,0.6522905606042828,1000,,COMPLETE
24,0.8479395928854615,2026-06-25 10:40:38.960768,2026-06-25 10:40:50.729845,0 days 00:00:11.769077,0.815900212251207,0.9584716556236047,lossguide,0.010926324573952312,19.0,7.0,489.0,0.02942721347740326,0.6166260160535979,3.047506401690456,0.7547022479099309,810,,COMPLETE
25,0.8549693203592065,2026-06-25 10:40:50.740004,2026-06-25 10:41:06.360768,0 days 00:00:15.620764,0.8674987770776607,0.8417395500437918,lossguide,0.007358383741066924,14.0,9.0,193.0,0.009531933014969822,1.969389902400402,1.315542753576374,0.6941657637589779,1000,,COMPLETE
