number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,9.769849940355858,2026-06-25 12:51:57.275173,2026-06-25 12:52:07.216339,0 days 00:00:09.941166,,,,,,,,,,,,172,{},COMPLETE
1,9.240047864070842,2026-06-25 12:52:07.232626,2026-06-25 12:55:09.872575,0 days 00:03:02.639949,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,890,,COMPLETE
2,9.740522149681324,2026-06-25 12:55:09.908856,2026-06-25 12:55:32.099508,0 days 00:00:22.190652,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,1000,,COMPLETE
3,9.231391357808889,2026-06-25 12:55:32.109956,2026-06-25 12:57:11.726443,0 days 00:01:39.616487,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,1000,,COMPLETE
4,11.25334534346788,2026-06-25 12:57:11.740874,2026-06-25 12:57:38.251742,0 days 00:00:26.510868,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,1000,,COMPLETE
5,10.412109822146535,2026-06-25 12:57:38.262949,2026-06-25 12:58:07.100259,0 days 00:00:28.837310,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,1000,,COMPLETE
6,10.429354804185431,2026-06-25 12:58:07.110398,2026-06-25 12:58:40.414111,0 days 00:00:33.303713,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,1000,,COMPLETE
7,13.22566251868333,2026-06-25 12:58:40.426040,2026-06-25 12:59:03.870187,0 days 00:00:23.444147,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,10.374436033319384,2026-06-25 12:59:03.880717,2026-06-25 12:59:33.760590,0 days 00:00:29.879873,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,1000,,COMPLETE
9,9.456721795964743,2026-06-25 12:59:33.772713,2026-06-25 13:00:07.685951,0 days 00:00:33.913238,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,1000,,COMPLETE
10,9.400254965836664,2026-06-25 13:00:07.696014,2026-06-25 13:00:42.071337,0 days 00:00:34.375323,0.8383148270515275,0.9630659181130071,lossguide,0.08675823913417954,99.0,8.0,968.0,0.038946887834449,4.7988577526525065,0.08173818767886609,0.9729161367647149,232,,COMPLETE
11,9.260399375496256,2026-06-25 13:00:42.082927,2026-06-25 13:02:18.578867,0 days 00:01:36.495940,0.8167265665612355,0.6039952029525323,lossguide,0.031790458723690476,38.0,10.0,1021.0,0.04042693539277767,3.838153225904187,2.5517844964406997,0.7969511524558275,402,,COMPLETE
12,9.793820761436388,2026-06-25 13:02:18.588672,2026-06-25 13:03:35.620233,0 days 00:01:17.031561,0.7925153971864091,0.6908556046603515,lossguide,0.007151134065784922,8.0,7.0,360.0,0.04426124104960989,3.255113914277657,1.9184517258687528,0.8419766872475172,1000,,COMPLETE
13,9.273697411139695,2026-06-25 13:03:35.630491,2026-06-25 13:05:05.971867,0 days 00:01:30.341376,0.7213785203554233,0.7015897138467831,lossguide,0.0364822543842359,89.0,10.0,365.0,0.006871349895346334,4.980085345107131,3.2241568158948057,0.7174428023808301,408,,COMPLETE
