number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_cat_l2,params_cat_smooth,params_extra_trees,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_cat_to_onehot,params_min_data_in_leaf,params_min_data_per_group,params_num_leaves,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2501816298734001,2026-06-24 12:38:56.754862,2026-06-24 12:38:58.931314,0 days 00:00:02.176452,,,,,,,,,,,,,,12,{},COMPLETE
1,0.2298517309428223,2026-06-24 12:38:58.946668,2026-06-24 12:39:06.088796,0 days 00:00:07.142128,0.9195981825434215,1.0,0.18327672955935934,3.4702669886504163,False,0.9704285838459497,0.9699128611767781,1.6649020373367633,0.015355286838886862,8.0,1.0,57.0,28.0,219,,COMPLETE
2,0.2329543610250573,2026-06-24 12:39:06.102820,2026-06-24 12:39:09.265706,0 days 00:00:03.162886,0.7550213529560301,1.0,0.01153297626310632,0.028888383623653185,False,0.5090949803242604,0.4561243772186142,1.5703734051898879,0.009445600138094694,19.0,6.0,20.0,7.0,379,,COMPLETE
3,0.23927650273520462,2026-06-24 12:39:09.274745,2026-06-24 12:39:11.885626,0 days 00:00:02.610881,0.8777243706586128,1.0,1.6278053965878447,11.015056790269638,False,0.708540663048167,0.09776234679498323,1.3684976297216627,0.009093929525644107,17.0,10.0,81.0,2.0,725,,COMPLETE
4,0.2385294826362,2026-06-24 12:39:11.894759,2026-06-24 12:39:14.777726,0 days 00:00:02.882967,0.848553073033381,1.0,0.11277639166461569,0.5414413211338525,True,0.47322294090686734,0.9695876693017821,1.550288133439893,0.01869052934095898,12.0,42.0,6.0,2.0,983,,COMPLETE
5,0.24978187615233227,2026-06-24 12:39:14.786867,2026-06-24 12:39:24.637811,0 days 00:00:09.850944,0.8793699936433255,1.0,0.0513253156994884,0.022737628102536857,False,0.9368964102565893,0.3568176513609199,0.5619409259237927,0.08342309693146736,64.0,1.0,6.0,137.0,79,,COMPLETE
6,0.2413250797232912,2026-06-24 12:39:24.647327,2026-06-24 12:39:26.375784,0 days 00:00:01.728457,0.9406590942262119,1.0,0.6619871537619337,3.4220529032706923,False,0.4845545349848576,0.7712932196512772,0.1481818990030073,0.025411709798607296,50.0,61.0,2.0,2.0,431,,COMPLETE
7,0.2258098910793056,2026-06-24 12:39:26.385013,2026-06-24 12:39:30.214575,0 days 00:00:03.829562,0.958931027762678,1.0,0.3957756313952873,1.5409457762881555,True,0.4695214357150779,0.4722677036694331,0.23927653245200955,0.014633380642745364,75.0,2.0,6.0,32.0,195,,COMPLETE
8,0.2412278458073428,2026-06-24 12:39:30.228402,2026-06-24 12:39:38.053722,0 days 00:00:07.825320,0.8683831592708489,1.0,0.009543550367992308,0.0014359718569878096,False,0.8564710291701385,0.314424545478219,1.017190525260289,0.042356773126632795,39.0,6.0,2.0,65.0,78,,COMPLETE
9,0.23642294516932316,2026-06-24 12:39:38.063999,2026-06-24 12:39:40.537390,0 days 00:00:02.473391,0.8231148769106889,1.0,1.3124992669799407,10.979988817809668,True,0.549575337489325,0.871473444128699,1.607363786590539,0.07581256838789621,39.0,2.0,3.0,61.0,59,,COMPLETE
10,0.23051891108379874,2026-06-24 12:39:40.547598,2026-06-24 12:39:47.034271,0 days 00:00:06.486673,0.9908611332363597,1.0,0.03512175732792625,55.54162315706866,True,0.6839963928728011,0.5905156421247704,0.02569074131920096,0.005556572437269131,99.0,19.0,23.0,12.0,721,,COMPLETE
11,0.23017967496965253,2026-06-24 12:39:47.044030,2026-06-24 12:39:50.480524,0 days 00:00:03.436494,0.9556589497314559,1.0,0.23962228699623062,0.46227281490227473,True,0.9932835462766261,0.6816467100751789,0.8283239804909047,0.015826321876788667,8.0,1.0,64.0,21.0,179,,COMPLETE
12,0.22809411903398313,2026-06-24 12:39:50.490671,2026-06-24 12:39:53.444946,0 days 00:00:02.954275,0.930710760976032,1.0,0.34650959240663676,0.8243957986578674,True,0.7500174155034633,0.22030292890184,1.988461501534406,0.01239860417496914,25.0,2.0,27.0,35.0,81,,COMPLETE
13,0.22698986790375053,2026-06-24 12:39:53.454541,2026-06-24 12:40:03.383617,0 days 00:00:09.929076,0.9964509831150206,1.0,0.3922763492495516,0.26572258661358794,True,0.6603113679605795,0.08766872545311921,1.938542777112231,0.008845406550003886,28.0,3.0,18.0,44.0,455,,COMPLETE
14,0.22557290719634526,2026-06-24 12:40:03.393554,2026-06-24 12:40:30.914300,0 days 00:00:27.520746,0.9948058470333414,1.0,0.6078555124494182,0.06495404318990909,True,0.6074154721772025,0.005289576608443716,0.4253394628243222,0.005167342748846679,95.0,4.0,10.0,181.0,443,,COMPLETE
15,0.2276651494076699,2026-06-24 12:40:30.929246,2026-06-24 12:40:37.738331,0 days 00:00:06.809085,0.9710371045926803,1.0,0.7409940753705192,0.04339632352059452,True,0.41633141583471817,0.5109714314498676,0.3900940585776794,0.005009828283002059,91.0,4.0,9.0,187.0,185,,COMPLETE
16,0.23593550295758348,2026-06-24 12:40:37.747315,2026-06-24 12:40:43.067380,0 days 00:00:05.320065,0.9097644887733736,1.0,0.09023419518980497,0.003965071581645083,True,0.5994694515601107,0.012354692201737738,0.4028071054836734,0.03108386112830309,69.0,13.0,10.0,103.0,73,,COMPLETE
17,0.23080045259143733,2026-06-24 12:40:43.076636,2026-06-24 12:40:47.170052,0 days 00:00:04.093416,0.7302637689507951,1.0,0.554915634386445,0.045267635229329306,True,0.593021856127891,0.23931888957588862,0.7611486765978107,0.006900171940507865,70.0,2.0,5.0,6.0,668,,COMPLETE
18,0.2330825809367464,2026-06-24 12:40:47.178626,2026-06-24 12:40:48.847396,0 days 00:00:01.668770,0.9981528355149126,1.0,1.0457224973343155,0.11036092119856926,True,0.40697257697653194,0.4574715933010235,0.25297628118867915,0.05402317772666315,50.0,4.0,12.0,13.0,91,,COMPLETE
19,0.22803350173834036,2026-06-24 12:40:48.860108,2026-06-24 12:40:53.836755,0 days 00:00:04.976647,0.8025250694839651,1.0,1.9699097856314316,0.0073957112287050715,True,0.6125244441191909,0.6452866287529946,0.6340034479274692,0.030539550602294446,82.0,1.0,4.0,94.0,113,,COMPLETE
20,0.23069171226277585,2026-06-24 12:40:53.847004,2026-06-24 12:40:59.764386,0 days 00:00:05.917382,0.9093246775759322,1.0,0.14150968892074814,1.7139955781621425,True,0.7773109769646642,0.14830281788582295,1.0878995529895574,0.011536841067607497,55.0,26.0,13.0,186.0,183,,COMPLETE
21,0.22463610943239443,2026-06-24 12:40:59.774951,2026-06-24 12:41:08.108219,0 days 00:00:08.333268,0.9758809931222808,1.0,0.3895942731650018,0.15448954853208519,True,0.663735328560351,0.02109071739603202,1.9650309183158676,0.007248082342412281,33.0,3.0,35.0,54.0,319,,COMPLETE
22,0.22392494735572055,2026-06-24 12:41:08.120779,2026-06-24 12:41:15.856564,0 days 00:00:07.735785,0.9709246513854335,1.0,0.35056055117682167,0.19239337779173826,True,0.5538033944433463,0.0059966419419271244,1.2118417701447535,0.006741766883378318,36.0,3.0,35.0,60.0,284,,COMPLETE
23,0.22358708041422837,2026-06-24 12:41:15.869012,2026-06-24 12:41:29.292678,0 days 00:00:13.423666,0.9713208749904217,1.0,0.26926767399430845,0.11807445842653048,True,0.6430990428219366,0.02469219976086113,1.3730094248239788,0.006735412918101495,36.0,6.0,34.0,67.0,517,,COMPLETE
24,0.23030999378400163,2026-06-24 12:41:29.304923,2026-06-24 12:41:31.903706,0 days 00:00:02.598783,0.9661733792017969,1.0,0.2432755074944354,0.16465215151004572,True,0.8128493014564135,0.14139220363949787,1.2759079854232345,0.006943464581333368,33.0,8.0,38.0,59.0,26,,COMPLETE
25,0.2293404969844598,2026-06-24 12:41:31.913111,2026-06-24 12:41:35.567326,0 days 00:00:03.654215,0.9391030163494468,1.0,0.06526555057495532,0.013364333882353766,True,0.5427710635834088,0.04613064286966854,1.7948881641932135,0.007094147118002533,21.0,3.0,38.0,78.0,58,,COMPLETE
