number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.19828747492973298,2026-06-24 16:49:02.045909,2026-06-24 16:49:06.244898,0 days 00:00:04.198989,,,,,,,,,,,,12,{},COMPLETE
1,0.19435887137907346,2026-06-24 16:49:06.260058,2026-06-24 16:50:39.141337,0 days 00:01:32.881279,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,320,,COMPLETE
2,0.19328980769341628,2026-06-24 16:50:39.154721,2026-06-24 16:50:42.776925,0 days 00:00:03.622204,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,76,,COMPLETE
3,0.1938614300364232,2026-06-24 16:50:42.789997,2026-06-24 16:51:14.913466,0 days 00:00:32.123469,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,243,,COMPLETE
4,0.19271870044581454,2026-06-24 16:51:14.923820,2026-06-24 16:51:26.267901,0 days 00:00:11.344081,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,412,,COMPLETE
5,0.1932396183137389,2026-06-24 16:51:26.280177,2026-06-24 16:51:34.645110,0 days 00:00:08.364933,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,212,,COMPLETE
6,0.19268678817416618,2026-06-24 16:51:34.655357,2026-06-24 16:51:46.900547,0 days 00:00:12.245190,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,298,,COMPLETE
7,0.19290280731007636,2026-06-24 16:51:46.912926,2026-06-24 16:52:07.221854,0 days 00:00:20.308928,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.19298853389296952,2026-06-24 16:52:07.230138,2026-06-24 16:52:19.440589,0 days 00:00:12.210451,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,353,,COMPLETE
9,0.19305803490049211,2026-06-24 16:52:19.450238,2026-06-24 16:52:28.734109,0 days 00:00:09.283871,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,207,,COMPLETE
10,0.19334848970404173,2026-06-24 16:52:28.744708,2026-06-24 16:52:32.354355,0 days 00:00:03.609647,0.7785521584210519,0.9630659181130071,lossguide,0.08651476814006658,40.0,7.0,9.0,0.038946887834449,4.7988577526525065,2.5700768651765165,0.9729161367647149,64,,COMPLETE
11,0.19290653025396304,2026-06-24 16:52:32.364285,2026-06-24 16:52:54.276246,0 days 00:00:21.911961,0.7024866646845546,0.7708449222533328,lossguide,0.008236597407822864,34.0,5.0,108.0,4.359105583337639,0.034142440330290236,3.6785387663492077,0.742869807831149,568,,COMPLETE
12,0.19279152570435903,2026-06-24 16:52:54.287317,2026-06-24 16:53:01.343318,0 days 00:00:07.056001,0.6039084527473784,0.8847911208853647,lossguide,0.038622519787404504,91.0,5.0,23.0,0.1197151592307809,1.0346127805831378,4.971418225794803,0.7548944548876555,120,,COMPLETE
