number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2175313804314951,2026-06-25 01:25:59.967435,2026-06-25 01:26:01.875694,0 days 00:00:01.908259,,,,,,,,,,,,7,{},COMPLETE
1,0.20673261711530055,2026-06-25 01:26:01.891208,2026-06-25 01:26:35.863160,0 days 00:00:33.971952,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,180,,COMPLETE
2,0.20459398670900963,2026-06-25 01:26:35.877241,2026-06-25 01:26:37.795578,0 days 00:00:01.918337,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,70,,COMPLETE
3,0.20678804440971876,2026-06-25 01:26:37.808886,2026-06-25 01:26:53.112271,0 days 00:00:15.303385,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,139,,COMPLETE
4,0.2037663318714924,2026-06-25 01:26:53.124399,2026-06-25 01:26:58.659746,0 days 00:00:05.535347,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,296,,COMPLETE
5,0.20558002696844446,2026-06-25 01:26:58.674080,2026-06-25 01:27:03.030486,0 days 00:00:04.356406,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,202,,COMPLETE
6,0.20387429470376717,2026-06-25 01:27:03.039577,2026-06-25 01:27:09.243516,0 days 00:00:06.203939,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,245,,COMPLETE
7,0.2044228446247942,2026-06-25 01:27:09.253284,2026-06-25 01:27:19.975431,0 days 00:00:10.722147,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.20451963193534295,2026-06-25 01:27:19.985816,2026-06-25 01:27:25.419575,0 days 00:00:05.433759,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,276,,COMPLETE
9,0.20418691736398165,2026-06-25 01:27:25.429231,2026-06-25 01:27:28.538941,0 days 00:00:03.109710,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,78,,COMPLETE
10,0.20747936661961885,2026-06-25 01:27:28.549522,2026-06-25 01:27:34.425586,0 days 00:00:05.876064,0.8067426612208689,0.9630659181130071,lossguide,0.08641685654424158,31.0,7.0,137.0,0.05330630380208628,4.7988577526525065,2.5876151166352477,0.9729161367647149,24,,COMPLETE
11,0.20398483844137516,2026-06-25 01:27:34.436293,2026-06-25 01:27:42.304264,0 days 00:00:07.867971,0.7273145000499233,0.7708449222533328,lossguide,0.008236597407822864,45.0,5.0,9.0,4.359105583337639,0.034142440330290236,3.6785387663492077,0.742869807831149,495,,COMPLETE
12,0.2049561989615889,2026-06-25 01:27:42.313857,2026-06-25 01:27:46.177578,0 days 00:00:03.863721,0.7004606473476435,0.8847911208853647,lossguide,0.038622519787404504,91.0,5.0,23.0,0.09909199881818531,1.0346127805831378,4.971418225794803,0.7548944548876555,91,,COMPLETE
13,0.20308821915851727,2026-06-25 01:27:46.187517,2026-06-25 01:27:53.492548,0 days 00:00:07.305031,0.6081843496493194,0.7223586916717624,lossguide,0.010309562071127988,50.0,4.0,123.0,1.0614229136484359,1.0522260977505589,3.689098993127759,0.7230023214504617,428,,COMPLETE
14,0.20311499017038004,2026-06-25 01:27:53.506010,2026-06-25 01:28:02.275325,0 days 00:00:08.769315,0.6043956756975085,0.7204293407727411,lossguide,0.008846808792590102,29.0,4.0,142.0,0.06425156029737598,1.334592070002556,2.8256779266294014,0.6035561676223679,531,,COMPLETE
15,0.20301638311993808,2026-06-25 01:28:02.285251,2026-06-25 01:28:12.657554,0 days 00:00:10.372303,0.6046736369941282,0.7071265298659016,lossguide,0.007692335773292521,34.0,4.0,216.0,0.04529442426173348,2.5497266035443644,2.825592496597905,0.6013844118193789,672,,COMPLETE
16,0.202958567311893,2026-06-25 01:28:12.671193,2026-06-25 01:28:26.253619,0 days 00:00:13.582426,0.643875292116061,0.7112273391582298,lossguide,0.0062544811969929585,43.0,4.0,303.0,0.016269636891711393,2.848786004989158,1.8629401908372012,0.6891404984361571,872,,COMPLETE
17,0.20431720855597002,2026-06-25 01:28:26.267949,2026-06-25 01:28:41.190747,0 days 00:00:14.922798,0.7963236298897758,0.7017222744122499,lossguide,0.005447078048874161,36.0,6.0,296.0,0.018628663928281795,3.2966725327861863,1.8863676793390698,0.6657586950439942,386,,COMPLETE
18,0.20287480088718624,2026-06-25 01:28:41.200177,2026-06-25 01:28:52.292572,0 days 00:00:11.092395,0.6589045438667185,0.6727872451928174,lossguide,0.007445035625731834,72.0,4.0,781.0,0.021193013199747167,3.9365413543221925,1.8079338060463273,0.6005306137965307,719,,COMPLETE
19,0.20368455531471585,2026-06-25 01:28:52.306453,2026-06-25 01:29:00.554598,0 days 00:00:08.248145,0.7719898235665422,0.6677940636395524,depthwise,0.006068614964368797,70.0,5.0,882.0,0.012979198142521714,4.235893321229816,0.08689028168849333,0.7053267457844143,496,,COMPLETE
20,0.20386619450885501,2026-06-25 01:29:00.565392,2026-06-25 01:29:16.580027,0 days 00:00:16.014635,0.6850571684091615,0.7527510463348089,lossguide,0.00693139029823151,70.0,6.0,548.0,0.0016034900695416868,3.873858298410293,1.52820665133576,0.6404031880777072,424,,COMPLETE
21,0.20297230189535231,2026-06-25 01:29:16.589934,2026-06-25 01:29:28.146953,0 days 00:00:11.557019,0.6448450201170167,0.6706419061601473,lossguide,0.007670507242659239,41.0,4.0,206.0,0.02305192725923445,2.4869660750683695,2.08056137406495,0.6051308904657906,721,,COMPLETE
22,0.203147995849716,2026-06-25 01:29:28.157904,2026-06-25 01:29:37.049179,0 days 00:00:08.891275,0.6619467613124911,0.6594602350088276,lossguide,0.010175074124187437,40.0,4.0,601.0,0.01669206873188555,3.6841419879799986,2.001955629068184,0.6803339736706534,533,,COMPLETE
23,0.202751529472057,2026-06-25 01:29:37.059119,2026-06-25 01:29:50.241559,0 days 00:00:13.182440,0.6461134226477862,0.6816472368984023,lossguide,0.0066545138680772385,73.0,4.0,188.0,0.007395615917122665,2.4923324478861186,2.1302546928588533,0.6271930132524368,862,,COMPLETE
24,0.20302392084215481,2026-06-25 01:29:50.254940,2026-06-25 01:30:02.498219,0 days 00:00:12.243279,0.7471171737652813,0.6090624144286176,lossguide,0.006269688229066553,74.0,4.0,516.0,0.005530986042508948,4.538422696446769,1.2110547249697106,0.650773441009233,780,,COMPLETE
25,0.20341527413717775,2026-06-25 01:30:02.508664,2026-06-25 01:30:12.820750,0 days 00:00:10.312086,0.6790867881628394,0.751256242108707,lossguide,0.010443643728185265,62.0,5.0,219.0,0.003138425082243106,3.379519901612059,2.3425725242590394,0.7015794389274163,381,,COMPLETE
