number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.016449556541019983,2026-06-25 00:32:21.441505,2026-06-25 00:32:25.074524,0 days 00:00:03.633019,,,,,,,,,,,,124,{},COMPLETE
1,0.01602549889135263,2026-06-25 00:32:25.090270,2026-06-25 00:33:03.833244,0 days 00:00:38.742974,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,1000,,COMPLETE
2,0.015532150776053189,2026-06-25 00:33:03.847478,2026-06-25 00:33:11.290812,0 days 00:00:07.443334,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,379,,COMPLETE
3,0.016213968957871416,2026-06-25 00:33:11.303530,2026-06-25 00:33:36.454927,0 days 00:00:25.151397,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,1000,,COMPLETE
4,0.01635254988913526,2026-06-25 00:33:36.465676,2026-06-25 00:33:56.900930,0 days 00:00:20.435254,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,1000,,COMPLETE
5,0.017599778270509958,2026-06-25 00:33:56.909887,2026-06-25 00:34:15.975429,0 days 00:00:19.065542,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,861,,COMPLETE
6,0.01666297117516624,2026-06-25 00:34:15.984611,2026-06-25 00:34:41.464318,0 days 00:00:25.479707,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,893,,COMPLETE
7,0.01914079822616399,2026-06-25 00:34:41.473251,2026-06-25 00:34:58.809416,0 days 00:00:17.336165,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.01651330376940141,2026-06-25 00:34:58.818060,2026-06-25 00:35:22.755222,0 days 00:00:23.937162,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,1000,,COMPLETE
9,0.015349223946784951,2026-06-25 00:35:22.764547,2026-06-25 00:35:44.760793,0 days 00:00:21.996246,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,1000,,COMPLETE
10,0.016291574279379217,2026-06-25 00:35:44.775007,2026-06-25 00:35:56.357973,0 days 00:00:11.582966,0.8062687886189569,0.9630659181130071,depthwise,0.08778240234405048,31.0,7.0,257.0,0.0010663930543587375,4.7988577526525065,2.336797458371832,0.6071847502459279,1000,,COMPLETE
11,0.015837028824833732,2026-06-25 00:35:56.367715,2026-06-25 00:36:04.379500,0 days 00:00:08.011785,0.6050267801745011,0.8708325161651091,depthwise,0.06332006310759493,18.0,6.0,100.0,0.01204984104596513,1.9534174139152363,2.0058140000654903,0.6566253231793134,289,,COMPLETE
12,0.015404656319290444,2026-06-25 00:36:04.389693,2026-06-25 00:36:15.555102,0 days 00:00:11.165409,0.7535827807956464,0.7226811722572968,depthwise,0.043794259325046325,27.0,5.0,306.0,0.0011414457040556348,2.0704175678053014,1.96768501091077,0.6826218295941222,547,,COMPLETE
13,0.014833702882483424,2026-06-25 00:36:15.564949,2026-06-25 00:36:32.575033,0 days 00:00:17.010084,0.7761517409961671,0.6822083682520652,depthwise,0.035565488152743456,29.0,6.0,293.0,0.001175754833794099,1.2426539852373626,2.7530017841269254,0.7060061617842285,682,,COMPLETE
14,0.016396895787139765,2026-06-25 00:36:32.587580,2026-06-25 00:36:46.050042,0 days 00:00:13.462462,0.8524022468206217,0.7244653141219445,depthwise,0.03511443499312203,32.0,6.0,896.0,0.03511633869126774,1.2814625095192045,2.9835019260155593,0.9877079408194872,500,,COMPLETE
15,0.017605321507760507,2026-06-25 00:36:46.058690,2026-06-25 00:37:16.273021,0 days 00:00:30.214331,0.7673541236936567,0.8940510393661395,depthwise,0.007692335773292521,43.0,7.0,178.0,0.003735256546929993,2.973268022189518,2.932252850302071,0.723774852570234,1000,,COMPLETE
16,0.015615299334811539,2026-06-25 00:37:16.282631,2026-06-25 00:37:29.876962,0 days 00:00:13.594331,0.6145219252928473,0.7080033104005191,depthwise,0.02969917292051504,13.0,6.0,492.0,0.04103176542862972,1.1099602167884166,2.727374833683828,0.6328419617855737,477,,COMPLETE
17,0.016369179600886907,2026-06-25 00:37:29.886236,2026-06-25 00:37:40.645899,0 days 00:00:10.759663,0.88839497398522,0.8930202651250506,depthwise,0.04468915873903996,24.0,7.0,168.0,0.0021555153355774103,4.082694686525883,3.560882009232045,0.7127348885955689,369,,COMPLETE
18,0.014878048780487818,2026-06-25 00:37:40.657874,2026-06-25 00:37:56.851092,0 days 00:00:16.193218,0.6811591185887982,0.6833099184276993,depthwise,0.023969202354814447,41.0,5.0,531.0,0.015726259640600322,1.524888952861292,1.2241896011646294,0.600766934036569,756,,COMPLETE
19,0.01641906873614185,2026-06-25 00:37:56.859963,2026-06-25 00:38:16.306587,0 days 00:00:19.446624,0.6862444533676522,0.6730219316774736,depthwise,0.008968124597279048,41.0,5.0,618.0,0.05489708631080588,2.5236209090484,0.08689028168849333,0.6169041325132364,1000,,COMPLETE
20,0.01532427937915748,2026-06-25 00:38:16.316089,2026-06-25 00:38:22.044131,0 days 00:00:05.728042,0.7775693666803831,0.7558797002426646,depthwise,0.09946831835803983,89.0,5.0,198.0,0.012903279422262963,1.0393344124363364,1.407837660900503,0.7658432759004749,206,,COMPLETE
21,0.016452328159645146,2026-06-25 00:38:22.052959,2026-06-25 00:38:28.175441,0 days 00:00:06.122482,0.7802477852353703,0.753305650441665,depthwise,0.08766771570432187,98.0,5.0,176.0,0.017639852178814183,1.1550208973250755,1.3754444810112152,0.771187959724193,228,,COMPLETE
22,0.015177383592017701,2026-06-25 00:38:28.184777,2026-06-25 00:38:36.505228,0 days 00:00:08.320451,0.731916694372774,0.6753521667923116,depthwise,0.05838839108614048,76.0,4.0,587.0,0.1178637064156637,0.8426203359293287,1.3039651505501035,0.7056896707343534,415,,COMPLETE
23,0.01595620842572054,2026-06-25 00:38:36.513885,2026-06-25 00:38:43.582872,0 days 00:00:07.068987,0.7132194423596009,0.6681890763641799,depthwise,0.03934488252124599,69.0,4.0,574.0,0.11674116510649261,0.6334980484162523,1.00072900893794,0.6975901371280733,324,,COMPLETE
24,0.016031042128603068,2026-06-25 00:38:43.592341,2026-06-25 00:38:51.028824,0 days 00:00:07.436483,0.7394176335207925,0.6889580808887132,depthwise,0.04990592271480734,38.0,4.0,1006.0,0.17797102773607631,1.4620702979285314,0.10998008988252139,0.6004705511124857,370,,COMPLETE
25,0.015349223946784951,2026-06-25 00:38:51.038360,2026-06-25 00:38:57.712754,0 days 00:00:06.674394,0.677224057793136,0.6435037881883923,depthwise,0.06255581598968064,65.0,4.0,609.0,0.06733927579542033,0.03024097269903503,1.8699849102601007,0.7348823372694343,298,,COMPLETE
