number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,7.969229033952813,2026-06-23 22:47:52.583997,2026-06-23 22:47:53.092593,0 days 00:00:00.508596,,,,,,,,,,,,,,100,{},COMPLETE
1,2.1808620479531253,2026-06-23 22:47:53.106588,2026-06-23 22:47:56.734390,0 days 00:00:03.627802,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,1.7481767519470996,2026-06-23 22:47:56.746972,2026-06-23 22:48:02.429742,0 days 00:00:05.682770,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,1000,,COMPLETE
3,2.2443254131650234,2026-06-23 22:48:02.443086,2026-06-23 22:48:07.170296,0 days 00:00:04.727210,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,1.6080671444793742,2026-06-23 22:48:07.179105,2026-06-23 22:48:09.685609,0 days 00:00:02.506504,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,1000,,COMPLETE
5,1.7988697871706034,2026-06-23 22:48:09.698144,2026-06-23 22:48:21.608682,0 days 00:00:11.910538,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,1.6905312745398435,2026-06-23 22:48:21.617373,2026-06-23 22:48:30.186299,0 days 00:00:08.568926,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,1000,,COMPLETE
7,1.9818569120179927,2026-06-23 22:48:30.197504,2026-06-23 22:48:44.500931,0 days 00:00:14.303427,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,1000,,COMPLETE
8,2.632071243886582,2026-06-23 22:48:44.511051,2026-06-23 22:49:05.026315,0 days 00:00:20.515264,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,1.419288522315931,2026-06-23 22:49:05.036412,2026-06-23 22:49:24.075316,0 days 00:00:19.038904,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,1000,,COMPLETE
