number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.05807582661906274,2026-06-24 15:36:56.654844,2026-06-24 15:36:58.243733,0 days 00:00:01.588889,,,,,,,,,,,,,,100,{},COMPLETE
1,0.0588583433162535,2026-06-24 15:36:58.260568,2026-06-24 15:37:01.433899,0 days 00:00:03.173331,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,686,,COMPLETE
2,0.05707179871116974,2026-06-24 15:37:01.443897,2026-06-24 15:37:03.599238,0 days 00:00:02.155341,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,400,,COMPLETE
3,0.0688199806526042,2026-06-24 15:37:03.613246,2026-06-24 15:37:05.829355,0 days 00:00:02.216109,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,354,,COMPLETE
4,0.056569823614533665,2026-06-24 15:37:05.839080,2026-06-24 15:37:08.209200,0 days 00:00:02.370120,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,578,,COMPLETE
5,0.06010211537561683,2026-06-24 15:37:08.223375,2026-06-24 15:37:17.091679,0 days 00:00:08.868304,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.06877545290172216,2026-06-24 15:37:17.101931,2026-06-24 15:37:19.276119,0 days 00:00:02.174188,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,273,,COMPLETE
7,0.06170681458513094,2026-06-24 15:37:19.285760,2026-06-24 15:37:29.263605,0 days 00:00:09.977845,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,422,,COMPLETE
8,0.06270043827773941,2026-06-24 15:37:29.273382,2026-06-24 15:37:38.238078,0 days 00:00:08.964696,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,577,,COMPLETE
9,0.05226382417669673,2026-06-24 15:37:38.248018,2026-06-24 15:37:50.538695,0 days 00:00:12.290677,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,581,,COMPLETE
