number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.9483956456555934,2026-06-25 10:41:17.621271,2026-06-25 10:41:19.875700,0 days 00:00:02.254429,,,,,,,,,,,,8,{},COMPLETE
1,0.8985584590065792,2026-06-25 10:41:19.891435,2026-06-25 10:41:55.885608,0 days 00:00:35.994173,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,535,,COMPLETE
2,0.8885245926315352,2026-06-25 10:41:55.900470,2026-06-25 10:41:57.745516,0 days 00:00:01.845046,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,54,,COMPLETE
3,0.9001107114308097,2026-06-25 10:41:57.759855,2026-06-25 10:42:10.562134,0 days 00:00:12.802279,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,224,,COMPLETE
4,0.8854750736635856,2026-06-25 10:42:10.571812,2026-06-25 10:42:16.433158,0 days 00:00:05.861346,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,291,,COMPLETE
5,0.8865996309927562,2026-06-25 10:42:16.447285,2026-06-25 10:42:20.513988,0 days 00:00:04.066703,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,132,,COMPLETE
6,0.8819189025115297,2026-06-25 10:42:20.524764,2026-06-25 10:42:27.635658,0 days 00:00:07.110894,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,227,,COMPLETE
7,0.8793341908594795,2026-06-25 10:42:27.649954,2026-06-25 10:42:37.683660,0 days 00:00:10.033706,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,751,,COMPLETE
8,0.8869417707778753,2026-06-25 10:42:37.696531,2026-06-25 10:42:44.555267,0 days 00:00:06.858736,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,309,,COMPLETE
9,0.8864484655739359,2026-06-25 10:42:44.564749,2026-06-25 10:42:51.396418,0 days 00:00:06.831669,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,255,,COMPLETE
10,0.8851601694122198,2026-06-25 10:42:51.405907,2026-06-25 10:43:00.408494,0 days 00:00:09.002587,0.8560354009870226,0.9630659181130071,depthwise,0.005461221300406469,31.0,8.0,9.0,0.05431856977726699,4.7988577526525065,0.08014213586217389,0.9729161367647149,587,,COMPLETE
